Entry,User,EntryDates,EntryLinks,e_feel,e_city,e_town,e_neighborhood,e_intensity,e_guess
kocamustafapaşa ‘da tırstırmıştır. rüyamın ortasında uyandım.,alpino,30.11.2018 05:43,https://eksisozluk.com/entry/83842207,1,istanbul,fatih,kocamustafapasa,2,
"fındıkzade giriş kata ""çat"" diye vurmuştur. çok kısaydı fakat kuvvetliydi. adalar tarafı diye tahmin ediyordum fakat yavolaymış.",aktuelbimurunu,30.11.2018 05:54,https://eksisozluk.com/entry/83842385,1,istanbul,fatih,findikzade,2,
gebze organize sanayiden hissedilmistir.,dovletbizebokmir,30.11.2018 05:38,https://eksisozluk.com/entry/83842038,1,kocaeli,gebze,gebzeosb,2,
gebzeden hissedilmiştir.,kollektif spartacus,30.11.2018 07:12,https://eksisozluk.com/entry/83842908,1,kocaeli,gebze,,2,
gemlikten hissedilmiştir. ödüm koptu vallahi biraz uzun sürseydi kedimi nişanlımı kapıp aşağıya inecektim. bizim bina eski olduğundan bayağı hissedilmiştir.,arsizcadi,30.11.2018 05:55,https://eksisozluk.com/entry/83842401,1,bursa,gemlik,,2,
izmitten hissedilmiştir.,mertt80,30.11.2018 05:39,https://eksisozluk.com/entry/83842081,1,kocaeli,izmit,,2,
kadıköy’de hissedilmiştir.,memduh basgan,30.11.2018 05:37,https://eksisozluk.com/entry/83842024,1,istanbul,kadikoy,,2,
"kadıköy'de sağlam sallandık, aklım çıktı resmen.",lucky duck,30.11.2018 05:39,https://eksisozluk.com/entry/83842079,1,istanbul,kadikoy,,2,
"uykudan uyattı, korkudan altıma sıçtım yatak zangır zangır sallandı kahretsin. edit: yer kadıköy, feneryolu. sabah 9’da işe gidicem, tekrar uyuyabilir miyim bilmiyorum. işten eve çok geç ve yorgun gelip, duş alıp yatmama rağmen artık nası salladıysa uykudan uyandırmıştır. saat olarak çok tehlikeli bir zamanda olmuştur.",sitenleykubrik,30.11.2018 05:40 ~ 05:45,https://eksisozluk.com/entry/83842138,1,istanbul,kadikoy,feneryolu,4,
"göztepede 30 katlı binanın 15.katında karşıladığım, şimdi ise her rüzgar uğultusunu bina yıkılış uğultusuna benzettiğim illet",borislaws,30.11.2018 05:41,https://eksisozluk.com/entry/83842161,1,istanbul,kadikoy,goztepe,2,
"kadikoy feneryolu uykudan uyandirdi . 1,5 yasinda ki oglum dahil. devaminin gelmemesini dilerim",pirtlatan bal,30.11.2018 05:53 ~ 05:57,https://eksisozluk.com/entry/83842380,1,istanbul,kadikoy,feneryolu,4,
"acıbadem'de kalbimin ağzıma gelmesine sebep olmuştur. olası büyük istanbul depreminin beklendiği zamanın içindeyken, bilgilendirmelerin yetersizliğini, üstüne avm dikilen deprem toplanma alanlarını, insanımızın umursamazlığını, uzman kimselerin senelerdir ""önlemler yetersiz"" diye bas bas bağırmasını hatırlatmıştır. memlekette önlem almak felaket tellallığı olarak nitelendirildiği için böyle oluyor zaar.",zoomin,30.11.2018 06:42 ~ 06:52,https://eksisozluk.com/entry/83842732,1,istanbul,kadikoy,acibadem,2,
kadıköydeyim. gece bi gürültüyle uyandım. kalktım baktım bişey göremedim. saate baktım 05:36 gibi bişeydi. alarmın çalmasına bi saat vardı yattım. tekrar kalktığımda salonda duvara dayalı gitarın devrildiğini gördüm . ama depreme yormadım. meğerse gitarı deviren depremmiş. uyandığım saat ile burda yazılanların saati tam olarak aynı,mordorun dereleri aksa rohana aksa,30.11.2018 07:59,https://eksisozluk.com/entry/83843294,1,istanbul,kadikoy,,4,
istanbul kağıthane'de yataktan fırlatmıştır. 6. katta ikamet ettiğimizden yatak odasındaki dolap duvara vurdu geldi. 2 saniye falan sürdü ama kalbim hala ağzımda. herkese geçmiş olsun.,mr rosebud,30.11.2018 05:45,https://eksisozluk.com/entry/83842270,1,istanbul,kagithane,,4,
"merkez üssü çınarcık-yalova , 4.3 şiddetinde depremdir.istanbul-kağıthane’de şiddetli biçimde hissedilmiştir.",tapir ziken,30.11.2018 05:46,https://eksisozluk.com/entry/83842282,1,istanbul,kagithane,,2,
4.leventte 3 sn masaj titreşimi şeklinde hissedildi. uyanık olmamdan kaynaklı olsa gerek,paraustunualmayanadam,30.11.2018 05:51,https://eksisozluk.com/entry/83842364,1,istanbul,kagithane,4levent,2,
"karamürsel ’de de hissedilmiştir. gece bebeği emzirmeye uyandığımda hissettim ve bebek ne kadar tepiniyorsa yatağı sallıyor diye düşündüm. sonra kandilli’nin sitesine baktım, bir şey yoktu. peşinden sözlüğe girdim ve tabii ki anında başlık açılmıştı. eşim iş gezisinde ve ben şans eseri annemin evindeyim. 1 aylık bebeyle evimde tek başıma hissetsem aklım çıkabilirdi. ekleme: ayrıca kandilli ’ye bakınca hâlâ küçük küçük depremlerin devam ettiğini görüyoruz.",o yok bu yok ne var lan it,30.11.2018 22:25 ~ 22:31,https://eksisozluk.com/entry/83867221,1,kocaeli,karamursel,,2,
"ön edit: depremle ilgil ilk değerlendirmeyi yapan prof. dr. okan tüysüz, ""istanbul'da deprem olmasını beklediğimiz fay şu anki depremin oldukça kuzeyinde. ancak önemli olan depreme hazır olmak. deprem herhangi bir zamanda olabilir"" dedi. halkımıza geçmiş olsun. telaş edilebilecek bir şey söz konusu değil. istanbul'da deprem olmasını beklediğimiz fay, şu anki depremin oldukça kuzeyinde. şu an o fay üzerinde bir deprem olmadığını söyleyebiliriz. ancak önemli olan depreme hazırlıklı olmak. bu konuda 1999'dan bu yana çok çeşitli uyarılar yapıyoruz. ancak hazırlıklarımızın tamam olmadığı yetkili ağızlar tarafından da ifade edilebilmektedir. deprem herhangi bir zamanda, herhangi bir anda olabilir. marmara denizi'nin güneyinde olduğu için bursa çevresi, tekirdağ civarında deprem hissedilmesi olağandır. ama bunu kısa bir zaman içerisinde izlemek mümkün olacaktır. deprem üzerinden çok kısa süre geçtiği için o konuda yeterli bilgi sahibi değiliz. tahminde bulunmak mümkün."" kaynak ışık hızıyla hangi arada başlığını açıtnız bir de bu kadar entry yazdınız açtınız a dostlar. küçükçekmece'yi fena salladı. kisa ve sert bir yumruk şeklinde. korku filmi gibi :(( lambalar sallanmadı.",sosyete kizi suzan,30.11.2018 05:41 ~ 06:08,https://eksisozluk.com/entry/83842146,1,istanbul,kucukcekmece,,2,
küçükçekmece de 7.katta felaket hissettiğimdir. allah’ım korusun evdeki hiç bir lamba da sallanmamıştır. çok tuhaftı hepsine de baktım,hilkar,30.11.2018 05:45 ~ 06:02,https://eksisozluk.com/entry/83842261,1,istanbul,kucukcekmece,,2,
fena salladı ve uyandırdı. maltepe istanbul.,brother william of baskerville,30.11.2018 05:40,https://eksisozluk.com/entry/83842117,1,istanbul,maltepe,,2,
"maltepe'de uyandıracak kadar sağlam sallandık. hayır hava da rezalet. allah korusun böyle bir havada beklenen deprem olsa, kurtulanlar sa zaatürre'den gider.. dikkatli olmalı, önlem almalıyız.",hairy potter,30.11.2018 05:46,https://eksisozluk.com/entry/83842291,1,istanbul,maltepe,,4,
yaklaşık olarak 5 saniye kadar sallandıran deprem. pendikte ilk kez depremi fazla hissettim uyuyordum uykudan uyandım valla. tvde su an yalova çınarcıkda olduğu bilgisi geçiyor.,nick bulmakta zorlanan yazar,30.11.2018 05:47,https://eksisozluk.com/entry/83842305,1,istanbul,pendik,,4,
korkutan depremdir. sancaktepe'de genelde hissedilmez ilk defa hissettim.,victor lukaku,30.11.2018 05:38,https://eksisozluk.com/entry/83842054,1,istanbul,sancaktepe,,2,
daha önce de böyle sallandığımı sanıp uyanmıştım. deprem olmadığını öğrenince şimdi de aynısı oldu sandım. yine de sallantı hissi boyunca sıraladım duaları. meğer bu sefer depremmiş. sağol sözlük sayende öğrendim. sancaktepe’den hissedilmiştir.,birzamanlarben,30.11.2018 05:44,https://eksisozluk.com/entry/83842251,1,istanbul,sancaktepe,,2,
donla yatarken hemen eşofmanımı giydirdi. hisarüstünün çöp evlerinden hayır gelmez. molozlar altındayken donmayalım bari.,slim memed,30.11.2018 05:41 ~ 20.12.2019 04:20,https://eksisozluk.com/entry/83842153,1,istanbul,sariyer,hisarustu,2,
"etiler'de de hissedildi, 7 üzeri olsa kim bilir nolurdu",premierkartal,30.11.2018 06:18,https://eksisozluk.com/entry/83842577,1,istanbul,sariyer,etiler,2,
şişli'de de baya baya sallandırdı.,lattekopugu,30.11.2018 05:39,https://eksisozluk.com/entry/83842083,1,istanbul,sisli,,2,
şişli’de oturduğum koltuğu sallayan deprem. evden 3-4 saniye çıtırtılar geldi.pek önemsemedim ama marmara’da 7 şiddetinde bir deprem olursa bu binada ölebileceğimi düşündürdü.,kaleidoscopovic,30.11.2018 06:08,https://eksisozluk.com/entry/83842499,1,istanbul,sisli,,3,
eşim uyanıp hah ne oldu sen mi salladın yatağı dedi ben de kafamı çevirmiştim tam o vakit evet diye cevapladım ve saat 5.30 dan beri uyuyamadığım için eşime söyleniyorum içimden * şimdi gördüm şişlide uyuyanları uyandırmış deprem,yesnomaybeidontknowcanurepeatthequestion,30.11.2018 06:20,https://eksisozluk.com/entry/83842588,1,istanbul,sisli,,3,
"şişli'de zangır zangır titretti. ilginç şekilde avizeler hiç oynamadı. kabus gördüm sandım. istanbul'da depreme en dayanıklı semt, site vs. nedir diye düşündürdü. bilenler yeşillendirebilirse sevinirim.",surfinhawai,30.11.2018 08:09,https://eksisozluk.com/entry/83843405,1,istanbul,sisli,,2,
tuzla’da da uykudan uyandiran deprem.,dunyaninenkuulkizi,30.11.2018 05:42,https://eksisozluk.com/entry/83842186,1,istanbul,tuzla,,4,
istanbul ümraniye'de hissettiğim depremdir. umarım öncü bir deprem değildir.,sinpecado,30.11.2018 06:23,https://eksisozluk.com/entry/83842609,1,istanbul,umraniye,,2,
"sallamıştır. edit : bu sefer çok kısa ve acayipti... salonda koltukta uzanıp dizi izlerken alttan bildiğin ''gulp'' diye bir ses geldi ve her şey birden titredi. bu arada köpeğim de yatağından kalkıp bana bakıp tekrar gidip yattı ve böylece köpeklerin haber vermediğini de öğrenmiş oldum, herif bildiğin zevk pezevengi.",madmen,30.11.2018 05:37 ~ 05:45,https://eksisozluk.com/entry/83842017,,,,,,
az önce hissettiğim depremdir.,bi permatik iki de ekmek,30.11.2018 05:37,https://eksisozluk.com/entry/83842022,,,,,,
(bkz: kaçın ) dışarı çıkacaktım ama soğuğu görünce içerde kaldım. bu soğukta dışarıda ölmektense sıcacık evimde ölmeyi tercih ederim. geçmiş olsun.,paolno,30.11.2018 05:38 ~ 05:43,https://eksisozluk.com/entry/83842026,,,,,,
"şimdi salladı edit : bir sonrakinde depremden daha hızlı davranabilirsek başlığı kendisinden önce açabiliriz , başarabiliriz",ahmetthamdi,30.11.2018 05:38 ~ 05:45,https://eksisozluk.com/entry/83842028,,,,,,
iki titretip geçmiştir,klisedenolenvar,30.11.2018 05:38,https://eksisozluk.com/entry/83842031,,,,,,
sarsmıştır,ben de isterdim herkesin mutlu olmasini,30.11.2018 05:38,https://eksisozluk.com/entry/83842034,,,,,,
yaklaşık 5 şiddetinde sallamıştır.,einmalistkeinmal,30.11.2018 05:38,https://eksisozluk.com/entry/83842035,,,,,,
"artçı gelir mi diye korkmakla azar azar olursa belki büyük depremi hafifletir diye rahatlamak arasında kaldım. uyku kaçıran, ev halkı uyanana kadar nöbet tutturan deprem.",scorpionic,30.11.2018 05:38 ~ 05:50,https://eksisozluk.com/entry/83842040,,,,,,
"uykudan uyandırdı. binada, sokakta bir ben uyandım, korktum.",indegard,30.11.2018 05:38 ~ 05:44,https://eksisozluk.com/entry/83842041,,,,,,
korkuttu baya,traktorcuzulfoaga,30.11.2018 05:38,https://eksisozluk.com/entry/83842042,,,,,,
yatağı beşik gibi sallamış depremdir.,kahverengi mont,30.11.2018 05:38,https://eksisozluk.com/entry/83842043,,,,,,
uzun bir aradan sonra göt korkusu yaşatan depremdir.,yukaf,30.11.2018 05:38 ~ 10:19,https://eksisozluk.com/entry/83842045,,,,,,
"deli salladı, sandalye sarsıldı",centrionus,30.11.2018 05:38,https://eksisozluk.com/entry/83842046,,,,,,
uyandırdı.,bosa kurek ceken adam,30.11.2018 05:38,https://eksisozluk.com/entry/83842047,,,,,,
hepiniz mi ayaktasınız lan allahsızlar. doğrudur olmuştur.,sen de yap,30.11.2018 05:38,https://eksisozluk.com/entry/83842049,,,,,,
"sallamayan deprem. maksimum 4.0 şiddetindedir. edit : 4.2imış. richter ölçeği gibiymişim be, ama entryler harika. 6-7 diyenler mi dersin, korkudan ağlayanlar mı dersin :)",reddediyorum,30.11.2018 05:38 ~ 05:45,https://eksisozluk.com/entry/83842052,,,,,,
"büyük geçmiş olsun, sağlam titretti. edit: 4,3 çınarcık yalova merkezli",kasar yaza,30.11.2018 05:38 ~ 05:44,https://eksisozluk.com/entry/83842053,,,,,,
uyandırdı ama zaten uyanıktım,nusretnesin,30.11.2018 05:38,https://eksisozluk.com/entry/83842057,,,,,,
fena salladı. edit: hasta hasta yatarken hayali sallandım sandım. sözlüğe bakayım bir dedim hey maşallah. cama çıktım dışarıda kimse yok. milletin ne ağır uykusu varmış.,chronic man,30.11.2018 05:38 ~ 05:55,https://eksisozluk.com/entry/83842059,,,,,,
"yataktan kalkıp başlık açayım dedim çoktan açılmış. ufak bir sallandık (2 kere falan). umarım hep böyle ufak kalır. edit: başlık istanbul diye açıldı yalova'ya taşındı, geçmiş olsun. biz az hissetik umarım yalova da durum ciddi değildir.",lager,30.11.2018 05:38 ~ 05:52,https://eksisozluk.com/entry/83842061,,,,,,
yattığım yerden hissedip yataktan fırlamama sebep olmuştur. allah daha büyüklerinden korusun.,colorblind,30.11.2018 05:38,https://eksisozluk.com/entry/83842062,,,,,,
tırstırmıştır,kindaasshole,30.11.2018 05:38,https://eksisozluk.com/entry/83842063,,,,,,
uykudan uyandırmıştır.,dedi ayca,30.11.2018 05:38,https://eksisozluk.com/entry/83842064,,,,,,
"yatak beşik gibi sallandı resmen, tırstım azcık sözlük.",cidalikenan,30.11.2018 05:38,https://eksisozluk.com/entry/83842066,,,,,,
bitmeden başlığı açılan bir deprem daha.,i plusplus cwl c,30.11.2018 05:39,https://eksisozluk.com/entry/83842068,,,,,,
uyandırdı,launcher,30.11.2018 05:39,https://eksisozluk.com/entry/83842070,,,,,,
uyandırmıştır. 4.2 imiş. https://twitter.com/…tatus/1068333947258580995?s=21 edit: bugün cumaları ihmal etmeyelim,102938,30.11.2018 05:39 ~ 06:12,https://eksisozluk.com/entry/83842072,,,,,,
besmele cektirmistir. ya devam ederse diye tetikte bekliyor insan. allahtan kisa surdu.,byalitr,30.11.2018 05:39,https://eksisozluk.com/entry/83842073,,,,,,
tuvalette yakalamıştır.,frank jaeger,30.11.2018 05:39,https://eksisozluk.com/entry/83842074,,,,,,
"depremle ilgili belgesel izliyorken denk gelendir. içeride iki canım uyuyorken pek hoş olmadı... edit: bu saatte ntv ve cnntürk canlı yayına iki profesörü telefonla bağlayıp, yüreklerimize su serpmiştir. ayrıca belgeseli soranlar oldu baya. aşağı linki bırakıyorum. https://m.youtube.com/watch?v=76dqggpy_gm",dumurzade,30.11.2018 05:39 ~ 06:39,https://eksisozluk.com/entry/83842077,,,,,,
ödümü bi yere kacirmistir,larazgl,30.11.2018 05:39,https://eksisozluk.com/entry/83842082,,,,,,
bana öyle geldi sanarak ekşisözlüğe girdiğim ve olduğunu buradan teyid ettiğim deprem. yahu tam da ölümü düşünüyordum yuh zamanlama çok fenaydı!,evcilgergedan,30.11.2018 05:39 ~ 05:44,https://eksisozluk.com/entry/83842084,,,,,,
olup olmadigini anlamak icin sozluge girdigim depremdir. cok pis sallamistir.,ashildr,30.11.2018 05:39,https://eksisozluk.com/entry/83842087,,,,,,
çok kısa sürmesine rağmen uyandıran deprem.,thebetdealer,30.11.2018 05:39,https://eksisozluk.com/entry/83842090,,,,,,
"gariptir, ilk önce uyandım. sonra deprem oldu. :/",etajenero,30.11.2018 05:39,https://eksisozluk.com/entry/83842091,,,,,,
deprem oldu mu diye kandilliden once eksiden kontrol etmemi saglayan baslik. sasirtmadiniz eyvallah...,anneeee bitti diyen cocuk,30.11.2018 05:39,https://eksisozluk.com/entry/83842092,,,,,,
omuz atmıştır.,siir okuyan cocugun sakiz olmus tukurugu,30.11.2018 05:39,https://eksisozluk.com/entry/83842097,,,,,,
deprem mi yoksa yatakta ki bir problem mi karar veremeyip teyit etmek için sözlüğe baktığım deprem.,thehybrid,30.11.2018 05:39 ~ 05:42,https://eksisozluk.com/entry/83842099,,,,,,
anasını sikeyim ders çalışıyodum yerimden sıçardım,vitoandolinicorleone,30.11.2018 05:39,https://eksisozluk.com/entry/83842106,,,,,,
emsc de 4 şiddetinde demektedir.,yemekten anlarim,30.11.2018 05:39,https://eksisozluk.com/entry/83842108,,,,,,
uykudan uyandırmıştır edit : merkez üssü çınarcık - yalova 4.3 şiddetinde olan deprem,biraz da iste geldik gidiyoruzun huznu,30.11.2018 05:39 ~ 05:45,https://eksisozluk.com/entry/83842109,,,,,,
titretti.,murti bey,30.11.2018 05:40,https://eksisozluk.com/entry/83842112,,,,,,
uykudan uyandırıp entry girdirtmiştir.,drako,30.11.2018 05:40,https://eksisozluk.com/entry/83842115,,,,,,
yatağı hoplatandır. ani bir çökme hissi geldi fırladım. edit: yalova/çınarcık 4.3- 7.7 km derinlikte olmuştur.,ekvatorlupenguen,30.11.2018 05:40 ~ 05:45,https://eksisozluk.com/entry/83842116,,,,,,
"bir kere salladı. 3,5-4 arası.",erkek pisi,30.11.2018 05:40,https://eksisozluk.com/entry/83842119,,,,,,
deprem bitmeden başlığına 8 entry girilmiştir. nasıl işsizizdir belli değildir amg,monahdas candy,30.11.2018 05:40,https://eksisozluk.com/entry/83842120,,,,,,
uykudan uyandıran depremdir.,crna gora,30.11.2018 05:40,https://eksisozluk.com/entry/83842121,,,,,,
"pubg oynarken karşıdan gelen “deprem oldu” tepkisiyle öğrendiğim deprem. umarım olacak olan büyük istanbul depremine bir etkisi olmaz. edit:yalova-çınarcık, 4.4. kaynak kandilli",muhendis kizan,30.11.2018 05:40 ~ 05:45,https://eksisozluk.com/entry/83842123,,,,,,
çok hızlısınız amk. alttan fena vurdu. umarım öncü bir deprem değildir. kısa sürdüğü için ufak bir deprem gibi gelmiş olabilir fakat en az 5 dir diye tahmin ediyorum. ekleme: 4.3 müş depremin büyüklüğü. merkez üssü yalova.,sana bir sey sorabilir miyim,30.11.2018 05:40 ~ 05:46,https://eksisozluk.com/entry/83842126,1,,,,2,5
uykudan uyandıracak kadar sallamıştır,anlayana bu kadari fazla,30.11.2018 05:40,https://eksisozluk.com/entry/83842127,,,,,,
4.2-4.5 arasıdır tahminimce,cemu,30.11.2018 05:40,https://eksisozluk.com/entry/83842129,,,,,,
tam uykuya dalacakken salladı ve uyku filan kalmadı. kısa sürdü ses gelmese kendim sallandım sanacaktım.,efsane kestane,30.11.2018 05:40,https://eksisozluk.com/entry/83842131,,,,,,
sallamis ve su icirmistir,nereleregideyim,30.11.2018 05:40,https://eksisozluk.com/entry/83842137,,,,,,
uyanık mıydım da hissettim yoksa deprem mi uyandırdı bilemiyorum. korkuttu.,rreze,30.11.2018 05:41,https://eksisozluk.com/entry/83842139,,,,,,
oha be oha 3 saniye sürmeden ne ara açtınız başlığı,ooobeko,30.11.2018 05:41,https://eksisozluk.com/entry/83842140,,,,,,
iyi sallamıştır,aratipasi,30.11.2018 05:41,https://eksisozluk.com/entry/83842141,,,,,,
bu sabah alarm yerine deprem uyandırdı. işe geç kaldım sandım bir an. bu vesileyle herkese depremsiz ve alarmsız bir gelecek dilerim.,bagcivan,30.11.2018 05:41 ~ 05:54,https://eksisozluk.com/entry/83842143,,,,,,
goygoydan ziyade merkez üssü önemli olan depremdir. geçmiş olsun.,artanmajor,30.11.2018 05:41,https://eksisozluk.com/entry/83842144,,,,,,
"ödümü kopardı altımdaki yatak oraya buraya gitti aklım çıktı, uyandım bir anda.",belkiyazarolurum,30.11.2018 05:41,https://eksisozluk.com/entry/83842145,,,,,,
"butun ev uyandi. iyi salladi. 99 depremini hatırlatıp, uykusuz birakti.",mazajik,30.11.2018 05:41 ~ 05:45,https://eksisozluk.com/entry/83842147,,,,,,
merkez üssü yalova olan deprem. 4 üzeri.,sertori,30.11.2018 05:41,https://eksisozluk.com/entry/83842158,,,,,,
yerimden zıplattı vallahi.,dreamlike34,30.11.2018 05:41,https://eksisozluk.com/entry/83842159,,,,,,
hafif salladı. ürkütmüştür.,mechulsanik,30.11.2018 05:41,https://eksisozluk.com/entry/83842166,,,,,,
ufacik deprem bile hoplatmistir.,kor muhtar,30.11.2018 05:41,https://eksisozluk.com/entry/83842172,,,,,,
kandilliye düşmeden buraya düşmüş depremdir. sitesine baktım deprem gözükmüyordu ben mi kuruntu yaptım diye düşündüm ama gerçekten olmuş demek. ciddi salladı yalnız ama kısa sürdü. 'slm' diyip kaçmış gibi.,odunsu insan,30.11.2018 05:41,https://eksisozluk.com/entry/83842173,,,,,,
dolaptaki tabak çanak seslerine uyandığım ama korkudan çarpan kalbimden dolayı sallantıyı hissedemediğim deprem.,salcakutusu,30.11.2018 05:42 ~ 09:27,https://eksisozluk.com/entry/83842175,,,,,,
uyandırdı velet... salladı bi güzel.,denizyilani,30.11.2018 05:42,https://eksisozluk.com/entry/83842183,,,,,,
"5-6 sn, çok değil.. heyecanlandırdı.. titretti.. ohyy",oszilloskop,30.11.2018 05:42,https://eksisozluk.com/entry/83842185,,,,,,
uyandırdığını yazmış herkes. bana şu an hayatın anlamını sorduruyor. vay be..,defiler,30.11.2018 05:42,https://eksisozluk.com/entry/83842187,,,,,,
iki kez sağlam vurdu hacı. uykumdan uyandırmayıda başarmıştır,papiloz,30.11.2018 05:42,https://eksisozluk.com/entry/83842188,,,,,,
"ekşi olmasa yanlış hissettim sanırdım, meğersem harbiden sallanmışım.",rahatsiz edilmek istemeyen utu,30.11.2018 05:42,https://eksisozluk.com/entry/83842191,,,,,,
"99 depreminden sonra hissettiğim ilk deprem. uyku kaçırmış, korkutmuştur.",ozgurlukarayan,30.11.2018 05:42,https://eksisozluk.com/entry/83842193,,,,,,
"iki kere tıptıp ettirdi çok sallamadı ama hissettirdi. ayağa fırlayıp lambalara baktım ama sallanmıyorlardı, ben de yanlış hissettim herhalde dedim. başka bir şeye bakmak için sözlüğe girince öğrenmiş oldum.",uckuzu,30.11.2018 05:42,https://eksisozluk.com/entry/83842195,,,,,,
link 4.2 ama uykudan uyandırdı :(,herseyi birakip gitmek istiyorum,30.11.2018 05:42,https://eksisozluk.com/entry/83842196,,,,,,
"uyandirmistir, umarim devami gelmez.",scream2015,30.11.2018 05:42,https://eksisozluk.com/entry/83842198,,,,,,
rüya mı gerçek mi diye tereddüt yaşatan deprem. neyseki hepimiz aynı rüyayı görmemişizdir heralde.,gaccashiro,30.11.2018 05:42,https://eksisozluk.com/entry/83842200,,,,,,
çınarcık 4.3,tmhcmsn,30.11.2018 05:42,https://eksisozluk.com/entry/83842202,,,,,,
yakında bir yerde oldugunu düşünmüyorum. zira deprem bölgesinde yaşayan biriyseniz depremin önce o iğrenç sesini duyarsınız.. 4 şiddetinde hissedildi istanbulda,ucuskan essek,30.11.2018 05:43,https://eksisozluk.com/entry/83842205,1,istanbul,,,2,4
acıbadem’de şahsımın gram hissetmediği deprem olmuştur.,geyikli baba,30.11.2018 05:43,https://eksisozluk.com/entry/83842206,,,,,,
kedim huzursuzdu tüm gece koridora çıkıp durdu aklıma geldi yok artık daha neler dedim gectim ama hayvanlar hissediyormuş.,buralardaydim,30.11.2018 05:43,https://eksisozluk.com/entry/83842208,,,,,,
"alttan vurup, uykudan uyandiran deprem oldu",pepeljara,30.11.2018 05:43,https://eksisozluk.com/entry/83842212,,,,,,
suserler kandilli rasathanesi'nden önce guncelleme yapmisir.,plankter,30.11.2018 05:43,https://eksisozluk.com/entry/83842213,,,,,,
"normalde uykum bölünmez kolay kolay. ben de diyorum neden uyandım bu saatte, uykum da varken.",mistiklilik,30.11.2018 05:43,https://eksisozluk.com/entry/83842215,,,,,,
