Entry,User,EntryDates,EntryLinks,e_feel,e_city,e_town,e_neighborhood,e_intensity,e_guess
istanbul bahcesehirde de hissedildi. ufak salinimli sik sarsintilarla sallandik. insallah can kaybi yoktur. 6.3 diyorlar. merkez ussu izmir,evlimen,12.06.2017 15:46 ~ 15:47,https://eksisozluk.com/entry/68787236,1,istanbul,basaksehir,bahcesehir,2,
"99 depremini bile istanbul'da hissetmemis biriyim. bu depremi ytu teknopark'ta binanin son katinda besik gibi sallanarak hissettim. deprem cok degisik bisi lan. harbiden oturdugum yerde sallantiyi dibine kadar hissettim. tavandaki lambalardan tutun, buyuk monitore kadar her sey sallandi. ege'deki depremin istanbul'da bu kadar hissedilmesine sasirmamak elde degil. guce bakar misiniz, nasil bir gucse artik. aynisi allah korusun marmara'da adalarin dibinde olsa eminim ki sonuclari farkli olurdu. dikkat etmek, hazir olmak gerek. bu bosvermislikle, bu kuralsizlikla istanbul'da sag salim kalmak zor olur. buyuk gecmis olsun.",sturmgewehr,12.06.2017 21:21,https://eksisozluk.com/entry/68793343,1,istanbul,basaksehir,ikitelli,2,
"bayrakli'da da baya salladi. lakin hic istifimi bozmadim niyeyse, tavan ustume cokse, 'aa noldu ki simdi' diyecektim herhalde.",lan ben geldim,12.06.2017 17:26,https://eksisozluk.com/entry/68789497,1,izmir,bayrakli,,2,
istanbul bayrampasa da manifolttan kacirmamiza sebep olmustur. bildigin sallandik.,haters gonna bad,12.06.2017 15:31 ~ 15:34,https://eksisozluk.com/entry/68786799,1,istanbul,bayrampasa,,2,
bergama dan +1'imle katildigim depremdir.,gato negro,12.06.2017 15:51,https://eksisozluk.com/entry/68787390,1,izmir,bergama,,2,
"korkutmustur. carsida atm'den para cekerken olmasiyla ""acaba haram para mi yiyorum?"" dedirtmistir. bu depremlerin de ben memlekete dondugumde olmasi cenabet olup olmadigim sorularini kendime sormama neden olmaktadir. yer: bergama",deoksirius,12.06.2017 16:50,https://eksisozluk.com/entry/68788852,1,izmir,bergama,,2,
"istanbul, besiktas'ta toplantidayken hissettirdi. ege'de olan depremi boyle hissedince insan dusunmeden edemiyor? marmarada olacak bir depremde hissedecegimiz korku ne boyutta olacak?",fightisover,12.06.2017 16:38,https://eksisozluk.com/entry/68788613,1,istanbul,besiktas,,2,
"lokasyon: levent kat: 12 saglam salladi, herkes tirsmis vaziyette umarim tekrari olmaz.",anjel,12.06.2017 15:48,https://eksisozluk.com/entry/68787311,1,istanbul,besiktas,levent,2,
gayrettepe'de de guzel sallayan deprem... korkudan altima sicacak olsam daha iyi bir yerde olamazdim...,akinlardacocuklargibisenolanbininciatli,12.06.2017 15:40,https://eksisozluk.com/entry/68787116,1,istanbul,besiktas,gayrettepe,2,
beykoz 1. kat :3 siddetinde; 2. kat:4 siddetinde; 3. kat:5 siddetinde sallanmistir.,neptunun ruhu,12.06.2017 16:04,https://eksisozluk.com/entry/68787857,1,istanbul,beykoz,,2,
beylikduzunde cok fena hissedilmistir. bu entry sallanirken girilmektedir.,pinositoz cebi,12.06.2017 15:31,https://eksisozluk.com/entry/68786828,1,istanbul,beylikduzu,,2,
beylikduzunden hissettim aq,velethan,12.06.2017 15:31,https://eksisozluk.com/entry/68786840,1,istanbul,beylikduzu,,2,
"beylikduzu'nde hissedilmistir, santiyede isciler iskeleden asagi kactilar.",bos kafa mezara,12.06.2017 15:33,https://eksisozluk.com/entry/68786952,1,istanbul,beylikduzu,,3,
beylikduzu'nden de hissedildi. ama 15 kisilik firmada sadece bir kisinin gotunde sismograf varmis ki sadece o arkadas hissetti. biz lay lay lom o sirada.,melodramatic fool,12.06.2017 15:44,https://eksisozluk.com/entry/68787190,1,istanbul,beylikduzu,,1,
beylikduzunu fena sallamistir.,zig zag zig zag,12.06.2017 15:45,https://eksisozluk.com/entry/68787225,1,istanbul,beylikduzu,,2,
bu kodumun beylikduzusu her yere uzak olmasina ragmen burdan bile hissedilmistir.,dino dini,12.06.2017 16:02 ~ 16:07,https://eksisozluk.com/entry/68787786,1,istanbul,beylikduzu,,2,
istanbul beylikduzu'nde 16. katta televizyon izlerken basimi koltuga koydum yan bir sekilde. lan dedim basim mi donuyor avizeye bakmamla sallandigimizi anladim 30 saniye civarinda salladi ve baya oynadi bina. umarim can kaybi vs. yoktur hicbir yerde...,no one,12.06.2017 16:08,https://eksisozluk.com/entry/68787972,1,istanbul,beylikduzu,,1,
"beylikduzu'nde bir sitede ebesinin nikahi katinda oturuyorum. bugun bir is gorusmesine gittim, eve geldim. gorusme guzel gecti. keyifliyim. az keyif yapayim deyip kuvete yattim, tam uyuyacak gibi oluyordum ki, kuvetteki su tasmaya basladi. ee tasaklar agir geldi tabi diye icimi rahatlatiyordum. kalktim. ayakta duramadim. lan ne oluyor derken kapinin bana dogru hareket ettigini gordum. lambalar bir o yana bir bu yana sallaniyordu. akvaryumlardan su tasmisti. tabaklardan sangir sangir ses geliyordu. derken evden ciktim. ciktim da o heyecanla anahtari almayi unuttum aq. izmir'deymis deprem bir de. istanbul'da olsa ne yapariz lan.",mesglsn sanirm bn yatiyrm,12.06.2017 16:08 ~ 16:09,https://eksisozluk.com/entry/68787978,1,istanbul,beylikduzu,,3,
"herifler gelmisler istanbul'dan hissettiyseniz o evden tasinin diyorlar. millet sokaktan bile hissetmis, onlar ne yapsinlar arkadas? o sokaktan da gecmesin kimse o zaman. ben beylikduzu'nden, kuzenlerim atasehir'den, umraniye'den, annem sisli'den hissetmis ki butun bu evler 3 yasinda bile degiller. hepimiz cok yakin tarihlerde tasindik. eksi'deki asiri zeki arkadaslara kalsa hepimiz istanbul'u terk edecegiz. su enteresan fikirlerinizi buraya yazmayin rica ediyorum. kendinize saklayin. mesela siz hissettiginiz butun depremlerden sonra tasinin. harika olur.",mesglsn sanirm bn yatiyrm,12.06.2017 16:35,https://eksisozluk.com/entry/68788570,1,istanbul,beylikduzu,,2,
"istanbul beylikduzu'nde fena salladi. ruzgardan dolayi sallaniyor perdeler sandim once ama baktim kedi de kosa kosa kucagima geldi, koltuk altimdan kayiyor, 18. katta oldugumu da dusununce aha boku yedik dedim kendi kendime. yaklasik 1 saattir kedim kucagimda su pozisyonda duruyor, gozu camda duruyor oyle kucakta, baya baya korktu oglum. https://i.hizliresim.com/ddllrv.jpg",kacaksevgilim,12.06.2017 16:41,https://eksisozluk.com/entry/68788693,1,istanbul,beylikduzu,,2,
bodrum'dan da hissedilmistir. avizem hala sallaniyor.,iste premier lig bu,12.06.2017 15:31,https://eksisozluk.com/entry/68786774,1,mugla,bodrum,,2,
bornovadan cok pis hissedilmistir,herseyehedehodoyazanbilgisayarci,12.06.2017 15:31,https://eksisozluk.com/entry/68786859,1,izmir,bornova,,2,
bornovadan hissedilmistir. 10-15 saniye baya bi sallandik,aqua355,12.06.2017 15:33,https://eksisozluk.com/entry/68786934,1,izmir,bornova,,2,
bornova'da fena yusuflatmistir.,sultan ucuncu berkecan,12.06.2017 15:33,https://eksisozluk.com/entry/68786949,1,izmir,bornova,,2,
<bkz: deprem olurken entry girmek > bornova fena salladi.,katil bezelye,12.06.2017 15:33,https://eksisozluk.com/entry/68786958,1,izmir,bornova,,2,
ulke genel olarak sallandi. hala da devam ediyor. hafif hafif salliyor. izmir bornova,tepedekimorot,12.06.2017 15:36,https://eksisozluk.com/entry/68787041,1,izmir,bornova,,2,
sozde bornova kayalik zemin hissetmeyiz deprem felan.. cok uzun surdu aklim cikti ulan,ernesto sparrow,12.06.2017 15:37,https://eksisozluk.com/entry/68787050,1,izmir,bornova,,2,
bornova'yi zangir zangir titretmistir. biraz evvel ufak bir artci daha oldu.,wthn,12.06.2017 15:43,https://eksisozluk.com/entry/68787161,1,izmir,bornova,,2,
"evka 4 tarafinda ilk kez bulasikliktaki siseleri deviren, her depremde kilini kipirdatmadan uykusuna devam eden kediye evin icinde depar attiran, depremden acayip korkan bana evde tek basima yakaladigi icin evde ciglik attira attira altina girecek masa aratan depremdi, off. elim ayagim hala duzelmedi ve ilk kez evdeki hayvanlarin gozunde bile saskinlikla nereye kacalim bakisi gordugum icin kesin oluyoruz diye dusundurdu. mutfakta tekerlekli bir rafim vardi, duvara duz olarak dayanacak sekilde yerlestirilmis olan raf duvara carpraz hale gelmis, delirecegim.",sweet leaf,12.06.2017 15:58,https://eksisozluk.com/entry/68787652,1,izmir,bornova,evka4,4,
bornova da onumdeki vantilatorun bayacana yer degistirmesi sonucu hissettigim deprem.kisa surdu ama,othervoices,12.06.2017 16:15,https://eksisozluk.com/entry/68788124,1,izmir,bornova,,2,
"bornova yikiliyoo. anasini satiim dunya uzerindeki tek mal varligim bilgisayarima koca bir bardak dolusu su dokuldu. kuruttum falan ama salak salak sesler geliyor, sanki kusuyor bilgisayar. su siralar bir tek dogal afetler yonunden tokat yememistim minnos hayatimda. bu da oldu harika. tamamdir gidebiliriz.",omgary,12.06.2017 16:34,https://eksisozluk.com/entry/68788544,1,izmir,bornova,,5,
buca'dan fazlasiyla hissedilmis depremdir. edit: 6.3 siddetinde olmustur.,onurdemir,12.06.2017 15:30 ~ 15:49,https://eksisozluk.com/entry/68786730,1,izmir,buca,,2,
buca'da yerimden hoplatti! oha hic bu kadar derinden hissetmemistim!,pacifist,12.06.2017 15:31,https://eksisozluk.com/entry/68786779,1,izmir,buca,,2,
"giris katinda hissettik, ust kattakileri hayal edemiyorum. konum buca.",at mi bu,12.06.2017 15:33,https://eksisozluk.com/entry/68786947,1,izmir,buca,,2,
buca'da 6 saniye titredik,trakya magduru,12.06.2017 15:51,https://eksisozluk.com/entry/68787416,1,izmir,buca,,2,
"uzun zamandir bu kadar korkmamistim sozluk. izmir bucada, deu icindeki 5 katli binanin 2. katini olumune sallamis olan depremdir. gerek siddeti, gerekse uzun surmesi nedeniyle nefesleri kesmistir. henuz bir can kaybi haberi olmamis bildigim kadariyla, umarim da olmaz. hepimize gecmis olsun.",zeynepodocus,12.06.2017 16:03,https://eksisozluk.com/entry/68787823,1,izmir,buca,,2,
buca'da en ust katta oldugumdan fazla tirsmadigim depremdir.bina gocse ilk beni cikartirlar sonucta ..o degilde hissettigim en uzun sallayan deprem olmustur bitmek bilmedi bir turlu.,hayatimleyla,12.06.2017 16:48,https://eksisozluk.com/entry/68788813,1,izmir,buca,,2,
"kanepede uzanirken hissettigim, daha sonra aniden tarlasi yanmis kurt oturusuna gecip ""yikilacak miyiz?"" diye kisa sureli dusunmeme vesile olan deprem. daha once farkli sehirlerde de yikici etkiye sahip olmayan depremler hissettim ama en uzun sureni buydu sanirim. herkese gecmis olsun. yer: buca / izmir",guneylerbizim,12.06.2017 16:53,https://eksisozluk.com/entry/68788906,1,izmir,buca,,2,
balikesir burhaniye'de cok fena hissedilmistir.,cingan bebe,12.06.2017 15:31,https://eksisozluk.com/entry/68786838,1,balikesir,burhaniye,,2,
yer: burhaniye yaklasik olarak 7 saniye surdu. 2 saniye daha surse pencereler patlayacakti. o kadar fena salladi. ugultu bayagi korkuttu diyebilirim.,akbilibili,12.06.2017 15:50,https://eksisozluk.com/entry/68787383,1,balikesir,burhaniye,,3,
buyukcekmece'den hissedilmistir.,sah ceken ayyas,12.06.2017 15:39,https://eksisozluk.com/entry/68787088,1,istanbul,buyukcekmece,,2,
cekmekoy'de 15:29 sularinda hissedilen depremdir.,kimediyorumm,12.06.2017 15:53,https://eksisozluk.com/entry/68787496,1,istanbul,cekmekoy,,2,
"ha siktir wcdeydim, abartmiyorum klozet ustunde zipladim. kalbim hala deli gibi atiyor. off, cok kotuydu. edit: lokasyon: cesme su ana kadar gordugum en siddetli depremdi. hemde tuvaletimi yaparken yakalanmak en kotusuydu. afedersiniz icime dogru sictim. hemen toparlanip, balkona ciktim. karsi tarafta insaat yapiliyor, son katina, yani 3. kata bir suru kiremit, tas filan koymuslardi, hepsi yere devrildi. allahtan calisan isci yoktu, yoksa olumlu bi kaza olabilirdi. edit 2: celal hoca, teke tekte izmire dikkat etmek lazim, surpriz yapabilir tarzi biseyler soylemisti. deprem olurken aklima bu geldi, eyvah gidiyoruz dedim. yakinlarima ulastim allahtan hic kimsede bisey yok, umarim kimsenin canina yanmamistir.",olurolmazadam,12.06.2017 15:32 ~ 16:21,https://eksisozluk.com/entry/68786922,1,izmir,cesme,,3,
cesmede yusufun dibine vurdum. allah'tan hemen bahceye cikabildim. korkudan elim ayagim titredi aq.,xme,12.06.2017 15:50,https://eksisozluk.com/entry/68787359,1,izmir,cesme,,4,
"cesme'deyim. burada da okkkuz gibi sallandik. ve hayatimda ilk kez kendimi evden disari attim. normalde iste hani sallanmanin bitmesini bekleriz, tatli tatli sallar, ama bu sefer ha durdu ha duracak derken bir de uzerine hizlanip, siddetini arttirinca ilk kez dedim aha yikilacak ev ustume. korkunctu. hepimize cok gecmis olsun.",the spy in the attic,12.06.2017 15:53,https://eksisozluk.com/entry/68787472,1,izmir,cesme,,5,
"izmir, cesme ve tum cevresinde bildigin uc bucuk attiran deprem. iki gundur siklet denen hava vardi, gecmis olsun.",kuturkuturyesilpapazerik,12.06.2017 15:53,https://eksisozluk.com/entry/68787485,1,izmir,cesme,,2,
cesme ilica'da feci hissedilen deprem.,ft5ftl,12.06.2017 15:56,https://eksisozluk.com/entry/68787591,1,izmir,cesme,ilica,2,
bu sefer siddetinin cok daha buyuk oldugunu dusundugum deprem. ilk defa elim ayagim titredi lan deprem olurken. cigli/izmir'den dehsetengiz hissedildi.,koca kure,12.06.2017 15:31,https://eksisozluk.com/entry/68786801,1,izmir,cigli,,2,
"egekent civarindayim. marmara depremini yasayan biri olarak soyluyorum en az o kadar hissettim. insan o an sunu dusunuyor ""ya bundan da siddetli oluyorsa sevdiklerimin yasadigi yerlerde. """,coherence,12.06.2017 15:50,https://eksisozluk.com/entry/68787374,1,izmir,cigli,egekent,2,
dogma buyume izmir'li ve depreme aliskin birisi olarak ilk defa korktugum deprem. ev yikiliyordu bildigin. edit: konum dikili. dibimizde olmus.,green2005,12.06.2017 15:46 ~ 16:05,https://eksisozluk.com/entry/68787237,1,izmir,dikili,,2,
"candarli'dayim, midilli tam karsida. ev, gozlerimin onunde saga sola kaydi resmen. disari kosayim dedim, ayaklarim felegini sasti, az kalsin yere kapaklaniyordum. annemle kendimizi balkona attik, orada da devam etti bitmeyen kabus gibi. biraz daha uzun surse net bir felaketle sonuclanirdi buralarda. bademli gibi eski koyler hasar almistir diye tahmin ediyorum. hepimize gecmis olsun. allah beterinden korusun.",charmofsmyrna,12.06.2017 17:29 ~ 17:46,https://eksisozluk.com/entry/68789538,1,izmir,dikili,candarli,5,
akcay: tek hissetmeyenler yuzenlerdi. bizler sahilde kuma ne kadar tutunulabilirse o kadar tutunduk. istanbul depremi gibi paralel hissettim yine duvarlar nasil ileri geri gitti ise o vakit.,gezentikelebek,12.06.2017 17:50,https://eksisozluk.com/entry/68789894,1,balikesir,edremit,akcay,2,
"istanbul esenkent civarindaki evimde hissettigim depremdir. o sirada ayaktaydim, hicbir sey yapmadan bekledim. demek ki cok buyuk bir deprem olsa, bildigin mala baglayacak biriyim. herkese buyuk gecmis olsun.",forgosin,12.06.2017 20:45 ~ 20:46,https://eksisozluk.com/entry/68792772,1,istanbul,esenyurt,esenkent,1,
oha istanbul esenyurt'tan hissettim lan!,infantilopati,12.06.2017 15:31,https://eksisozluk.com/entry/68786800,1,istanbul,esenyurt,,2,
"esenyurtta hissedildi, yataktan kaldirdi",denizci,12.06.2017 15:40,https://eksisozluk.com/entry/68787106,1,istanbul,esenyurt,,2,
gozlerimi kapamis az dalayim derken beni yakalamis deprem. besik gibi sallandim yatakta. esenyurt da fena sallandi.,haniaklimagelmeyecektin,12.06.2017 15:56,https://eksisozluk.com/entry/68787600,1,istanbul,esenyurt,,1,
golcuk ve duzce depremlerini sakarya'da yasayan biri olarak cok korkutmasada bir dakikaligina heyecanlandirdi. esenyurtta bir sitenin 23. katindayim ve buyuk bir depremde ailemle birlikte uygulayabilecegim bir acil durum plani uzerinde dusunmemis olmanin eksikligini yine hissettim. hazirlikli olmak lazim...,almashan,12.06.2017 15:58,https://eksisozluk.com/entry/68787647,1,istanbul,esenyurt,,1,
isyerinin 3 katli ofis binasina guvendigimden kilimi bile kipirdatmadigim depremdir. alman yapiyor aga. <bkz: peri > esenyurt'tan bildiriyorum. besik gibi salladi.,kurcalama oglum bozacaksin,12.06.2017 16:26 ~ 16:29,https://eksisozluk.com/entry/68788380,1,istanbul,esenyurt,,2,
sallandi <topkapi'dan bildiriyorum>,brahm1,12.06.2017 15:31,https://eksisozluk.com/entry/68786794,1,istanbul,fatih,,2,
eminonunde bir hanin 9. katinda saglam hissettigimdir. baya salladi,bzbbdnbylgrdk,12.06.2017 15:33,https://eksisozluk.com/entry/68786962,1,istanbul,fatih,eminonu,2,
"istanbul fatih'te masanin ustundeki cam kâselerin birbirine carpmasiyla kendini fark ettiren, sonrasinda siddetini arttirarak devam eden depremdir ancak fazla surmeyen depremdir. edit; iki uc saat evde tek kalacak olmanin tedirginligini hissettirendir ayni zamanda!",alobuyrunbenlutfiyefidillioglu,12.06.2017 15:48,https://eksisozluk.com/entry/68787312,1,istanbul,fatih,,2,
foca 'da cok fena hissedilen deprem. denizle aramizda 50 metre bile yok. karsiya bakilinca midilli adasini rahatlikla gorebiliyorum. dusunun artik deprem merkezine yakinligimi. hayatimda ilk defa bir depremden korkup evi terk ettim. neyse ki can ve mal kaybi olmamasi sevindirici.,zemheri zurefasi,12.06.2017 16:33,https://eksisozluk.com/entry/68788534,1,izmir,foca,,4,
besik gibi salladi.. gaziemir.,turkeytoeu,12.06.2017 15:31,https://eksisozluk.com/entry/68786822,1,izmir,gaziemir,,2,
gaziemirde de fena sallandik,sudayuzenbalik,12.06.2017 15:35,https://eksisozluk.com/entry/68787026,1,izmir,gaziemir,,2,
is yerim gaizemirde 6. katta. bilgisayarlar devrildi. yerimizde sabit duramadik. bugun ofisede 2 abinin cocuklari gelmisti. onlari sakinlestirecegiz derdindeyim ama ne bicim gotum atti. lunapark gibi korkacak bir sey yok diyerek cocuklari sakinlestirmeye calisiyorum bir yandan merdivenleri 5'er 10'ar iniyorum. karaburun merkezli depremmis.,babasoru,12.06.2017 15:54,https://eksisozluk.com/entry/68787535,1,izmir,gaziemir,,5,
"gaziemir'de hissetmeye baslamamla birlikte kendimi masanin altinda buldugum depremdir. isin ilginc yani hava son gunlerde hic olmadigi kadar garip ve boguk gorunmekte. bunun bir aciklamasi var mi bilimde merak ediyorum dogrusu, gecmis olsun.",roigucu,12.06.2017 16:11,https://eksisozluk.com/entry/68788047,1,izmir,gaziemir,,2,
cok sallandik cok. bitmek bilmedi nalet. not: gaziemir - izmir,tuborgmalt,12.06.2017 16:39,https://eksisozluk.com/entry/68788654,1,izmir,gaziemir,,2,
"kilometrelerce otede gebzede bile sallamistir, bati kiyisinda yasayanlarin ne hissettigini tahmin edebiliyorum. gecmis olsun.",varos cloudstrider,12.06.2017 16:05,https://eksisozluk.com/entry/68787897,1,kocaeli,gebze,,2,
inegol den hissedildi.,segicik,12.06.2017 15:33,https://eksisozluk.com/entry/68786931,1,bursa,inegol,,2,
caddebostan'da hafif tirstik.,dragoners,12.06.2017 15:35,https://eksisozluk.com/entry/68787009,1,istanbul,kadikoy,caddebostan,2,
caddebostan'da feci sallamistir. ihale sozlesmesi imzalarken ufak capta panik yasanmasina sebep olmustur.,ratapa,12.06.2017 15:40,https://eksisozluk.com/entry/68787109,1,istanbul,kadikoy,caddebostan,2,
kadikoy'de de bi guzel silkti,icimde olen biri var,12.06.2017 15:43,https://eksisozluk.com/entry/68787166,1,istanbul,kadikoy,,2,
kadikoyu cok tatli salladi. rahatsiz etmeden tatli tatli.,uyanmayi unuttum,12.06.2017 15:43,https://eksisozluk.com/entry/68787169,1,istanbul,kadikoy,,1,
kadikoy'de yasayani korkutan vaziyet.,porcaine,12.06.2017 15:52,https://eksisozluk.com/entry/68787432,1,istanbul,kadikoy,,2,
kozyatagi nida kulede bir saga bir sola sallanarak hissettigimiz deprem,baltimorlu,12.06.2017 16:18,https://eksisozluk.com/entry/68788201,1,istanbul,kadikoy,kozyatagi,2,
"kadikoy'de koltukta otururken hissettigim deprem ama tv'de haberlere bakinca istanbuldaki studyolardan yayin yapan spikerlerin bu kadar korktugunu gorunce sasirdim. burda belli belirsiz hissedildi cunku. korkan, maddi manevi hasara ugrayan herkese gecmis olsun dilerim.",juuzou,12.06.2017 16:21,https://eksisozluk.com/entry/68788270,1,istanbul,kadikoy,,2,
"bir balikesirli olarak istanbul kadikoydeki evimizde aa deprem oluyor diyerek tepki verdigim, yumusakca sallayan bir deprem, ama sonra korktum ya uzakta cok siddetli bir deprem ise ve biz burada bile hissediyorsak diye, hemen ailemi aradim, edremit korfezindeki tanidiklari esi dostu aradim ki, hepsinin depremi cok siddetli hissettigini ogrendim, midilli adasinda hasar varsa, ayvalik, altinoluk, edremit, kucukkuyu assos taraflarinda umuyorum hasar yoktur. zira ntv de bir uzman bu oncu deprem olabilir dedi, neye dayanarak dedi onu da bilmiyorum ama dikkatli olmakta fayda var. gecmis olsun herkese..",femalesheldon,12.06.2017 16:26,https://eksisozluk.com/entry/68788379,1,istanbul,kadikoy,,1,
istanbul kagithanede bildigin baya sallandi ve harbi uzun surdu,hayalkurdum,12.06.2017 15:54,https://eksisozluk.com/entry/68787510,1,istanbul,kagithane,,2,
"acilin karaburun 'dan bildiriyorum. depremin oldugu sirada karaburun hukumet konagindaydim. ""bu sefer bitti, buraya kadarmis kesin yer ortadan ikiye yarildi"" dedim ve oylece donup kaldik. tam emin olmamakla birlikte en az 8-10 saniye kadar surdugunu dusunuyorum. izmir'de ve antalya'da baska depremlere de sahit olmus birisi olarak bugune kadar yasadigim en buyuk depremdi diyebilirim. memlekette ateist kalmamistir muhtemelen, ben boyle hizli imana gelmedim daha once.",rakinfish,12.06.2017 20:22,https://eksisozluk.com/entry/68792373,1,izmir,karaburun,,6,
balikesir merkezi besik gibi salladi.,colonel hans landa,12.06.2017 15:55,https://eksisozluk.com/entry/68787548,1,balikesir,karesi,merkez,2,
"bostanli'da yakalandigim sallanti. baslik acayim dedim, sallanirken basligi coktan acmislar.",oylesinebakanbiriyim,12.06.2017 16:42,https://eksisozluk.com/entry/68788709,1,izmir,karsiyaka,bostanli,2,
"bostanli carrerayi cok fena salladi. ilk defa bir depremi bu kadar net hissettim. etrafta sallanan seyleri hep goruyordum da, kendim de sallandim bu sefer. guzel sallandim vesselam.",al bunu al al al al al al,12.06.2017 17:04,https://eksisozluk.com/entry/68789105,1,izmir,karsiyaka,bostanli,3,
"istanbulda da duyulmus. izmir karsiyakada televizyon keyfi yaparken once bir sey olmaz yaa simdi biter derken, bitmemesi nedeniyle saklanacak yatak alti bakindigim depremdir. 10 15 saniye surdu sanirsam",boybanddeki gereksiz eleman,12.06.2017 15:34,https://eksisozluk.com/entry/68786999,1,izmir,karsiyaka,,2,
