Entry,User,EntryDates,EntryLinks,e_feel,e_city,e_town,e_neighborhood,e_intensity,e_guess
"besiktas'ta depremi cok kotu hissettim. duvarlar sallaniyordu, o an disari kacsam bina yikilsa yetisemeyecegimi dusunup hemen koltugun kenarina uzandim. neyse ki cok kisa surdu. biter bitmez disari ciktim. herkes disariya kaciyordu. ben sadece disariya kacmakla kalmadim. esenler'de yeni yapilmis bir evde oturan yakinimin yanina kactim. unutmadan, turk telekom <bkz: #95834285 >",acilin ben makine muhendisiyim,26.09.2019 17:48 ~ 17:53,https://eksisozluk.com/entry/95835030,1,istanbul,besiktas,,3,
"leventteki ofisten cok fazla hissettigim, korkudan birkac dakika titrememe sebep olmus deprem. 99 depremini o sirada sehir disinda anneannemin evinde olmam sebebiyle yasamamistim, dolayisiyla ilk defa bu kadar siddetli bir deprem yasadim. oldukca korkunctu. en kotusu de bina icinde belki de bina disinda oldugunuzdan daha guvende oldugunuzu bilmek. bugun eve donerken gercekten sokaktaki direklerden bile inanilmaz korkarak yurudum. metroya binmek zaten hayal benim icin su an. evimiz yeni bir bina olmasina ragmen guvenemiyorum. besiktas’in yukarilarinda oturdugum icin yukseklikten cok korkuyorum, evin arka cephesinde kot farki dolayisiyla cok yuksekte gibi hissediyorum. evin 5. katinda olmama ragmen gercekten cok siddetli hissetmem olasi. cok korkuyorum, esyalari su ana kadar sabitlememis olmanin pismanligini yasiyorum. hele yarin nasil metroya binecegim onu bilmiyorum.",kucuk brokoli,26.09.2019 20:37,https://eksisozluk.com/entry/95840686,1,istanbul,besiktas,levent,2,
beykoz’da cok siddetli bir sekilde hissedildi. evdeki butun esyalarin yerinden oynama sesini ve avizelerin bir ileri bir geri gidisini dehsetle izledik. hepimize gecmis olsun.,federiko cunti,26.09.2019 14:22,https://eksisozluk.com/entry/95826474,1,istanbul,beykoz,,4,
"deprem esnasinda kavacik plazalar bolgesindeydim.zaten 9 katli olan binamizin benim oldugum 8.kati asma kat oldugundan keskul gibi titremeye basladi.daha ilk anda fark edildi ve herkes ayni anda ayaga firladi.isin asil kotu tarafi, iste bu esnada suratlarda gordugum bos bakislar.istanbulda yasiyoruz,buyuk bir deprem bekliyoruz ve insanlar deprem aninda ne yapacagini bilmiyor.cokelim,kapanalim diyorum herkes birbirine bakiyor.gur sesli bir arkadasimiz toplanti oadasindan cikipta ""deprem oluyor,sakin kalin!"" diye beyinleri ayiltincaya kadar, herkes zombi gibi bekledi ayagimizin altinda yer titrerken. sarsinti durunca disari ciktik,dolustugumuz yer plazalarin arasindaki sokak.hemen binanin yani ormanlik ve otopark var.yuruyelim diyorum, millet durmus""plaza camlari patlasa,ok gibi firlasa...aaa bak su bina bizimkine devrilse kesin pestiliz...""diye fantazi kuruyor. hala cahillik diz boyu.felaketler cabuk unutuluyor. ve turkcell haram zikkim olsun sana verilen paralar.",dareformore,26.09.2019 17:24,https://eksisozluk.com/entry/95834260,1,istanbul,beykoz,kavacik,4,
buyuk gecmis olsun. bu sefer siddetli salladi deprem. lokasyon: beylikduzu.,dalecarlia,26.09.2019 14:12,https://eksisozluk.com/entry/95825700,1,istanbul,beylikduzu,,2,
beylikduzunde yakalandigim deprem. yanibasimdaki yaklasik 1 tonluk sanayi tipi buyuk su sebili duvara defalarca kere vurdu durdu.,aslagelmeyecektelefonubekleyenadam,26.09.2019 14:30,https://eksisozluk.com/entry/95826922,1,istanbul,beylikduzu,,5,
bir hastane dolusu insani amiri memuru hastasi dakikalar icinde kapinin onune indirmis depremdir. yer beylikduzu.,grandeur,26.09.2019 14:34,https://eksisozluk.com/entry/95827134,1,istanbul,beylikduzu,,5,
beylikduzunde ilk katta cokca hissettik. ust katlar daha da fenadir.,benlaracroft,26.09.2019 14:58,https://eksisozluk.com/entry/95828266,1,istanbul,beylikduzu,,2,
5.7'lik korkutan deprem. beylikduzu'nde asiri hissedildi ve uzun surdu. bu sefer amel defterim kapanacak zannettim.,ne munasebet canim,26.09.2019 15:18,https://eksisozluk.com/entry/95829123,1,istanbul,beylikduzu,,2,
beylikduzunde cok buyuk sallanmaya neden olmustur. neyse ki 15 dakika sonra insanlar alis verisine devam etti. biraz once aglayan onlar degildi sanki.,sivas,26.09.2019 16:34,https://eksisozluk.com/entry/95832438,1,istanbul,beylikduzu,,2,
beylikduzu yakuplu'da kirmizi isikta bekliyordum deprem esnasinda. araba bir anda ileri geri hareket etmeye basladi. arkadan mi tiklattilar diye aynaya baktim ve arkamda kimsenin olmadigini gordum. yol ve araba besik gibi sallandi. gecmis olsun istanbul. gercekten cok kotu bir duyguydu.,yikilmazhadi,26.09.2019 17:59,https://eksisozluk.com/entry/95835391,1,istanbul,beylikduzu,,4,
fena sarsti. itu gumussuyu,isen buga,26.09.2019 14:11,https://eksisozluk.com/entry/95825526,1,istanbul,beyoglu,gumussuyu,2,
"minar sinan bienal binasini sokaga dokmus depremdir. artci mi oncu mu bilmiyoruz, aciklama bekliyoruz.",gugukkusu,26.09.2019 14:12,https://eksisozluk.com/entry/95825606,1,istanbul,beyoglu,findikli,5,
"koltukta yatarken bir saniye ileri geri sallandim ve disaridan bir gok gurultusu sesi duydum. ilk kez bir sarsinti hissettim. pespese sik araliklarla olmasi suan beni korkutuyor. o degil evde yakalanirsam evde guvende olacagimiz yer yok. en guvenli bolge disariya en yakin olan oda onda da buyuk bir avize, televizyon var. ekleyeyim beyoglu kasimpasa.",ogstr,26.09.2019 14:18 ~ 14:20,https://eksisozluk.com/entry/95826188,1,istanbul,beyoglu,kasimpasa,4,
"tekrar salladi. edit: 14:00 da kasimpasa'da yaklasik 15-20 sn hissettigim depremdir. once kut diye bir sesle irkildik, pesinden orta siddetle saglam sallandik. buralari boyle sallayan depremin kucukcekmece, avcilar, zeytinburnu, beylikduzu ve buyukcekmecede neler yaptigini dusunemiyorum.",tokmaki,26.09.2019 14:28 ~ 14:30,https://eksisozluk.com/entry/95826811,1,istanbul,beyoglu,kasimpasa,2,
"ardindan dort tane daha artci oldu, cihangirde de saglam sallandik, halen sokaklardayiz..",tasquilhado,26.09.2019 14:45,https://eksisozluk.com/entry/95827677,1,istanbul,beyoglu,cihangir,4,
"beyoglu zangir zangir sallandi, hala daha artcilari hissediyorum. deprem aninda disari cikip kacmayi dusundum ancak kacacagim yollarda dedem yasinda binalar var. kacarken uzerime yikilma olasiligi icinde bulundugum binanin yikilma olasiligindan cok yuksek. ne bok yiyecegim ulan ben?",draculaya inanmayan sivrisinek,26.09.2019 15:23,https://eksisozluk.com/entry/95829339,1,istanbul,beyoglu,,2,
taksim'deki bedas binasini cok fena salladi. haberturkun karsisindaki binayi catlatan depremdir.,follow rivers,26.09.2019 17:54,https://eksisozluk.com/entry/95835206,1,istanbul,beyoglu,taksim,5,
halicioglunu besik gibi sallayan 5.8 buyuklugundeki depremdir.,absansme,26.09.2019 19:21,https://eksisozluk.com/entry/95837931,1,istanbul,beyoglu,halicioglu,2,
buyukcekmece mal mudurlugunde yakalandik. gercekten besik gibi sallanmak buna denir. yalniz ustumuzden soku attiktan sonra memur abinin disari cikarken ahmet kasayi kapatta gel demesi ayri bir olaydi. allah bir daha yasatmasin.,birkusolsamavilikderdi,26.09.2019 14:13,https://eksisozluk.com/entry/95825768,1,istanbul,buyukcekmece,dizdariye,5,
"buyukcekmecedeyim, mutfaktaydim, buzdolabindan ses geldi tikir tikir, dedim eyvah kedim buzdolabina mi girdi de orada kaldi, buzdolabi kapisini acar acmaz buzdolabi uzerime geldi, sallantida yere dusecektim yuruyemedim... o denli buyuk bir sarsintiydi ve merkez ussune evim sadece 15 - 20 km uzaklikta. hala basim donuyor, simdi diyecegim ki deprem allahin bir uyarisidir, reisciler bu isin sakasi yok gittiginiz yol yol degil,diyecegim de,demiyorum, olay henuz sicak, ortami germeyeyim.",bozacininsahidi,26.09.2019 14:15,https://eksisozluk.com/entry/95825917,1,istanbul,buyukcekmece,,6,
"buyukcekmece'de yasiyorum, sahip oldugum ev 99 depremi oncesinde insa edilmis bir binada ve arazi onu bos olan bir arsaya dogru bir hayli egimli kot farki olan bir zeminde. deyim yerindeyse yatti kalkti bina. ustune bir de nasil bir bahtsiz bedeviysem dusa girmek uzere soyunup ayagimin tekini kuvetten iceri attigim sirada baslayan depremdir. daha ne diyeyim; ilk soku atlatip bornoza dahi uzanmadan evin dis kapisina yoneldim, kapiya vardigimda durdu. ustelik kapiyi da o halimle acmis bulundum da! neyse ki apartmandaki kimseyle o halde karsilasmadim da <en azindan oyle umuyorum> durmasini da firsat bilerek geri donup uzerime kirli sepetine henuz attigim sort ve tisortu cabuk cabuk geri giyerek kendimi o sekilde disari attim. tansiyonum normale donene kadar bir 15-20 dakika bahcede oturup sonra geri ciktim.",unicornknight,26.09.2019 14:34,https://eksisozluk.com/entry/95827105,1,istanbul,buyukcekmece,,5,
"sinanoba da saglam salladi, 99 depremini avcilarda yasayan biri olarak cok buyuk bir sarsinti olmasa da insani psikolojik olarak etkiliyor, allahtan sogukkanli adamim da panik yapmadan hareket edebiliyorum, herkesede tavsiyem mumkun oldugunca sakin kalmak olacaktir, bu size ve cevrenizdekilere daha fazla yardim edebilmenizi saglar.",enfes bi insanim,26.09.2019 15:26,https://eksisozluk.com/entry/95829458,1,istanbul,buyukcekmece,sinanoba,2,
"buyukcekmece den bildiriyorum; aklimi almistir. alttan vurduktan sonra salinim uzun surdu. 20-25 sn yatay sekilde git-gel yapti bina. tum dolaplar, icine devrilmis durumda. kitaplik, kozmetik dolabi vs sabitlenmeyen ne varsa salinimdan payini almis. pesinden gelen 3 buyuk artciyi da hissettim, keske ben de digerleri gibi hissetmesem.",eserekli1i,26.09.2019 16:07,https://eksisozluk.com/entry/95831278,1,istanbul,buyukcekmece,,5,
deprem oldugunda tam olarak guzelce-tepekent mevkiindeydim. cok felaket hissettim. buyuk depremin habercisi olduguna kesin gozuyle bakiliyor. ama insallah gordugumuz hissettigimiz son deprem olur. herkese gecmis olsun,dumuraci,26.09.2019 18:36 ~ 18:36,https://eksisozluk.com/entry/95836469,1,istanbul,buyukcekmece,guzelce,2,
"sekerpinar’da calisirken kendini hissettirmistir. basim donuyor zannettim, deprem olmus.",face like thunder,26.09.2019 14:11,https://eksisozluk.com/entry/95825588,1,kocaeli,cayirova,sekerpinar,1,
cekmekoyde uykumdan uyamdirdi deprem beni binadan ciksam mi uyumaya devam mi etsem bilemedim.,hi one,26.09.2019 14:16,https://eksisozluk.com/entry/95826012,1,istanbul,cekmekoy,,4,
cerkezkoy de fena salladi.,shadowless,26.09.2019 14:11,https://eksisozluk.com/entry/95825563,1,tekirdag,cerkezkoy,,2,
cerkezkoy tekirdag baya sallandi gercekten bu buyuktu,greyhumans156,26.09.2019 14:16,https://eksisozluk.com/entry/95826053,1,tekirdag,cerkezkoy,,2,
cerkezkoy'de uyurken yakalandigim deprem. cok kotu salladi. uyurken yakalandim. yataktan firlayip ne yapacagimi bilemedim. gercekten ulkenin buyuk cogunlugunun yasadigi marmara bolgesinde insanlar bu konuda cok hazirliksiz benim gibi. hemen deprem aninda ve sonrasinda ne yapmam gerektigini ogrenmem lazim. deprem cantasi hazirlamak ilk isim olacak.,burakmirac6,26.09.2019 17:36,https://eksisozluk.com/entry/95834635,1,tekirdag,cerkezkoy,,4,
"dilovasi'nda calisiyorum, bildigin 2 kere guclu bir sekilde sallandik. buralardan bu kadar hissedildiyse, silivri'dekileri dusunemiyorum.",bozalabozbaslipisporsuk,26.09.2019 14:14,https://eksisozluk.com/entry/95825830,1,kocaeli,dilovasi,,2,
balikesir akcay'dan bildiriyorum burda bile hissettim 4'uncu kattayim. allah olumun bile hayirlisini versin yapragi yiyecegiz bu gidisle anlasilan.,elessarsdead,26.09.2019 14:12,https://eksisozluk.com/entry/95825698,1,balikesir,edremit,akcay,2,
zonguldak karadeniz eregli'de bile hissettigimiz depremdir. 5.7 silivri aciklari denmekte.,markasiz,26.09.2019 14:10,https://eksisozluk.com/entry/95825380,1,zonguldak,eregli,,2,
esenler taraflarinda korkutacak kadar hissettirmistir.,evcevc123,26.09.2019 14:09,https://eksisozluk.com/entry/95825294,1,istanbul,esenler,,2,
davutpasa tarafi saglam sallandi.umarim can kaybi yoktur,bana abi de,26.09.2019 17:01,https://eksisozluk.com/entry/95833452,1,istanbul,esenler,,2,
esenyurtta asiri hissedildi. ofisin altinda makina bolumu var oradan ses geliyor sandim ilk. ama baya sangir sungur sesler geldi. hemen binayi bosalttik simdi geri girdik ama girmek istemiyorum:/,melbourne bildirgesi,26.09.2019 14:23,https://eksisozluk.com/entry/95826504,1,istanbul,esenyurt,,5,
"esenyurtta saglam bir binada olan ofisimizde hissettim. once beylikduzu tarafindan gelen gumburtuyu duydum, sonra doseme ayagimin altinda catirdadi. evdekiler de iyiymis rahatladim fakat binanin bodrumuna bir bakmam lazim.",kurcalama oglum bozacaksin,26.09.2019 14:44,https://eksisozluk.com/entry/95827588,1,istanbul,esenyurt,,4,
istanbul eyup de cok fena sallanmistir.insanlari sokaga dokecek kadar.,criptococ,26.09.2019 14:08,https://eksisozluk.com/entry/95825255,1,istanbul,eyup,,5,
eyup'te ciddi ciddi hissedilen...,ramone,26.09.2019 14:09,https://eksisozluk.com/entry/95825328,1,istanbul,eyup,,3,
eyupten oyle boyle hissedilmedi.,civcivin laneti,26.09.2019 14:10,https://eksisozluk.com/entry/95825459,1,istanbul,eyup,,2,
"oncelikle herkese cok gecmis olsun, cok korkuttu, eyup ilcesinde asiri derecede hissettik ve bana 15 dakika surmus gibi hissettirdi. hazirlikli olmak lazimmis.",yoonealakasivar,26.09.2019 16:31,https://eksisozluk.com/entry/95832310,1,istanbul,eyup,,2,
eyup’te cok cok fenaydi. ilk yavas titredi daha sonra gumletti. herkes parklarda suan burada.,nalsafile,26.09.2019 17:32,https://eksisozluk.com/entry/95834482,1,istanbul,eyup,,2,
istanbul universitesi beyazit kampusunu besik gibi sallayan depremdir. deprem ani hocanin cigliklari esliginde amfiden kacmakla ugrastik. 3 saattir telefonum cekmiyor. edit: turk telekoma buradan selamlar.,amensalizm,26.09.2019 17:09 ~ 19:32,https://eksisozluk.com/entry/95833754,1,istabul,fatih,beyazit,4,
5.7 silivri. fatih taraflarini fena salladi.,ezoterikkritisist,26.09.2019 14:08,https://eksisozluk.com/entry/95825264,1,istanbul,fatih,,2,
dikilitasta 2sn falan hissedildi,falcon commander,26.09.2019 14:11,https://eksisozluk.com/entry/95825539,1,istanbul,fatih,,2,
"karakoyde kopegimle gezerken bina ustume yikilir gibi oldu. pablo da hic tenezzul etmedi havlamadi bile, insan bi hisseder.bozuk bu kopek edit: hic bir arkadasimin kopegi tepki vermemis, suni deprem oldugu suphelerini uyandirdi bende.",dkulasan,26.09.2019 14:11 ~ 22:31,https://eksisozluk.com/entry/95825583,1,istanbul,fatih,karakoy,3,
sultanahmette fena salladi. bu boyleyse soyleyim 7 ustu tek bina kalmaz.,zoranlasilanbilge,26.09.2019 14:13 ~ 14:29,https://eksisozluk.com/entry/95825732,1,istanbul,fatih,sultanahmet,2,
istanbul universitesi beyazit civarindan bildiriyorum feci salladi esnaf hastanesinden ambulans cikti umarim kotu bisey yoktur,cagolimato,26.09.2019 14:14,https://eksisozluk.com/entry/95825885,1,istanbul,fatih,beyazit,2,
istanbul universitesi beyazit yerleskesini sallamistir.,aydansevgiler,26.09.2019 14:15,https://eksisozluk.com/entry/95825913,1,istanbul,fatih,beyazit,3,
istanbul fatihte oldukca siddetli bir bicimde hissedilen depremdir. herkesi sokaga dokmustur.,masinga,26.09.2019 14:15,https://eksisozluk.com/entry/95825931,1,istanbul,fatih,,5,
beyoglunda saglam salladi. koskoca tas binanin besinci katindan temelin salim salim sallandigini hissettim. ne yapacagimi bilemeden oylece kaldim aq. beyler ne yapmamiz lazim deprem olurken? kapilarda mi durucaz hayat ucgeni mi yapicaz sokaga mi kosucaz nedir?,therepulsion,26.09.2019 14:25,https://eksisozluk.com/entry/95826628,1,istanbul,fatih,beyoglu,3,
istanbul universitesi hukuk fakultesi ‘nin zemin katini besik gibi sallamis depremdir.,cagdas turk aydini,26.09.2019 15:42,https://eksisozluk.com/entry/95830232,1,istanbul,fatih,beyazit,2,
istanbul universitesi edebiyat fakultesi orta bahcesinden bildiriyorum. binanin devasa kolonlari ve camlar ozellikle ikinci dalgada gidip gelmistir. deprem sonrasi beyazittaki tum dersler iptal edilmis ve okul tahliye edilmistir. herkese buyuk gecmis olsun.,the prime of life,26.09.2019 17:42 ~ 17:43,https://eksisozluk.com/entry/95834823,1,istanbul,fatih,beyazit,4,
