Entry,User,EntryDates,EntryLinks,e_feel,e_city,e_town,e_neighborhood,e_intensity,e_guess
ikitelli’de alttan bi vurdu gecti.,fovalio,24.09.2019 11:02,https://eksisozluk.com/entry/95741194,1,istanbul,basaksehir,ikitelli,2,
ikitelli'de 7. katta silkeleyip birakmistir. ruhum agzimdan cikip geri geldi saniyorum. bu arada iskeleyle cam silen adamcagizlar var. iskele salincak gibi sallandi. allahtan cok uzun surmedi.,gri balikcil,24.09.2019 11:03 ~ 11:09,https://eksisozluk.com/entry/95741267,1,istanbul,basaksehir,ikitelli,3,
basaksehir sallandi,ruoja,24.09.2019 11:02,https://eksisozluk.com/entry/95741207,1,istanbul,basaksehir,,2,
basaksehir'i kisa da olsa baya salladi. tum ofis ayaklandik disari ciktik. uzun zamandir boyle urkmemistik sanirim. binanin da pek saglam olmadigini ogrenmis olduk.,peex,24.09.2019 11:19,https://eksisozluk.com/entry/95742299,1,istanbul,basaksehir,,5,
"bebekte hissedilen depremdir. senede bir defa turkiye'ye geliyorum, onda da depreme denk geldim.",seth putnam reborn,24.09.2019 11:14,https://eksisozluk.com/entry/95742104,1,istanbul,besiktas,bebek,2,
levent'te cok fena sallamistir.,anjel,24.09.2019 11:14,https://eksisozluk.com/entry/95742091,1,istanbul,besiktas,levent,3,
"besiktasta mutfak dolaplari sallandi, 4.7 imis. 7.5 depremini dusunemiyorum.",cimcikmakarna,24.09.2019 11:32,https://eksisozluk.com/entry/95742856,1,istanbul,besiktas,,4,
balkonda sigara icerken yakalamistir. konum: beykoz.,kademirus,24.09.2019 11:03,https://eksisozluk.com/entry/95741259,1,istanbul,beykoz,,2,
beykoz’u da iyi salladi. hepimize gecmis olsun.,biberanides,24.09.2019 11:26,https://eksisozluk.com/entry/95742600,1,istanbul,beykoz,,3,
beylikduzu'nden hissedildigine gore istanbul degil de edirne veya bulgaristan merkezli olabilir.,d e j i n,24.09.2019 11:01 ~ 11:07,https://eksisozluk.com/entry/95741095,1,istanbul,beylikduzu,,2,
beylikduzu'nde 7. katta guzel hissedilen.,vadrigar,24.09.2019 11:03,https://eksisozluk.com/entry/95741324,1,istanbul,beylikduzu,,2,
"saniyelik oldu,cat diye bir vurdu gecti. cok kisa bir depremdi. lokasyon beylikduzu",musbar,24.09.2019 11:04 ~ 11:08,https://eksisozluk.com/entry/95741407,1,istanbul,beylikduzu,,2,
beylikduzunu fena salladi. bildigin alttan vurdu 2 kere,immaturedi,24.09.2019 11:21,https://eksisozluk.com/entry/95742409,1,istanbul,beylikduzu,,3,
beylikduzu'nde korkudan disari cikartan deprem. 12. katta olmanin etkisi de olabilir ama oldukca siddetliydi ve cok uzun surdu. daha once de artci yasadik burada ama ilk kez bu kadar siddetliydi. 4.6 olduguna kesinlikle inanmiyorum. sabahtan beri ayni bolgede siddeti gittikce artan artcilar meydana gelmis. insallah bir sonraki daha yuksek olmaz. edit: bugun gonullu olarak akut'a uye olmaya karar verdim. buyuk istanbul depremi oldugunda size kimse yardim etmeyecek. doktor ambulans bulamayacaksiniz. ailenizi ve cevrenizdekileri kurtarmak sizin elinizde. kurtarma ve ilkyardim egitimi almak zor degil. herkeste bu bilinc olusmalidir.,anksiyetik pia,24.09.2019 11:23 ~ 14:18,https://eksisozluk.com/entry/95742481,1,istanbul,beylikduzu,,4,
beylikduzu'nu iyi sallanmistir. allah beterinden korusun,mugece,24.09.2019 11:29,https://eksisozluk.com/entry/95742718,1,istanbul,beylikduzu,,2,
banyoda yakalandigim deprem. dolap ustume dogru gitti geldi. bir an hayati sorguladim. lokasyon beylikduzu.,ragnoro,24.09.2019 12:11 ~ 12:22,https://eksisozluk.com/entry/95744322,1,istanbul,beylikduzu,,3,
"halicioglu, oldukca siddetli...",karamuk,24.09.2019 11:04,https://eksisozluk.com/entry/95741395,1,istanbul,beyoglu,halicioglu,3,
karakoy'de saglam sallamis olan depremdir.,dramaturcik gerzek,24.09.2019 11:03,https://eksisozluk.com/entry/95741341,1,istanbul,beyoglu,karakoy,3,
"sunucuyu kurarken karakoy'de bir an titrememle disariya dogru kacmam bir oldu. umarim devami olmaz, gecmis olsun.",amedra,24.09.2019 11:04,https://eksisozluk.com/entry/95741402,1,istanbul,beyoglu,karakoy,2,
taksim ataturk kitapligini da sallamistir. 30 kisi sigaraya ciktik suan,shappies,24.09.2019 11:08,https://eksisozluk.com/entry/95741730,1,istanbul,beyoglu,taksim,2,
beyoglu’nda bir salladi.,isyan devrim besiktasim,24.09.2019 11:05,https://eksisozluk.com/entry/95741497,1,istanbul,beyoglu,,2,
bcekmece’de okulumuz sallandi. 5 sn surdu. edit: silivri aciklari 4.5 civari imis.,hokage,24.09.2019 11:03 ~ 11:23,https://eksisozluk.com/entry/95741255,1,istanbul,buyukcekmece,,2,
buyukcekmece'de epey siddetli hissettik.,arka sayfa manseti,24.09.2019 11:03,https://eksisozluk.com/entry/95741257,1,istanbul,buyukcekmece,,3,
buyukcekmecede hissedilmis olan deprem. 1999 depremini hatirlatti.,shikishima,24.09.2019 11:04,https://eksisozluk.com/entry/95741445,1,istanbul,buyukcekmece,,2,
"buyukcekmece de gupletmistir. once bi titreme, sonra alttan resmen gup diye ziplatti. aklim cikti aklim, unutmusum korkusunu.",eserekli1i,24.09.2019 11:08,https://eksisozluk.com/entry/95741696,1,istanbul,buyukcekmece,,3,
"cok pis salladi lan. kapi pencere zangir zangir titredi. paniklebalkondan asagi atlamak istedim sonra evden ciktim arkadaki tarla yoluna dogru yurudum, hala yuruyorum amina koydugumun yerinde. konum: b.cekmece silivri civari.",diariamente,24.09.2019 11:15,https://eksisozluk.com/entry/95742132,1,istanbul,buyukcekmece,,3,
buyukcekmece'de hissedilen deprem...,yildizlar,24.09.2019 11:16,https://eksisozluk.com/entry/95742158,1,istanbul,buyukcekmece,,2,
asiri salladi buyukcekmeceden bildiiryorum beklenen buyuk istanbul hedele hudolosunr hazir olmayan binalarimiz ne zmandkkskksdnjsnsnsn bi bitmednz ya,kaynamayapma,24.09.2019 11:36,https://eksisozluk.com/entry/95743003,1,istanbul,buyukcekmece,,3,
catalcadan hissedilmistir. elektrik de kesildi. korkmadim degil.,kizkulesinden istanbula bakan adam,24.09.2019 11:04,https://eksisozluk.com/entry/95741386,1,istanbul,catalca,,2,
sekerpinar'dan hissedilmistir.,face like thunder,24.09.2019 11:09,https://eksisozluk.com/entry/95741804,1,kocaeli,cayirova,sekerpinar,2,
cekmekoy'de sallamistir bizleri baya bi efenim.,kasova,24.09.2019 11:03,https://eksisozluk.com/entry/95741325,1,istanbul,cekmekoy,,3,
cerkezkoy'den de hissedilmistir.,kendinikertenkelebek,24.09.2019 11:06,https://eksisozluk.com/entry/95741588,1,tekirdag,cerkezkoy,,2,
kocaeli dilovasi'nda da hissettiren depremdir. kucagimdaki laptop 3 4 saniye zipladi resmen.,santimantalist,24.09.2019 11:06,https://eksisozluk.com/entry/95741606,1,kocaeli,dilovasi,,2,
erdekte fena salladi.,kember,24.09.2019 11:16,https://eksisozluk.com/entry/95742162,1,balikesir,erdek,,3,
esenlerde siddetini baya hissettiren 4.7 silivri merkezli deprem.,eshot515,24.09.2019 11:11,https://eksisozluk.com/entry/95741907,1,istanbul,esenler,,2,
esenyurttan hissettik catirtilarla beraber dolap sallandi.,honturuklu,24.09.2019 11:07,https://eksisozluk.com/entry/95741679,1,istanbul,esenyurt,,4,
santiyede sabah cayimi icerken basima gelen olay. kapiyimi carptilarda koltuk bi hafif sallandi yoksa sinirlerimmi gergin denebilecek kadar hafifti. lokasyon:esenyurt,slowlorisssin gelini,24.09.2019 11:20,https://eksisozluk.com/entry/95742352,1,istanbul,esenyurt,,2,
eyup'te net bir sekilde bilgisayarimin ekranini sallamistir ve cok korkutmustur.,yoonealakasivar,24.09.2019 18:23,https://eksisozluk.com/entry/95756288,1,istanbul,eyup,,3,
fatih'ten hissedilmistir,ruhi mucerred,24.09.2019 11:02,https://eksisozluk.com/entry/95741178,1,istanbul,fatih,,2,
fatih’te fena salladi,kaydadeger,24.09.2019 11:03,https://eksisozluk.com/entry/95741344,1,istanbul,fatih,,3,
gaziosmanpasa'yi fena vurmustur.,kurban kesen ateist,24.09.2019 11:02 ~ 11:13,https://eksisozluk.com/entry/95741186,1,istanbul,gaziosmanpasa,,3,
gebzeden hissedilmistir.,invector,24.09.2019 11:05,https://eksisozluk.com/entry/95741469,1,kocaeli,gebze,,2,
bursa-kumla’dan da hissedilmistir.,fcb,24.09.2019 11:02,https://eksisozluk.com/entry/95741193,1,bursa,gemlik,kumla,2,
gungoren'de uyurken yataktan firlatmistir,greenwolf,24.09.2019 11:10,https://eksisozluk.com/entry/95741869,1,istanbul,gungoren,,4,
izmit'te annem hissetmis. ben uyudugumdan ruhum bile duymadi. korkutan deprem.,red morning,24.09.2019 12:01 ~ 12:44,https://eksisozluk.com/entry/95743890,1,kocaeli,izmit,,2,
goztepe'de gumletmistir.,bisey demiyorum pes diyorum,24.09.2019 11:04,https://eksisozluk.com/entry/95741396,1,istanbul,kadikoy,goztepe,2,
kozyatagi ’ndaki plazalarda oldukca guclu bir sarsintiyla hissedilmistir. *,nukleer baslikli kiz,24.09.2019 11:29,https://eksisozluk.com/entry/95742733,1,istanbul,kadikoy,kozyatagi,3,
kadikoy yeldegirmeninde hissedilmistir. uykudan uyandim.,jannybluesy,24.09.2019 11:13,https://eksisozluk.com/entry/95742024,1,istanbul,kadikoy,yeldegirmeni,4,
kadikoy fena sallandi,morgendammerung,24.09.2019 11:01,https://eksisozluk.com/entry/95741076,1,istanbul,kadikoy,,3,
kadikoydeki sitemizde hoplatmistir efendim.,ultracool,24.09.2019 11:02,https://eksisozluk.com/entry/95741123,1,istanbul,kadikoy,,2,
22. kattan hissettim. fena salladi. buyuk istanbul depreminde yerle bir oluruz. umarim bu 5 falandir. 2 3 'te boyleyse dusunemiyorum. konum kadikoy. baslik acmak icin girdim amma sismik got varmis.,besteciselin,24.09.2019 11:02 ~ 11:04,https://eksisozluk.com/entry/95741190,1,istanbul,kadikoy,,3,
kadikoy'de imana getirendir.,ben nerde dogru yaptim,24.09.2019 11:02,https://eksisozluk.com/entry/95741200,1,istanbul,kadikoy,,2,
koltukta ciddi sarsilmama ragmen lambalarin hicbirini sallamamis depremdir. kadikoy’den bildirdim.,500bindolar,24.09.2019 11:03,https://eksisozluk.com/entry/95741326,1,istanbul,kadikoy,,2,
kadikoy'de zangir zangir sarsmis olan depremdir.,kar adam,24.09.2019 11:35,https://eksisozluk.com/entry/95742941,1,istanbul,kadikoy,,3,
"kadikoy tarafinda fazla hissedilmemis deprem, bir iki saniyeden uzun surmedi.",justabunchofdisks,24.09.2019 12:11,https://eksisozluk.com/entry/95744317,1,istanbul,kadikoy,,2,
"kadikoy'de cok ciddi hissedilen, duvara balyozla vurulmus gibi bir etkiyle koltugumu sallandiran depremdir. depremden 10 saniye oncesine kadar deli gibi miyavlayan kediyi ciddiye alsam belki bu kadar sasirmazdim.",madstar,24.09.2019 13:55,https://eksisozluk.com/entry/95747870,1,istanbul,kadikoy,,3,
buyuk istanbul depremi algisi yuzunden olsa gerek normalde izmir’de alisik oldugum deprem burada daha degisik bir etki yaratti bende. korktugumu hissettim. cok kisa ama gum diye bir titresimle irkildim. yer:kadikoy.,baders,24.09.2019 21:57,https://eksisozluk.com/entry/95763392,1,istanbul,kadikoy,,2,
kagithane’den hissedilmistir.,crook smurf,24.09.2019 11:02,https://eksisozluk.com/entry/95741205,1,istanbul,kagithane,,2,
"kagithane'de 6 kattaki ofisi besik gibi sallamistir. ilk bi ufak salladi, lan yoksa derken biraz daha kuvvetli sallanti geldi.",an engineer,24.09.2019 11:04,https://eksisozluk.com/entry/95741448,1,istanbul,kagithane,,2,
halkali atakent fena salladi,kelman,24.09.2019 11:02,https://eksisozluk.com/entry/95741176,1,istanbul,kucukcekmece,halkali,3,
sefakoy’den de hissedilendir.,bu da mi nick degil be,24.09.2019 11:02,https://eksisozluk.com/entry/95741182,1,istanbul,kucukcekmece,sefakoy,2,
an itibari ile olmustur ve sismik gotlu eksiciler hemen hissetmistir. silivri aciklarinda son gunlerde surekli olmaktadir ve bu gun yarim saat ara ile degeri artarak buyumustur. allah beterinden korusundur. konum: kucukcekmece edit: duzenleme,x1k,24.09.2019 11:01 ~ 11:17,https://eksisozluk.com/entry/95741035,1,istanbul,kucukcekmece,,2,
kucukcekmece de fena salladi.,sbalalam,24.09.2019 11:03,https://eksisozluk.com/entry/95741347,1,istanbul,kucukcekmece,,3,
kucukcekmece'de 2 kez ust uste hoplatmistir.,o degil de nem cok,24.09.2019 11:04,https://eksisozluk.com/entry/95741456,1,istanbul,kucukcekmece,,2,
"kucukcekmeceden bildiriyorum, bilinen tum dualari okutmus depremdir. arkadaslar masayi salliyor sanip ofiste bos yere yaygara koparacaktim ustelik. oyle boyle bir sallanma degildi yahu. yuzeye orta yakinlikta olmasina ragmen hem uzun surdu hem de saglam salladi. kandilli'den baktigim kadariyla da silivri-avcilar civarinda artcilara devam ediyor.",sytemofadownmanyagi,24.09.2019 11:26 ~ 11:29,https://eksisozluk.com/entry/95742613,1,istanbul,kucukcekmece,,3,
"kucukcekmece bolgesini nasil salladiysa artik, annem tam 7 defa iyi miyim diye arayip sordu. ne yapsin, ana yuregi...",tuhaf atmosfer,24.09.2019 13:01,https://eksisozluk.com/entry/95746063,1,istanbul,kucukcekmece,,3,
idealtepeyi besik gibi sallamistir,bezserdechnaya,24.09.2019 11:04,https://eksisozluk.com/entry/95741430,1,istanbul,maltepe,idealtepe,2,
idealtepe'de gercek bir besik etkisi yaratmis depremdir.,blatta hiberna,24.09.2019 11:06,https://eksisozluk.com/entry/95741581,1,istanbul,maltepe,idealtepe,3,
"onumdeki yayli sandalye bir ileri bir geri gitti geldi. yer kucukyali, 3. kat. kandilli rasathanesine gore 4.7 siddetinde gerceklesen ve oncu olan depremdir.",freedomadum,24.09.2019 11:23,https://eksisozluk.com/entry/95742487,1,istanbul,maltepe,kucukyali,4,
cok hafif maltepe de hissedildi,radyosunuyeniacandinleyici,24.09.2019 11:02,https://eksisozluk.com/entry/95741241,1,istanbul,maltepe,,2,
maltepe'de de iyi salladi. edit: kopek uyarmadi. 4.7 silivri aciklari.,luna est domina severa,24.09.2019 11:03 ~ 11:10,https://eksisozluk.com/entry/95741302,1,istanbul,maltepe,,3,
maltepe tarafinda ince ince kendini hissettiren sallanti.,cihan90,24.09.2019 11:03,https://eksisozluk.com/entry/95741354,1,istanbul,maltepe,,2,
maltepede hissedildi. en az 7.5,enterogermina,24.09.2019 11:05,https://eksisozluk.com/entry/95741508,1,istanbul,maltepe,,2,
bursa ataevlerde hissedilmistir. evi alali uc ay oldu. bu ev depremde sallanirsa geri iade ederim demistim. fazla sallamadigi icin inip satis ofisine birkac tesekkur edecegim. durust insanlarmis.,ilsu,24.09.2019 11:43,https://eksisozluk.com/entry/95743265,1,bursa,nilufer,ataevler,2,
bursa karaman'da duran arabayi sallayarak hissettirmistir.,forever the best,24.09.2019 11:12,https://eksisozluk.com/entry/95741962,1,bursa,nilufer,karaman,2,
bursa nilufer'den hafifce hissedilmistir.,caminin pederi,24.09.2019 11:02,https://eksisozluk.com/entry/95741139,1,bursa,nilufer,,2,
bursa/nilufer de hissettim.,sbtx,24.09.2019 11:10,https://eksisozluk.com/entry/95741830,1,bursa,nilufer,,2,
"orhangazi ’de hayvan gibi hissedilmistir. cok kisa surdu ama cok sarsti. ulan evde yalnizim <bebek sayiliyor mu? kedi ya da?>, cok korktum ya :/ ekleme: yok boyle olmaz, biz neyse de el kadar bebek var, hazirda deprem cantasi tutmak lazim.",o yok bu yok ne var lan it,24.09.2019 11:09 ~ 19:35,https://eksisozluk.com/entry/95741825,1,bursa,orhangazi,,2,
silivri neresi?kurtkoy neresi?kurtkoy de baya baya yataktan firlamama neden olacak kadar hissettirmis depremdir.insallah oncu degildir.,dahanedeyim,24.09.2019 11:23,https://eksisozluk.com/entry/95742472,1,istanbul,pendik,kurtkoy,3,
pendik'te 4.5 siddetinde hissedilmistir.,ondokuztemmuz,24.09.2019 11:03,https://eksisozluk.com/entry/95741334,1,istanbul,pendik,,2,4.5
vadistanbul’da hissedilmistir.,kizilinellitonu,24.09.2019 11:03,https://eksisozluk.com/entry/95741339,1,istanbul,sariyer,ayazaga,2,
maslak'ta hissedilmistir.,zencefili pek seven adam,24.09.2019 11:09,https://eksisozluk.com/entry/95741826,1,istanbul,sariyer,maslak,2,
"fay hatti kirilmistir aciklamasini birilerinin yapacagi depremdir .gecmis olsundur ,zemin katta dahi sariyerde hissedilmistir.",terelelli akademisyen,24.09.2019 11:15,https://eksisozluk.com/entry/95742106,1,istanbul,sariyer,,2,
4 kez saga sola salladi konum silivri. prof.dr. mehmet sinam ozeren’in ntv’de yaptigi aciklamalariyla fayin yerinin endise verici oldugunu soyledi.,athelstankestane,24.09.2019 11:01 ~ 11:58,https://eksisozluk.com/entry/95741069,1,istanbul,silivri,,3,
silivri’den bildiriyorum. fena gumledi.,turuncgillerdengelme,24.09.2019 11:07,https://eksisozluk.com/entry/95741686,1,istanbul,silivri,,2,
silivri civarinda merkez ussune de yakin oldugundan fena hissedildi.,detay delisi,24.09.2019 11:09,https://eksisozluk.com/entry/95741820,1,istanbul,silivri,,2,
silivri'ye yakinim. dipten gelen iki saglam darbeyle hissettirdi.5 ila 10 saniye surdu.,abemiyavbeyav,24.09.2019 11:11,https://eksisozluk.com/entry/95741943,1,istanbul,silivri,,3,
silivri’den bildiriyorum. 3 saniye boyunca cok fena sallamistir. binadan toz cikartmistir adeta.,birdahakufretmeyelim,24.09.2019 11:12,https://eksisozluk.com/entry/95741969,1,istanbul,silivri,,5,
"hafif sallamis depremdir. silivri’den bildiriyorum. okuldaydik, panik yok, cocuklari sakince cikardik. bahcede toplanma alanindayiz.",mllm,24.09.2019 11:15,https://eksisozluk.com/entry/95742150,1,istanbul,silivri,,4,
silivride iyi hissettirdi ama uzun surmedi .,aspava 83,24.09.2019 11:22,https://eksisozluk.com/entry/95742445,1,istanbul,silivri,,2,
"silivri’de feci hissedildi. kisa ama siddetliydi, deprem korkunc bir sey.",swarovsky,24.09.2019 11:38,https://eksisozluk.com/entry/95743083,1,istanbul,silivri,,3,
"silivri'de iyi hissettirdi koltuk altimdan gitti sonra geri geldi. evden cikip sokakta dolastim yarim saat. tekrar eve geldim, simdilik durum normal. bu arada deprem 2-3 saniye kadar surdu.",yyildirayy,24.09.2019 11:55,https://eksisozluk.com/entry/95743662,1,istanbul,silivri,,4,
"11.00’da silivri’de hissettik isyerinde forklift-kamyonlardan kaynakli sandik 1 sn surunce... 4.7 imis, gecmis olsun allah beterinden saklasin",megawolt,24.09.2019 12:09,https://eksisozluk.com/entry/95744247,1,istanbul,silivri,,4,
"silivride felaket hissedilmis, insanlari korkudan sokaklara dokmustur. gecmis olsun herkese.",deyvidinkarisi,24.09.2019 12:11,https://eksisozluk.com/entry/95744331,1,istanbul,silivri,,5,
deprem bayagi hissedilir siddette oldu. bina bir yumruk yemis gibi oldu yani. hatta calisma masasinin ustundeki kitaplik one dogru egilerek beni soyle bir saygiyla selamladi. sonradan ogrendim ki; deprem tam da yasadigim yer olan silivri aciklarinda meydana gelmis. ama istanbul 'un her yerinde siddetli bir sekilde hissedilmis. son zamanlarda silivri aciklarinda siddeti artarak depremler olmakta.. allah beterinden korusun.,sen hele bir gel,24.09.2019 13:08,https://eksisozluk.com/entry/95746286,1,istanbul,silivri,,5,
