Entry,User,EntryDates,EntryLinks,e_feel,e_city,e_town,e_neighborhood,e_intensity,e_guess
bornova'da da ufak capli hissedilmistir. yaklasik 15-20 saniye surdu. tanim: bir doga olayi.,wthn,25.01.2019 23:23,https://eksisozluk.com/entry/85937343,1,izmir,bornova,,2,
bornova'da fena hissedildi. 5-6 saniye sallandik. korktuk lan,egenox,25.01.2019 23:26 ~ 28.01.2019 02:20,https://eksisozluk.com/entry/85937636,1,izmir,bornova,,3,
salsaya giris. lokasyon <osmangazi/bornova>,balikci filozof,25.01.2019 23:27,https://eksisozluk.com/entry/85937676,1,izmir,bornova,osmangazi,2,
ilk defa evka 3 te hissettim korkuttu ilk defa.,mezbahasiz toplum,25.01.2019 23:30,https://eksisozluk.com/entry/85937829,1,izmir,bornova,evka3,2,
iyi salladi salladigi an baktim ama bu sefer baslik acmada gec kaldiniz gensler olmadi bu -bornova,douglas carlo toscani,25.01.2019 23:31,https://eksisozluk.com/entry/85937855,1,izmir,bornova,,2,
"bornova'yi saglam salladi. saniyorum merkezi menemen, siddeti 4.3 imis.",nicklere ozgurluk,25.01.2019 23:33,https://eksisozluk.com/entry/85937946,1,izmir,bornova,,3,
"bornova'da evimde koltukta otururken once kedi firladi ayaga, noluyoruz derken saglam salladi. uzun da surdu sanki. dilerim oncu degildir. aldim deprem cantami ve telefonumu elime salak salak coktum oldugum yere.",villeheim,25.01.2019 23:36,https://eksisozluk.com/entry/85938050,1,izmir,bornova,,2,
biri alttan bornovaya yumruk atmis gibi hissettiren.,seyrekogul,26.01.2019 00:27,https://eksisozluk.com/entry/85940382,1,izmir,bornova,,3,
"bornova'da birkac saniye hissedilmistir. bir anda cok yuksek bir gurultu geldi <bkz: deprem olurken duyulan garip ugultu > ancak o gurultu 1 saniye falan surmustur. koca bir balyozla sehre bir kere vuruldu sanki. uzun bir sarsintida o ses cok daha uzun olacaktir. psikolojiyi altust eden bir ses... felaketin sesi, olumun sesi. ne yazik ki depremi bu kadar kotu bir afet haline getiren yine biziz. birden fazla katli ve karton gibi evler yaptigimiz icin deprem korkulu ruyamiz. sonumuz hayrolsun.",opricnik,26.01.2019 02:44,https://eksisozluk.com/entry/85945057,1,izmir,bornova,,3,
"bornova camdibi'nde guzel hissettiren depremdir. ayrica yazmazsam olmazdi, yahu ne cok kedi sahibi varmii su sozlukte?",tebrizmir,26.01.2019 10:43,https://eksisozluk.com/entry/85949992,1,izmir,bornova,camdibi,2,
sallayip duran sonra tekrar sallayan deprem yazamamkiben buca'dan bildirdi.,yazamamkiben,25.01.2019 23:22,https://eksisozluk.com/entry/85937304,1,izmir,buca,,2,
bucadayiz fena sallandik. gecmis olsun herkese,nickyliks,25.01.2019 23:22,https://eksisozluk.com/entry/85937340,1,izmir,buca,,3,
buca’yi fena sallamistir.,mavi led,25.01.2019 23:24,https://eksisozluk.com/entry/85937496,1,izmir,buca,,3,
"buca'da ciddi ciddi korkutmustur. tahminim 4-4,5 siddetinde. binada eski olunca insan tedirgin oluyor. yalniz bizim dort ayakli kizimiz hala uyumaya devam ediyor. dunya yansa umurunda degil.",fakiremekli,25.01.2019 23:24,https://eksisozluk.com/entry/85937527,1,izmir,buca,,2,4
buca’yi fena sallamis olan deprem.,sivaslisindiicimesindimisinmedimi,25.01.2019 23:29,https://eksisozluk.com/entry/85937776,1,izmir,buca,,3,
sirinyerden hissedildi. yakina yildirim dustu sandim. daha siddetlisi olursa bu yagmurda arabada yatariz.,al yeleli arslan,25.01.2019 23:30,https://eksisozluk.com/entry/85937843,1,izmir,buca,hurriyet,3,
4.3 menemen. buca da guzel sallandi,mtterapi,25.01.2019 23:34,https://eksisozluk.com/entry/85937960,1,izmir,buca,,2,
"bucadan bildiriyorum,ilk defa bu kadar korkutan depremdir. korkudan bu yagmurda disari attim kendimi.",hazelinda,25.01.2019 23:42,https://eksisozluk.com/entry/85938308,1,izmir,buca,,3,
"bucayi saglam salladi. once bir ses geldi, alttan vurdu koltugu besik gibi salladi. sifir ses. tek basima. tansiyonum dustu basim donuyor sandim basta. bir yil suren bir 15 saniyeydi. tir tir titreyerek agladim yarim saat yerimden kalkamadim. kimi arayacagim, nereye gidecegim bilemedim. artik nur topu gibi bir deprem fobim var. sanirim izmirde en derinden etkilenen ben oldum.. yer alti sularinin birikmesiyle alakasi var midir bilemem ama asiri yagmura yordugum depremdir. an itibariyle uc ucuk sahibi oldum...",nicksizimizm,26.01.2019 01:13 ~ 01:47,https://eksisozluk.com/entry/85942224,1,izmir,buca,,3,
buca'da deprem merkezine kus ucusu 25 km mesafede olmamiza ragmen bizi yeni daldigimiz uykumuzdan uyandiran deprem. sonra donduk gotumuzu yattik uyuduk o ayri.,purepain,26.01.2019 07:22,https://eksisozluk.com/entry/85947736,1,izmir,buca,,4,
gup- sessizlik - gup gup - kisa sessizlik gup gup gup ! seklinde 3 kere vuran depremdir. ayni anda simsek de cakti. yagmur da yagiyor. konum: cesme,serhattin,25.01.2019 23:45,https://eksisozluk.com/entry/85938446,1,izmir,cesme,,2,
saglam vurmustur az once. hayatimda gordugum en gurultulu depremdi amk elim ayagim titriyor halen. edit: menemen 4.4 siddeti. bu kadar gurultulu ve siddetli hissetmemizin sebebi gotumuzun dibinde olmasiymis. koca kure cigli'den bildirdi.,koca kure,25.01.2019 23:21 ~ 23:49,https://eksisozluk.com/entry/85937208,1,izmir,cigli,,3,
egekent’te yataktan ziplatmistir.,pechorin,25.01.2019 23:29 ~ 23:43,https://eksisozluk.com/entry/85937766,1,izmir,cigli,egekent,2,
"cigli'de fena sallandik. ilk saniye gok gurultusu sandim, derken sallanma surdu. herkese gecmis olsun. dilerim devami gelmez. edit: bu durumla bile dalga gecen beyin yoksunlari var. bu gibi kisilerin oksijen israfi olduklarini dusunuyorum, saygilarimla.",senarist olacak sahis,25.01.2019 23:43 ~ 23:55,https://eksisozluk.com/entry/85938352,1,izmir,cigli,,2,
"""eger 23:15 civarlarinda oldu ise sip diye bayilirim oldugum yere"" dedigim depremdir. zira tam o saatlerde esimle birbirimize bakip ""yahu gene mi sallandik?"" dedim ve de saate baktim. hatta hem kandilli hem yurtdisi kaynaklardan kontrol ettim, bir sey goremedim, paranoyaga bagladigimizi dusunup kahve yapmaya kalktim. sanirim paranoyaga baglamamisiz da, tam sismograf olmusuz. not: sallandik derken titresimden bahsediyorum. zangirdadik anlasilmasin. lokasyon : dalaman/mugla",bir kadin ve bir erkek,25.01.2019 23:35,https://eksisozluk.com/entry/85938011,1,mugla,dalaman,,1,
"akcay'dan hissettim. ziplattmadi,citirdatti.",kryfrt,25.01.2019 23:25,https://eksisozluk.com/entry/85937597,1,balikesir,edremit,akcay,2,
geliyor gelmekte olan. edremit korfezde hisseliden depremdir.,solyangaz,25.01.2019 23:51,https://eksisozluk.com/entry/85938675,1,balikesir,edremit,,2,
focada da bayagi salladi ve uzun surdu,derinliklerde,25.01.2019 23:27,https://eksisozluk.com/entry/85937715,1,izmir,foca,,2,
az once esentepeden cok siddetli hissedildi.,legolasingozleri,25.01.2019 23:22 ~ 23:30,https://eksisozluk.com/entry/85937255,1,izmir,karabaglar,esentepe,3,
karaburundan fena hissedildi.,accpileup,25.01.2019 23:48,https://eksisozluk.com/entry/85938575,1,izmir,karaburun,,3,
az ama guzel salladi. not: mavisehir/karsiyaka,brovito,25.01.2019 23:21 ~ 26.01.2019 09:18,https://eksisozluk.com/entry/85937215,1,izmir,karsiyaka,mavisehir,2,
az once sallandik biz de karsiyaka'da.,psychosys,25.01.2019 23:22,https://eksisozluk.com/entry/85937229,1,izmir,karsiyaka,,2,
karsiyakayi hayvanca sarsti. once uzun uzun ses duydum sonra vurdu gecti. guney-bati yonlu vurdu sanki.,beeyore,25.01.2019 23:22 ~ 23:29,https://eksisozluk.com/entry/85937230,1,izmir,karsiyaka,,3,
karsiyaka yeni girne'de baya uzun sallamistir. edit: 4.0'dan asagi oldugunu sanmiyorum. vurdu vurdu salladi. artcisi da oldu.,29 mayis 1453 gunu hasta olan yeniceri,25.01.2019 23:22 ~ 23:27,https://eksisozluk.com/entry/85937232,1,izmir,karsiyaka,yenigirne,2,4
karsiyaka merkez. baya hissettik.,suveterim cok yakisti,25.01.2019 23:23,https://eksisozluk.com/entry/85937417,1,izmir,karsiyaka,,2,
iyi salladi bostanli/karsiyaka,lanet olsun,25.01.2019 23:24,https://eksisozluk.com/entry/85937549,1,izmir,karsiyaka,bostanli,2,
ornekkoyden hissedilen deprem,belkideogunbugundegildir,25.01.2019 23:25,https://eksisozluk.com/entry/85937583,1,izmir,karsiyaka,ornekkoy,2,
alaybey de uykumdan uyandirdi,kimenicki,25.01.2019 23:29,https://eksisozluk.com/entry/85937791,1,izmir,karsiyaka,alaybey,4,
karsiyaka yali mahallesinde guzel sallandik.,asosyal sosyolog,25.01.2019 23:35,https://eksisozluk.com/entry/85938015,1,izmir,karsiyaka,yali,2,
"karsiyaka’da yakalandim, baya da uzun surdu ve cidden korkuttu, umarim devami gelmez.",blanx,25.01.2019 23:40,https://eksisozluk.com/entry/85938201,1,izmir,karsiyaka,,2,
kac gundur izmirde yagan yagmurlardan mi yeralti yumusadi acaba.mavisehir iyi salladi bu arada.,fotosentezleyasayanadam,25.01.2019 23:48,https://eksisozluk.com/entry/85938559,1,izmir,karsiyaka,mavisehir,2,
guzelyalidan hissedilendir,donizzet,25.01.2019 23:21,https://eksisozluk.com/entry/85937179,1,izmir,konak,guzelyali,2,
guzelyali hafif sallandi sagolsun denizden <bkz: cthulhu >,salak yemin ederim gerizekali bu cocuk,25.01.2019 23:29,https://eksisozluk.com/entry/85937761,1,izmir,konak,guzelyali,2,
2 kere titrete titrete sallayarak kendini guzelyalida hissettirmistir.,atina bakip 31 ceken kovboy,25.01.2019 23:33,https://eksisozluk.com/entry/85937947,1,izmir,konak,guzelyali,2,
ne ara basligi actiniz dedigim olaydir. biraz once sallamistir. alsancak'tan guzel hissettik. umarim can ve mal kaybi olmamistir.,myrose,25.01.2019 23:24,https://eksisozluk.com/entry/85937494,1,izmir,konak,alsancak,2,
fena salladi. 10 saniye kadar surdu. lokasyon: ucyol,burakberdem,25.01.2019 23:21 ~ 23:23,https://eksisozluk.com/entry/85937142,1,izmir,konak,ucyol,3,
"kurucay'da fazlasiyla hissettigimiz deprem. 4,3 oldugu da pek gercekci degil acikcasi. herkese gecmis olsun.",feysbuktaki komik yorum,25.01.2019 23:37,https://eksisozluk.com/entry/85938065,1,izmir,konak,yenisehir,2,
6-7 saniye saglam salladi. 5.4 buyuklugunde bekliyorum. mevkii ucyol.,paraustunualmayanadam,25.01.2019 23:24,https://eksisozluk.com/entry/85937500,1,izmir,konak,ucyol,2,5.4
"4,4 menemen.. salonda uyuyakalmistim. uyandirdi.",core i,25.01.2019 23:22 ~ 23:27,https://eksisozluk.com/entry/85937237,1,izmir,menemen,,4,4.4
ruzgar salladi sandim meger depremmis. gecmis olsun. lokasyon:narlidere,turkiyeden bikan pilot,25.01.2019 23:25,https://eksisozluk.com/entry/85937593,1,izmir,narlidere,,1,
torbali'da kisa ama etkili hissedildi.,yunuse,25.01.2019 23:44,https://eksisozluk.com/entry/85938389,1,izmir,torbali,,2,
urla'da hissedilendir,nescafe3in1,25.01.2019 23:21,https://eksisozluk.com/entry/85937137,1,izmir,urla,,2,
"urla kalabak, mustail ev bile zangir zangir sallandi. gecmis olsun izmir.",enkizu,25.01.2019 23:38,https://eksisozluk.com/entry/85938125,1,izmir,urla,kalabak,2,
"hala sallaniyoruz. edit: https://twitter.com/…tatus/1088896042127507457?s=21 menemen-izmir 25.01.2019, 23:20:34 tsi buyukluk: 4.3 derinlik: 16.2 km #kandilli edit2: https://twitter.com/…tatus/1088898057796837379?s=21 #deprem revize yahselli-menemen <izmir> 25.01.2019, 23:20:34 tsi buyukluk: 4.5, derinlik: 15.0 km @2 rasathaneden dogru bilmis tebrikler :>",emrekrkrt,25.01.2019 23:21 ~ 23:40,https://eksisozluk.com/entry/85937127,,,,,,
4.5 siddetinde gotum sallandi.,alucardot,25.01.2019 23:21,https://eksisozluk.com/entry/85937139,,,,,,
manisa’yi sallayan deprem,heheevetevet,25.01.2019 23:21,https://eksisozluk.com/entry/85937143,1,manisa,,,2,
iyi vurmustur.,kamajikaciya,25.01.2019 23:21,https://eksisozluk.com/entry/85937164,,,,,,
an itibariyle gerceklesen deprem.,i am not noob,25.01.2019 23:21,https://eksisozluk.com/entry/85937165,,,,,,
aan itibariyle 15 saniye sureyle 4 siddetinde sallamis deprem. korkuttu.,minnoklokumcuk,25.01.2019 23:21,https://eksisozluk.com/entry/85937176,,,,,,4
salladi az,solskjaer,25.01.2019 23:21,https://eksisozluk.com/entry/85937180,,,,,,
salladi. baya iyi gibiydi. aheste aheste salladi.,shimmyshimmyshimmy,25.01.2019 23:21,https://eksisozluk.com/entry/85937182,,,,,,
yerimden zipladim nasil bir sallanmaktir,ulumeo,25.01.2019 23:21,https://eksisozluk.com/entry/85937185,,,,,,
fena salladi,wakiza,25.01.2019 23:21,https://eksisozluk.com/entry/85937189,,,,,,
alttan alttan iyi salladi.,mystyc,25.01.2019 23:21,https://eksisozluk.com/entry/85937204,,,,,,
an itibariyle 15 saniye sureyle 4 siddetinde sallamis deprem. korkuttu.,minnoklokumcuk,25.01.2019 23:21,https://eksisozluk.com/entry/85937209,,,,,,4
deprem aninda basligi acilan deprem. edit: ben yazana kadar 18 entry yazilmis bile. hep bu ani mi bekliyoruz nedirasdfgj,dahianlamindakideayriyazilir,25.01.2019 23:21 ~ 23:23,https://eksisozluk.com/entry/85937210,,,,,,
aniden vurdu.,izmirlibambam,25.01.2019 23:21,https://eksisozluk.com/entry/85937212,,,,,,
cok fena salladi korktuk. edit: 4.3 golmarmara<manisa>,hicbirisi,25.01.2019 23:21 ~ 23:49,https://eksisozluk.com/entry/85937213,,,,,,
daha depremden once baslik acmaya calisip yetisemedigim depremdir. guzel sallamistir.,ascabo,25.01.2019 23:21 ~ 23:23,https://eksisozluk.com/entry/85937214,,,,,,
hissettigim depremdir. hafiften yokladi sanki.,false pretension,25.01.2019 23:21,https://eksisozluk.com/entry/85937217,,,,,,
8-10 saniye saglam sallayan depremdir.,yenilenpehlivan,25.01.2019 23:22,https://eksisozluk.com/entry/85937220,,,,,,
dehset sallayandir. valla yagmur yagmasa disari kacacagiz simdi. disarsi da nuh tufani gibi.,andromeda galaxy,25.01.2019 23:22 ~ 23:22,https://eksisozluk.com/entry/85937221,,,,,,
hassas yerinde sismograf olanlarin sehridir izmir. tebrikler bro.,melancohly,25.01.2019 23:22,https://eksisozluk.com/entry/85937223,,,,,,
saglam salladi. bes siddetinden fazladir. edit: bu aralar resmen dogal afetlerler sinaniyoruz. sen koru.,ay dios mio,25.01.2019 23:22 ~ 23:36,https://eksisozluk.com/entry/85937226,,,,,,5
saglam vurmustur,acad r12 for dos,25.01.2019 23:22,https://eksisozluk.com/entry/85937233,,,,,,
olum biz canimizin derdindeyken siz baslik derdindemisiniz lan. derlerdi de inanmazdim kicindan kandilli rasathaneliler sizi. ayni zamanda caresizce guluyorum. sinirim bozuldu amk. bu ne cenabet bir aksam.disarda yer yarilacak neredeyse yarinda mesai var. bizim sirket durmak yok yola devam modunda.,lakayitciddi,25.01.2019 23:22 ~ 23:34,https://eksisozluk.com/entry/85937236,,,,,,
efsane depremdi.,korteksimtendonlarimabaglandi,25.01.2019 23:22,https://eksisozluk.com/entry/85937246,,,,,,
ama iyi sallayan depremdi,corelandor,25.01.2019 23:22,https://eksisozluk.com/entry/85937249,,,,,,
durdu sanirim. once alttan vurdu.,asidi kocaya kacan kola baba,25.01.2019 23:22,https://eksisozluk.com/entry/85937254,,,,,,
"3, 4 saniye de tansiyon firlatti basligi acan titrerken klavyeye nasil bastin",how i met cimilli iboo,25.01.2019 23:22 ~ 23:24,https://eksisozluk.com/entry/85937259,,,,,,
bakalim kacinci sayfada olacak mesajim. suserleri korkutan depremdir. edit : 1 dk icinde 3. aayfada buldum kendimi.,ungamunga,25.01.2019 23:22 ~ 23:24,https://eksisozluk.com/entry/85937262,,,,,,
ulan hangi ara yazisiniz daha yeni salladi aq,manyak ananas,25.01.2019 23:22,https://eksisozluk.com/entry/85937263,,,,,,
<bkz: sismik gotler oratoryosu >,habarbey,25.01.2019 23:22,https://eksisozluk.com/entry/85937268,,,,,,
tek vurus ama cok saglamdi. not: 16. kat,il monstro,25.01.2019 23:22,https://eksisozluk.com/entry/85937283,,,,,,
korkuttu,code complete,25.01.2019 23:22,https://eksisozluk.com/entry/85937284,,,,,,
cok saglam sallamistir. ben hissettigime gore en az 6.0 siddetinde olmasi muhtemel.,rahatina duskun adam,25.01.2019 23:22 ~ 23:23,https://eksisozluk.com/entry/85937290,,,,,,6
cok ciddi salladi gercekten.,la celestina,25.01.2019 23:22,https://eksisozluk.com/entry/85937293,,,,,,
sallandi bayagi,moonay,25.01.2019 23:22,https://eksisozluk.com/entry/85937295,,,,,,
akil almistir.,numerey12,25.01.2019 23:22,https://eksisozluk.com/entry/85937298,,,,,,
heyelan gibi gumbur gumbur titretti.,emperor84,25.01.2019 23:22,https://eksisozluk.com/entry/85937306,,,,,,
yine yetisemedim amk. guzel sallamis deprem.,pek yaratici degilim gibi,25.01.2019 23:22,https://eksisozluk.com/entry/85937311,,,,,,
"lan simdi durdu ne ara yazdiniz, napiyonuz arkadas hayati 1 dakika once mi yasiyonuz. edit : 4 sayfa entry ayriyetten 2 ayri baslik. gercekten tebrik ediyorum. insan degilsiniz",sokratezz,25.01.2019 23:22 ~ 23:24,https://eksisozluk.com/entry/85937312,,,,,,
guzel vurdu.. gecmis olsun,arycanda,25.01.2019 23:22,https://eksisozluk.com/entry/85937318,,,,,,
onceden beklenilen depremdir sanirim. yoksa bu kadar hizli baslik acilmasinin bir anlami olamaz ...,cokbilenazgezen,25.01.2019 23:22,https://eksisozluk.com/entry/85937321,,,,,,
4-5 saniye salladi.,tarafyok,25.01.2019 23:22,https://eksisozluk.com/entry/85937322,,,,,,
evdeki som agizlinin ''tam deprem havasi'' demesinden 5 dakika sonra olan deprem.,green2005,25.01.2019 23:22,https://eksisozluk.com/entry/85937327,,,,,,
yine sozlukten teyit ettik hadi bir de siddeti soyleyin,alexei fyodorovich karamazov,25.01.2019 23:22,https://eksisozluk.com/entry/85937330,,,,,,
guzel sallandik valla. tam da deprem aninda koltukta yerimi duzeltiyor olmam da isin komik tarafi oldu.,milamber,25.01.2019 23:22 ~ 26.01.2019 11:07,https://eksisozluk.com/entry/85937333,,,,,,
"oy oy oy nasil sallandi oyle. god of war oynuyordum, sanirim benim icin bir isaret",ufo goren masum cityli,25.01.2019 23:22,https://eksisozluk.com/entry/85937342,,,,,,
4.8den asagisini kabul etmiyorum.,uyuyankral,25.01.2019 23:23,https://eksisozluk.com/entry/85937348,,,,,,
cok derinden salladi,kahvetelvesi,25.01.2019 23:23,https://eksisozluk.com/entry/85937350,,,,,,
anneni sikeyim deprem. aklim cikti amk.,heecnormal,25.01.2019 23:23,https://eksisozluk.com/entry/85937408,,,,,,
tebrikler herkese titresimi gotume yeni geldi lan :>,nefes1,25.01.2019 23:23,https://eksisozluk.com/entry/85937410,,,,,,
uykumdan uyandirmis ve korkutmustur.,malmur,25.01.2019 23:23,https://eksisozluk.com/entry/85937411,,,,,,
durun ulan daha sallanti bitmeden ne ara baslik actiniz.,bjkahmet,25.01.2019 23:23,https://eksisozluk.com/entry/85937426,,,,,,
mavisehir pis sallandi. 16. katta daha cok hissedildi. yalniz baslik acmaya geldim 40 entry girilmis. edit:107,smax03,25.01.2019 23:24 ~ 23:44,https://eksisozluk.com/entry/85937461,,,,,,
deprem olurken mi baslik actiniz? daha simdi durdu. biraz sallamistir.,hayat bos durma cos,25.01.2019 23:24,https://eksisozluk.com/entry/85937465,,,,,,
"sismik gotler yine dakika bile gecmeden is basinda. ama seviyorum sizi sismik gotler, sayenizde durumu teyit etmis oluyoruz.",elista,25.01.2019 23:24,https://eksisozluk.com/entry/85937478,,,,,,
yerin altindan wuuuunnnn diye ses gelince aha dedim deprem. bir kac gundur de bekliyordum. lanet olasi 6. his. buyugunden korusun evren.,otlukek,25.01.2019 23:24,https://eksisozluk.com/entry/85937487,,,,,,
1 dakika on e hafiften sallayan deprem. yaklasik 4 siddetinde hissedilmistir.,yorgo,25.01.2019 23:24,https://eksisozluk.com/entry/85937488,,,,,,
calkalayip gitmistir. allaha sukur cok uzun surmedi. yoksa bu yagmurda disari da cikilmaz yani.,angrychair,25.01.2019 23:24,https://eksisozluk.com/entry/85937489,,,,,,
gotume yumruk yemis hissiyati yaratmistir.,gereksiz mahlukat,25.01.2019 23:24,https://eksisozluk.com/entry/85937495,,,,,,
"asdkjdsajkdsakkdsa ulan bu ne hiz hakkaten yine ya olcem gulmekten baslik salisende acilmis disarsi yagmur kiyamet firtina, bu deprem de nerden cikti ki simdi :/ sanki hep sicak havada olmasi gerekirmis gibi... gecmis olsun hepimize. izmir, tum afetler listesini tamamlamak uzere bu aksam, ha gayret.",the spy in the attic,25.01.2019 23:24 ~ 23:26,https://eksisozluk.com/entry/85937502,,,,,,
biraz daha siksan deprem olmadan acacakmissin kardesim,yenitema,25.01.2019 23:24,https://eksisozluk.com/entry/85937508,,,,,,
eskisehir'den hissedilmemistir.,afi,25.01.2019 23:24,https://eksisozluk.com/entry/85937509,,,,,,
"3,9 ile katildigim depremdir. guzel salladi. ekleme: ben aslinda 4,3 dicektim de telefondan yazdigim icin sey oldu. <ayrica hatirlatma: beklenen buyuk istanbul depremi >",attirmayin makedonun kafasini,25.01.2019 23:24 ~ 23:57,https://eksisozluk.com/entry/85937521,,,,,,3.9
cok cok uzun zamandir bu kadar ciddi bir deprem olmamisti saglam sallandik.,mitdemstrom,25.01.2019 23:24,https://eksisozluk.com/entry/85937528,,,,,,
hayvan gibi salladi.,pistonasagi,25.01.2019 23:24,https://eksisozluk.com/entry/85937531,,,,,,
yattigim koltugun yaylari bozuldu gotume vuruyor sandim amk. iyi sallayan deprem.,perdono fotefatofatoyokedo,25.01.2019 23:24,https://eksisozluk.com/entry/85937550,,,,,,
"4.5 uzeri oldugunu dusunuyorum, korkutacak kadar uzun surdu.",tbm,25.01.2019 23:25,https://eksisozluk.com/entry/85937571,,,,,,4.5
"cok fenaydi be. hic durmayacak gibi gelen deprem. ne bicim gunler bunlar ya. yagmuru, firtinasi yetmedi, bir de deprem. yapma artik guzel izmirim yapma.",the pretty reckless,25.01.2019 23:25,https://eksisozluk.com/entry/85937572,,,,,,
daha allahin bile depremden haberi yokken basliginda 100 uzeri entry olmasi...,gercek mona riza benim,25.01.2019 23:25,https://eksisozluk.com/entry/85937582,,,,,,
az once bes saniye kadar sure sallayan depremdir. o degil de hangi ara actiniz basligi. hemen geldim bir de.,muhabbet 35,25.01.2019 23:25,https://eksisozluk.com/entry/85937589,,,,,,
mekandan bizi kaldiran siddetli bir deprem olmustur.,randumann,25.01.2019 23:25,https://eksisozluk.com/entry/85937592,,,,,,
sagli sollu salladi valla.,kuturkuturyesilpapazerik,25.01.2019 23:25,https://eksisozluk.com/entry/85937601,,,,,,
"ruzgarlar, durmayan saganak yagmur, firtina uyarilari ve simdi de deprem. sirada ne var? ben varsa bir yanardag patlamasi alirim.",topunpesindekisincap,25.01.2019 23:26,https://eksisozluk.com/entry/85937611,,,,,,
2018 ile 2019 karistirildigi icin yesillenen baslik,mdgg,25.01.2019 23:26,https://eksisozluk.com/entry/85937614,,,,,,
"merkez ussunun neresi oldugunu cok merak ettigim deprem edit: menemen, 4.4",avesta dostum,25.01.2019 23:26 ~ 23:29,https://eksisozluk.com/entry/85937628,,,,,,
uzun suren deprem. avizeler hala sallaniyor. bu siddetli yagmurlarla bir ilgisi olabilir mi?,ucan kivircik,25.01.2019 23:26,https://eksisozluk.com/entry/85937633,,,,,,
alttan fena vurdu koltuktan dusuyordum,beyninikullan,25.01.2019 23:26,https://eksisozluk.com/entry/85937640,,,,,,
"gok gurultusune bak evi salliyyy oha deprem lan bissssmilllahirrahmanirrahim. korkutan deprem. bi de hep goruyodum ama nasil oldugunu bilmiyodum, ilk defa depremin alttan vurdugunu hissettim. alttan gurultu geldi bayagi bildigin.",le jeune turc,25.01.2019 23:26 ~ 23:38,https://eksisozluk.com/entry/85937658,,,,,,
"kapiyi calar gibi, yatakta uzanirken 7- 8 kere alttan yataga vuran bir deprem oldu.",panadora,25.01.2019 23:27,https://eksisozluk.com/entry/85937674,,,,,,
"4.4 buyuklugundedir. cok siddetli gibi gelmesinin sebebi bu sefer karasal olmasi ve menemen gibi yakin lokasyonda olmasidir. gecen senekiler denizde ve 85 km uzaktaydi. izlemek, takip etmek gerek. uzun sure sonra karasal ve hissedilir deprem yasadik. gecmis olsun.",super frog,25.01.2019 23:27,https://eksisozluk.com/entry/85937677,,,,,,
"oyle bir yagmur yagiyor ki, ilk basta yildirim dustu zannettim.",ommakva,25.01.2019 23:27,https://eksisozluk.com/entry/85937679,,,,,,
burada hissedilmedi. lokasyon gorece...,uyuzcan,25.01.2019 23:27,https://eksisozluk.com/entry/85937687,,,,,,
bu deprem basliklarini acanlarin hizini algilamak mumkun degil. ya bunlar kopek ya da zamani diger insanlardan iki dakika erken yasiyorlar. sayfa yenilenene kadar hakkinda 27 entry girdirten ve izmir'de yasayanlara gecmis olsun dedigimiz depremdir.,indirkaldirhavalandir,25.01.2019 23:27,https://eksisozluk.com/entry/85937694,,,,,,
adb'den havalanirken denk geldim. sans eseri yasiyoruz.,fallen lord weber stahlherz,25.01.2019 23:28,https://eksisozluk.com/entry/85937742,,,,,,
