Entry,User,EntryDates,EntryLinks,e_feel,e_city,e_town,e_neighborhood,e_intensity,e_guess
sislide 1 2 sn kadar hissettim.,distant cousin,15.10.2016 11:29,https://eksisozluk.com/entry/63499720,1,istanbul,sisli,,2,
acibadem civarinda cok hafif hissetmis oldugum depremdir.,gd man,15.10.2016 11:21,https://eksisozluk.com/entry/63499586,1,istanbul,uskudar,acibadem,2,
"unalan'dan hissettigimiz sallanti. bayagi da uzun surdu, tahminim 6 - 7 saniye.",3lendil,15.10.2016 11:24,https://eksisozluk.com/entry/63499643,1,istanbul,uskudar,unalan,2,
beylikduzu'nde hissedilmistir. uzun surmedi ama salladi. korkuyorum. bu sehrin her seyinden korkuyorum.,haciz mahallinde tango,15.10.2016 11:22,https://eksisozluk.com/entry/63499589,1,istanbul,,,2,
"az once oldu galiba. edit: http://www.cumhuriyet.com.tr/…da_da_hissedildi.html edit2: arkadas, istanbul'da yasiyorum ve depremi dogal olarak istanbul'da hissettim. fena da sallamadi ve dogal olarak istanbul'un bir yerlerinde oldu sandim ve basligi istanbul diye actim. zaten olduktan 10 sn sonra falan actim. o anda ne bileyim depremin karadeniz'in kandira aciklarinda oldugunu. baslik ona uygun bir sekilde duzeltilebilir.",habemus kakam,15.10.2016 11:19 ~ 14:21,https://eksisozluk.com/entry/63499522,,,,,,
sallandik mi?,applefanboy,15.10.2016 11:19,https://eksisozluk.com/entry/63499523,,,,,,
"az once hissedilen. salladi hafiften. izmit, 5.2 gibi hissediyorum. * edit: dogru cikti ya la.",mesaj at,15.10.2016 11:19 ~ 11:46,https://eksisozluk.com/entry/63499525,1,kocaeli,,,2,5.2
az once yasanmistir. yaklasik 4 saniye kadar surdu. edit: kandilli rasathanesi tarafindan siddeti 4.9 olarak aciklandi. merkez ussu karadeniz.,medeniyet,15.10.2016 11:19 ~ 11:48,https://eksisozluk.com/entry/63499527,,,,,,
an itibariyle sallamistir.,bahiskolik,15.10.2016 11:20,https://eksisozluk.com/entry/63499529,,,,,,
deprem ussu karedeniz olan 5 buyuklugunde deprem. deprem ussu istanbul'un daha cok kuzeyinde ve karadeniz sahillerine varan genis cografyada yasandigini acikliyor: http://depremizle.com/…z---------------------?lksel,tolginho,15.10.2016 11:20 ~ 11:35,https://eksisozluk.com/entry/63499531,,,,,,
oldu oldu,sam spade,15.10.2016 11:20,https://eksisozluk.com/entry/63499533,,,,,,
beylikduzu'nden hissedilmemistir.,kerevizyon,15.10.2016 11:20,https://eksisozluk.com/entry/63499541,,,,,,
az once sallandik marmara'da 4.3 filan galiba umarim sonrasi gelmez edit: karadeniz civari da olabilir edit2: evet karadeniz cikti. simdilik 5.2 deniliyor.,yazdiklarimin hepsi hayal urunudur,15.10.2016 11:20 ~ 11:32,https://eksisozluk.com/entry/63499543,,,,,,4.3
<bkz: deprem oluyorken entry girmek >,faraton,15.10.2016 11:20,https://eksisozluk.com/entry/63499547,,,,,,
sanirsam bursa'da da hissettigim doga olayi,concerta,15.10.2016 11:20,https://eksisozluk.com/entry/63499550,1,bursa,,,2,
zonguldakta deli gibi sallandim ben sahsen. ortalarimizda bir yerde olmus olabilir.,fokelator,15.10.2016 11:21,https://eksisozluk.com/entry/63499553,1,zonguldak,,,3,
hafiften sallandik sanki dedirten deprem.,seyrulsefer,15.10.2016 11:21,https://eksisozluk.com/entry/63499557,,,,,,
"en az 7-8 saniye surmustur. 4,7 gibi olabilir diye sallayacagim.",cok bilmis olmayan avukat,15.10.2016 11:21 ~ 11:22,https://eksisozluk.com/entry/63499562,,,,,,4.7
demekki gercekten olmustur. hissettigim anda once ev halkina sordum sonra buraya girdim.,platoniclover,15.10.2016 11:21,https://eksisozluk.com/entry/63499567,,,,,,
4'uncu levet'te kalbimi hoplatacak sekilde hissettirmistir. aman allah korusun beterinden.,basucumdamuzik,15.10.2016 11:21 ~ 11:22,https://eksisozluk.com/entry/63499569,,,,,,
guzel salladi.,notworker,15.10.2016 11:21,https://eksisozluk.com/entry/63499570,,,,,,
<bkz: titremek >,neseli ispanak,15.10.2016 11:21,https://eksisozluk.com/entry/63499572,,,,,,
ne ara baslik actiniz lan? 15 saniye once olmustur.,kopekli ekmek,15.10.2016 11:21,https://eksisozluk.com/entry/63499573,,,,,,
oldu evet. biz de hissettik.,huysuzluk sirinesi,15.10.2016 11:21,https://eksisozluk.com/entry/63499575,,,,,,
hafif hafif ama oldukca uzun suren bi deprem oldu.. merkez ussu neresi cikacak bakalim..,take care dream on,15.10.2016 11:21,https://eksisozluk.com/entry/63499580,,,,,,
en once sismik sensorlu gotler hissetmistir.,aziz zixxxer,15.10.2016 11:21,https://eksisozluk.com/entry/63499583,,,,,,
zonguldak'ta da hissedilmistir,crvena zvezda,15.10.2016 11:21,https://eksisozluk.com/entry/63499588,1,zonguldak,,,2,
"lan atiyo muyum acaba; komsu mu titretti alttan yavruyu derken, kandilliden hizli eksi sag olsun hakli oldugumu gosteren, alta sicirttiran deprem. tesekkurler doga ana.",demesi kolay tabii,15.10.2016 11:22,https://eksisozluk.com/entry/63499596,,,,,,
"""lan sallaniyor muyuz acaba?"" derken ""sozlukte kesin baslik acilmistir bir bakayim"" dedim ve beni yaniltmadin sozluk. deprem olsa da yazsak mi diye bekliyorsunuz nedir. kucukcekmece atakent dolaylarinda hafiften gotumu oynatmis depremdir. 4.x civari tahmin ediyorum.",luuk,15.10.2016 11:22,https://eksisozluk.com/entry/63499601,,,,,,4
karabukte beni uyandirmis deprem. yakin bi yerde oldu sanirim.,nlrms,15.10.2016 11:22,https://eksisozluk.com/entry/63499605,1,karabuk,,,4,
zonguldak'ta da hissedilmistir.,yirmi dorduncu perde,15.10.2016 11:23,https://eksisozluk.com/entry/63499610,1,zonguldak,,,2,
basligi acan arkadasin daha gerceklesmeden hissettigi depremdir. mucit bu!,golan trevize,15.10.2016 11:23,https://eksisozluk.com/entry/63499612,,,,,,
fena sallayip korkutmustur. uykudan uyandirmistir.,eyes on you,15.10.2016 11:23,https://eksisozluk.com/entry/63499619,,,,,,
sallamadi.,sezgi,15.10.2016 11:23,https://eksisozluk.com/entry/63499621,,,,,,
kabul edin guzel sallandik.,kimse bana tavuk diyemez,15.10.2016 11:24,https://eksisozluk.com/entry/63499626,,,,,,
sislide hissetmedigim depremdir. mal miyim ben diye dusunuyorum.,asabi karga,15.10.2016 11:24,https://eksisozluk.com/entry/63499633,,,,,,
harikasiniz cocuklar hayranim hiziniza. izmitte biraz sallandi,proteus,15.10.2016 11:24,https://eksisozluk.com/entry/63499646,1,kocaeli,,,2,
"izmit'ten bildiriyorum arkadaslar. 4.5 falan olabilir. kaynak gotum, orayla hissettim zira. dolayisiyla 4,5g. 3,5 da olabilir.",jose ignacio,15.10.2016 11:24,https://eksisozluk.com/entry/63499648,1,kocaeli,,,2,4.5
basim donuyor sandim ama depremmis. bu aralar epey deprem oluyor. hayirlisi,shipshack,15.10.2016 11:25,https://eksisozluk.com/entry/63499667,,,,,,
<bkz: yazarlarin ikamet ettigi semtler > sonra vay ben nasil ifsa oldum.,theli,15.10.2016 11:25,https://eksisozluk.com/entry/63499672,,,,,,
<bkz: kedi gotunu gormus yara yanmis >,corona borealis,15.10.2016 11:26,https://eksisozluk.com/entry/63499676,,,,,,
suradaki bilgilye gore karadeniz / 5.2 deniyor. bakalim ne cikacak son veriler.,demesi kolay tabii,15.10.2016 11:26,https://eksisozluk.com/entry/63499684,,,,,,
"eksi'nin artik eski hizinda olmadigini gosteren deprem olmustur. sallanti biterken actim eksi'yi acaba ne zaman acilacak basligi diye, 7-8 kere sayfa yeniledim anca geldi. deprem bitmis 10 saniye gecmis baslik anca geliyor. yavassin eksi, cok yavassin artik.",nayro,15.10.2016 11:26,https://eksisozluk.com/entry/63499686,,,,,,
evet evet 1 ile 4 arasinda. evet.,isimgucumgoygoy,15.10.2016 11:27,https://eksisozluk.com/entry/63499689,,,,,,
"karadeniz merkezliyse, guvenli diye sariyer taraflarina tasinanlarin halet-i ruhiyesini merak ettigim deprem",oric,15.10.2016 11:28,https://eksisozluk.com/entry/63499710,,,,,,
"etkiledigi alana bakilirsa denizden gelen bir deprem bu, yalova falan oldugunu sanmiyorum. karadeniz aciklari demis birisi yukarida, tahminen dogru.",varos cloudstrider,15.10.2016 11:29,https://eksisozluk.com/entry/63499728,,,,,,
duzce civarinda olmasi kuvvetle ihtimal deprem.,scholes,15.10.2016 11:30,https://eksisozluk.com/entry/63499739,,,,,,
"zonguldak 5,2 deniyor. http://www.emsc-csem.org/…/earthquake.php?id=537149 edit: zonguldak in 100 km acigindan bir bilgi var. bildigim kadariyla karadeniz de bir fay yok. umarim nukleer bir denizalti filan patlamamistir.",noel gallagher,15.10.2016 11:30 ~ 11:35,https://eksisozluk.com/entry/63499745,,,,,,
dikilitas'tan hissedilmedi.,sekoser,15.10.2016 11:30,https://eksisozluk.com/entry/63499747,,,,,,
hic hissetmedim atakentteyim sifir hissettim heode 29. katta kaliyorum,warkiller,15.10.2016 11:31,https://eksisozluk.com/entry/63499751,,,,,,
hissetmedigim depremlerin bir yenisidir. daha onceki deprem icin <bkz: #61359093 > edit: 5.0 siddetinde karadeniz merkezli depremdir. basligin karadeniz depremi olarak degistirilmesi gerekiyor. kaynak,fc korozyon,15.10.2016 11:31 ~ 11:37,https://eksisozluk.com/entry/63499754,,,,,,
benden kaynaklanan olay. beni uyandirmaya calisan anneme anne dunya sallansa 12den once kalkmam dedim. sallandi valla. ama sozumuzun eriyiz elhamdulillah kalkmadim hala. kusura bakmayin yani.,mameruvi,15.10.2016 11:32,https://eksisozluk.com/entry/63499763,,,,,,
sancaktpede hissetmedim ama sarigazide hissedilmis,beyond the dying,15.10.2016 11:32,https://eksisozluk.com/entry/63499767,,,,,,
"sozluk yazarlarina bakilirsa zonguldak, kastamonu, sakarya, izmit ve istanbul'da oldukca net hissedildi. muhtemelen merkez ussu karadeniz gibi. hatta zonguldak. 5.2 oldugu soyleniyor.",sehvani,15.10.2016 11:32,https://eksisozluk.com/entry/63499769,,,,,,
"<bkz: 16 ekim 2016 istanbul depremi > pardon arkadaslar, basligi yazdim hazirda bekliyordum, yanlislikla yolla tusuna basmisim. edit: baya etkiliymis. 5.2 falan deniyor. aksam televizyonda deprem bocuklerini bol bol izleriz. ""-simdi de hattimizda profesor hede hodo var. evet hocam, bu deprem beklenen istanbul depremini tetiklermi, sizi dinliyoruz""",yazar olsan ne yazar olmasan ne yazar,15.10.2016 11:34 ~ 11:40,https://eksisozluk.com/entry/63499798,,,,,,
"kandilli'ye gore karadeniz, 4.8'dir.",haciz mahallinde tango,15.10.2016 11:35,https://eksisozluk.com/entry/63499804,,,,,,
11:18:32'de 5.0 buyuklugundedir. konum: karadeniz enlem / boylam: 42.2063 30.7133,dstrbd,15.10.2016 11:35,https://eksisozluk.com/entry/63499811,,,,,,
aciklanmistir. 2016.10.15 11:18:32 42.2063 30.7133 11.4 -.- 5.0 - 4.8 - karadeniz,peder hose,15.10.2016 11:35,https://eksisozluk.com/entry/63499814,,,,,,
"sukurler olsun yoldayim hissetmedim bile. yarim saat once evdeydim, eger buna evde yakalansaydim siki tutmustum gunlerce uyku uyuyamazdim. dusunsene lan, enkaz altindasin. karanlik, soguk.. birilerinin gelip seni kurtarmasina muhtacsin, ayaklarinin uzerinde tonluk beton yiginlari.. allah olumun hayirlisini versin.",aksi kanitlanmadikca cocuktur,15.10.2016 11:36,https://eksisozluk.com/entry/63499819,,,,,,
"kandilli rasathanesi haftasonu kahvaltisinda herhalde, dis kaynaklar depremi vermeye basladilar bizimkiler uyuyor resmen. bitisik nizamdan ayrik nizama gectim o yuzden cok az hissetigim deprem.. edit: herhalde kulaklari cinladi 18 dk sonra acikladilar karadeniz 5.0 derinlik 11 km",thejoygamer,15.10.2016 11:36 ~ 11:38,https://eksisozluk.com/entry/63499821,,,,,,
burada olmustur.,varos cloudstrider,15.10.2016 11:36,https://eksisozluk.com/entry/63499823,,,,,,
"karadenizde zonguldak aciklarinda olmus. istanbul'dan cok duzce, zonguldak'ta hissedilmistir. http://depremizle.com/…z---------------------?lksel",tolginho,15.10.2016 11:36,https://eksisozluk.com/entry/63499828,,,,,,
depremi bile ustleniyor istanbullular. pembe gotleriniz batsin. zonguldakta donumuza biraktik.,renksiz hayat,15.10.2016 11:36 ~ 11:38,https://eksisozluk.com/entry/63499833,1,zonguldak,,,3,
"karadeniz siddet: 4.9 kaynak: kandilli https://twitter.com/…info/status/787210006936621056 karadenizin neresi oldugu bilgisine ulasilmadi. edit: http://www.emsc.eu/…hquake/earthquake.php?id=537149 magnitude mb 5.3 region black sea date time 2016-10-15 08:18:33.3 utc location 42.18 n ; 30.65 e depth 10 km distances 192 km ne of istanbul, turkey / pop: 11,175,000 / local time: 11:18:33.3 2016-10-15 125 km nw of zonguldak, turkey / pop: 101,000 / local time: 11:18:33.3 2016-10-15 global view source parameters not yet reviewed by a seismologist",riznad,15.10.2016 11:37 ~ 11:41,https://eksisozluk.com/entry/63499838,,,,,,
karadenizde kesin zonguldakta olmustur. bi 7 8 saniye titredim az daha dolabim devriliyordu.,fokelator,15.10.2016 11:38,https://eksisozluk.com/entry/63499847,,,,,,
karadenizde olan 5.0 siddetindeki depremi istanbul' da hissediyorsak marmara denizinde beklenen 7.5 siddetindeki depremde neler yasanacagini dusunemiyorum..,soyutpadisah,15.10.2016 11:38 ~ 21.06.2018 17:16,https://eksisozluk.com/entry/63499854,,,,,,
"depremin konumla degil oturdugumuz evlerin saglamligi ile alakali oldugunu tekrar gormus olduk. butun yakinlarim siddetli sallanmalardan bahsederken gram hissetmedik. evlerinizin saglamligindan emin olun, gerekli kontrolleri yaptirin. bu boyutta depremlerin kimseye bir zarari olmaz fakat biz zamaninda cok daha buyugunu, acisini gormus insanlariz. not: sariyer",ar muir,15.10.2016 11:40,https://eksisozluk.com/entry/63499875,,,,,,
kandilli'de son depremlerde karadeniz ve ml 5.0 olarak verilmis. --- spoiler --- tarih saat enlem<n> boylam<e> derinlik<km> md ml myer cozum niteligi ---------- -------- -------- ------- ---------- ------------ -------------- -------------- 2016.10.15 11:18:32 42.2063 30.7133 11.4 -.- 5.0 karadeniz ilksel --- spoiler --- bkz: son depremler,adok,15.10.2016 11:40 ~ 11:44,https://eksisozluk.com/entry/63499883,,,,,,
iki uzman cikar buyuk istanbul depremine olan etkisini tartisirlar. sonuc istanbul depremine alakasi olmadigini soylerler ve program biter.,yazsamromanolur,15.10.2016 11:41,https://eksisozluk.com/entry/63499889,,,,,,
"marmara denizin ortasinda feribotla yolculuk yaparken, ben de bu feribot neden sallaniyor devamli diyordum, megerse deprem olmus. *",readmymind,15.10.2016 11:41,https://eksisozluk.com/entry/63499900,,,,,,
"akillara 19 mart 2013 karadeniz depremi ni getiren deprem. o da bu depremin merkezine yakin bir yerdeydi ve 4,5 siddetindeydi. cok eskiden de buralarda olur muydu depremler bilmiyorum...",mukatta,15.10.2016 11:41 ~ 11:43,https://eksisozluk.com/entry/63499902,,,,,,
basim donuyor sanmistim meger sallanmisiz.,ruzgaresintisi,15.10.2016 11:42,https://eksisozluk.com/entry/63499910,,,,,,
tuvalette sicarken hissetmedigim depremdir.,dahilibellek,15.10.2016 11:42,https://eksisozluk.com/entry/63499911,,,,,,
"kandilli rasathanesi sayfasinda 11.18'de merkez ustu karadeniz, 5.0 siddetinde oldugu kaydi geldi. 2016.10.15 11:18:32 42.2063 30.7133 11.4 -.- 5.0 4.8 karadeniz ilksel link verelim: http://www.koeri.boun.edu.tr/scripts/lst9.asp koordinatlara gore oldugu yer: https://www.google.com.tr/…ahuojcakhz_pa4yq8geihdaa",cosysop,15.10.2016 11:42,https://eksisozluk.com/entry/63499914,,,,,,
her depremde oldugu sapla samani karistiranlari gordugumuz deprem. depremi hissetme duzeyiyle evinin saglamligini anliyor...,skipper99,15.10.2016 11:44,https://eksisozluk.com/entry/63499931,,,,,,
tuvalette bulundugumdan oturu hissetmedigim depremdir,coscoslayanvosvos,15.10.2016 11:44,https://eksisozluk.com/entry/63499937,,,,,,
"ohaaaa. ilk kez istanbul'da olan bi depremi hisettim ve basim donuyor sanip ""hep ekrana fazla bakmaktan"" diyerek bilgisayari sucladim. halbuki insanlari uykudan uyandiran depremleri bile hissetmememle bilinirim. <bkz: #61359355 > istanbul merkezli ciddi bi deprem olursa oyle boyle boku yemiyecegimizi icten anladim bugun...",sozlukinsani,15.10.2016 11:46 ~ 11:49,https://eksisozluk.com/entry/63499951,1,istanbul,,,1,
<bkz: deprem olurken facebook status'unu guncellemek >,eob,15.10.2016 11:46,https://eksisozluk.com/entry/63499952,,,,,,
<bkz: yoksa o yuzden mi uyandim. >,stockholm sen de mi,15.10.2016 11:46,https://eksisozluk.com/entry/63499953,,,,,,
"5.0 buyuklugunde gerceklesmis karadeniz depremidir. millet gotunden deprem uyduruyor, sokayim istanbulunuza.",ak tolgali sancakbeyi,15.10.2016 11:48,https://eksisozluk.com/entry/63499964,,,,,,
en sonunda beklenen oldu dedigim hede.,enfield,15.10.2016 11:48,https://eksisozluk.com/entry/63499969,,,,,,
buyukcekmece'de de hissedilmemistir...,varamayemez,15.10.2016 11:49,https://eksisozluk.com/entry/63499982,,,,,,
sukur ki cok kisa surdu yoksa oldukca sertti.,abdulcanbazabi,15.10.2016 11:52,https://eksisozluk.com/entry/63500011,,,,,,
tatlici ali'nin arabasinin belediye ekiplerince kirilmasindan dolayi olmustur. *,sukru kaya,15.10.2016 11:53,https://eksisozluk.com/entry/63500023,,,,,,
benim haznedar'daki dede yadigari ev kesin yikilmistir amk. vereceginiz haberi sikeyim. bi mutlu gunumuz yok amk dunyasinda.,heecnormal,15.10.2016 11:55,https://eksisozluk.com/entry/63500066,,,,,,
<bkz: vay amk >,dovageyris,15.10.2016 11:59,https://eksisozluk.com/entry/63500121,,,,,,
"sancaktepe'de hissetmedim, ailem cengelkoy'de onlar da hissetmemis...",free flight,15.10.2016 12:00,https://eksisozluk.com/entry/63500132,,,,,,
"o degil de; istanbullularin cogunda sismograf gibi got varmis, onu ogrendik. depremle yasamayi ogrenmek bu olsa gerek.",tintobrass,15.10.2016 12:02,https://eksisozluk.com/entry/63500170,,,,,,
<bkz: cirpinirdi karadeniz >,caylakadam,15.10.2016 12:03,https://eksisozluk.com/entry/63500181,,,,,,
oturdugum yerden hissetmedim ya la. hareket bile etmedim. saniyeler oncesinden hisseden gotu kendiliginden detektorlu arkadaslarimizi da ayriyeten tebrik ediyorum. gotunuze kuvvet! kac deyin kacalim.,bir deli gordum sanki,15.10.2016 12:06,https://eksisozluk.com/entry/63500232,,,,,,
"sariyerden hissetmedim, belki de uyuyodum",yazsam tanirlar ya,15.10.2016 12:07,https://eksisozluk.com/entry/63500237,,,,,,
5.0'de az buz degil ama hic hissetmedim.,bloodka,15.10.2016 12:07,https://eksisozluk.com/entry/63500240,,,,,,
beylikduzunde hissedilmemismis ulan beylikduzu istanbul'da mi aq?,bana bak lan yesilli,15.10.2016 12:10,https://eksisozluk.com/entry/63500263,,,,,,
istanbulda buyuk deprem olacak ve bundan kacisimiz yok maalesef. devlet aldigi vergilerle yol yapmayi tercih etti. acil gecis yollari otopark oldu rant geldi. 99 yilindan bu yana duzeltmemiz gereken bir cogu seyi duzeltmedik. olacak istanbul depremi ulkeyi cok kotu gunlere goturecek.,jadedheart,15.10.2016 12:10,https://eksisozluk.com/entry/63500266,,,,,,
elinizde hazir basliklar mi var la diye sormama neden olan depremimsi. 16 ekim 2016 istanbul depremi 17 ekim 2016 istanbul depremi boyle mi yasiyorsunuz amk.,sprewarsuns,15.10.2016 12:10,https://eksisozluk.com/entry/63500270,,,,,,
hisarustu'nde hissedilmemis depremdir. das ustunde oturuyoruz ondan zaar.,speed,15.10.2016 12:12,https://eksisozluk.com/entry/63500292,,,,,,
berat albayrak hissetmemistir.,random nick,15.10.2016 12:13 ~ 12:14,https://eksisozluk.com/entry/63500300,,,,,,
korkuttu. umarim artcilari gelmez. 4.8 diye aciklandi boyutu.,metehanin cerisi,15.10.2016 12:13,https://eksisozluk.com/entry/63500311,,,,,,
beylikduzu nden nasil hissediyorsun ? asagida sanayiden bilya atmislardir... karadenizde olan deprem beylikduzu nden duyulmaz... sallamayin... ya da suyun ustunde oturuyorsunuz... not: sultankoyspor... < tekirdag- istanbul il siniri>,nasa,15.10.2016 12:14,https://eksisozluk.com/entry/63500316,,,,,,
istanbul'da ve daha pek cok ilde hissedilmis olan karadeniz depremidir.<bkz: 15 ekim 2016 karadeniz depremi >,sadbuttrue,15.10.2016 12:14,https://eksisozluk.com/entry/63500318,,,,,,
cok daha buyukleri gelecektir.,orbut,15.10.2016 12:14,https://eksisozluk.com/entry/63500327,,,,,,
"iste kapitalist duzenin bir zorbaligi daha! neden istanbul? duzce degil, zonguldak degil, sakarya degil ama istanbul! bu duzene kim comak sokacak eyy eksi ahalisi! saka saka.. hissedenin her 10 kisisinden 9'u istanbul olunca normaldir.",doludan kacan yagmur,15.10.2016 12:18,https://eksisozluk.com/entry/63500373,,,,,,
gecen hafta siddeti ile birlikte tahmin depremdir. tahminlerime gore bir sonraki deprem romanya ve avrupa'nin dogu kesimlerinde olabilir. siddetleri de 6'dan dusuk olmaz.,ogenki,15.10.2016 12:18,https://eksisozluk.com/entry/63500374,,,,,,
ankarada hissedilmemistir. hissedenlere gecmis olsun.,xxxonurxxx,15.10.2016 12:18,https://eksisozluk.com/entry/63500380,,,,,,
baslik o kadar hizli acildi ki deprem benim oturdugum semti sallamadan evden ciktim. tesekkurler eksi sozluk.,chloraethyl,15.10.2016 12:18,https://eksisozluk.com/entry/63500385,,,,,,
taksim'de hissedilmeyen doga olayi.,mezzyet,15.10.2016 12:19,https://eksisozluk.com/entry/63500394,,,,,,
halen dbs uygulamasinda gorunmemektedir. saat: 12.21,kuwetli,15.10.2016 12:21,https://eksisozluk.com/entry/63500428,,,,,,
zonguldak da hissedilen 5 6 saniye suren depremdir. deniz kiyisina yakin oldugum icin iyi sallamistir.,stekrom,15.10.2016 12:25,https://eksisozluk.com/entry/63500476,1,zonguldak,,,2,
bildigim kadariyla karadeniz den gecen fay hatti yok...umarim ben yaniliyorumdur,yakarcayakalayanadam,15.10.2016 12:28,https://eksisozluk.com/entry/63500529,,,,,,
"bogazina bicak dayanmis kurbanlik koyun gibi deprem bekleyen sehir istanbul. kacacak, nefes alacak tek bir bosluk yok..",siphonensis lacus,15.10.2016 12:28,https://eksisozluk.com/entry/63500540,,,,,,
beni ters cevirmis depremdir. 99dan sonra ilk defa bu kadar hissettim.,mtess,15.10.2016 12:29,https://eksisozluk.com/entry/63500559,,,,,,
ulan istanbul dedigin bi ucuyla diger ucu arasinda 150 km olan sehir. neresi istanbul * adam izmitten hissetmis.,systemenginari,15.10.2016 12:36,https://eksisozluk.com/entry/63500650,,,,,,
"basligi acan arkadasa ""deprem olurken baslik acmak hayat kurtarmaz"" demek istiyorum. hissetmedigim deprem.",bu iste bir yalnizlik var,15.10.2016 12:38,https://eksisozluk.com/entry/63500681,,,,,,
son 2-3 aydir siklikla yasanan ege-marmara civarindaki son buyuk deprem. allah buyugunden korusun.,molla leon zelig macmanus el ayyar kutal,15.10.2016 12:40,https://eksisozluk.com/entry/63500693,,,,,,
hissetmedigim deprem.,kayasero,15.10.2016 12:41,https://eksisozluk.com/entry/63500712,,,,,,
edirne'den hissedilmistir. ruya sanmistim meger gercekmis.,dusunenbiyik,15.10.2016 12:41,https://eksisozluk.com/entry/63500713,1,edirne,,,1,
