Entry,User,EntryDates,EntryLinks
"alsancak'ta da hissedilmiştir. deprem süresince muhabbet ettirmiştir, ofis olarak hala sallanmaktayız.",freddie morrison,08.01.2013 16:20,https://eksisozluk.com/entry/31648799
hassiktir dedirtmiştir. uzun mu sürdü ne.,a clockwork grapefruit,08.01.2013 16:21,https://eksisozluk.com/entry/31648801
akp döneminde olmuştur.,kobayakawa,08.01.2013 16:21,https://eksisozluk.com/entry/31648802
güneşli'de bildiğin koskoca bina sallandı.,sky,08.01.2013 16:21,https://eksisozluk.com/entry/31648809
manisa'da iyi sallamistir. ofis sandalyesinde saga sola kaydim,ben size demistim,08.01.2013 16:21 ~ 16:24,https://eksisozluk.com/entry/31648810
ankara'dan hissedilmemiştir.,acili patos,08.01.2013 16:21,https://eksisozluk.com/entry/31648811
iş kuleyi deli gibi sallamıştır,barack,08.01.2013 16:21,https://eksisozluk.com/entry/31648812
karaköy'den hissedilen deprem. ofisce tırstık!,htrd666,08.01.2013 16:21,https://eksisozluk.com/entry/31648819
damacana yürütmüştür.,vent,08.01.2013 16:21,https://eksisozluk.com/entry/31648820
"az önce yüzlerce farklı kilolarda, boylarda, saç renklerinde anneye şu cümleyi kurdurtmuş 'ay bu karda kışta ne olacak evsizlerin hali?'",kurcalamabozarsin,08.01.2013 16:21 ~ 16:26,https://eksisozluk.com/entry/31648822
hissedip yanılıyor muyum dediğim ve sözlüğü açıp yanılmadığımı gördüğüm deprem.,darkmist,08.01.2013 16:21,https://eksisozluk.com/entry/31648823
5. katta bina yıkılacak sandığım deprem. fena salladı.,hayata fransiz,08.01.2013 16:21,https://eksisozluk.com/entry/31648825
"başımın bi anlık dönmesinin sebebi olan deprem. ulan ekşi, sen olmasan kendimi hasta hissedecektim depremmiş meğer diye sevindim. bi dk, deprem oldu diye mi sevindim? hass...",reavelyn,08.01.2013 16:21,https://eksisozluk.com/entry/31648826
deprem değil zelzeledir,laodamas,08.01.2013 16:21,https://eksisozluk.com/entry/31648832
alsancakta 4. katta oturan biri olarak cok saglam salladigini rahatlikla soyleyebilirim.,floating in space,08.01.2013 16:21,https://eksisozluk.com/entry/31648840
feriköy'de hissedilmemiştir. cami sokağı olduğundan mıdır nedi?,croswell,08.01.2013 16:21,https://eksisozluk.com/entry/31648843
karaköy'de 100 senelik taş binada dahi hayvanlar gibi hissedilmiş olan depremdir.,strencher,08.01.2013 16:21,https://eksisozluk.com/entry/31648844
izmir bayraklıda 1. katta bile dehşet bir şekilde hissedilmiştir. uzun zamandır böyle bir adrenalin yaşamamıştık.,ground,08.01.2013 16:21,https://eksisozluk.com/entry/31648845
idealtepe'de de hissedilen ve fena sallayan depremdir.,rudis,08.01.2013 16:21,https://eksisozluk.com/entry/31648847
"türkiye'nin baya bir şehrini sallamıştır görünen o ki. ciddi ciddi salladı kısa süreli. yarın delphi'den sınavım var, sanırım mesaj veriyor yukarıdaki ""hadi lan artık çalış"" diyerekten.",cd rom failure,08.01.2013 16:21,https://eksisozluk.com/entry/31648849
az önce istanbul gazi mahallesi yakınlarda işyerinde yalnızca ben tarafından hissedilmiş. -aha deprem oluyo -yok ya ne depremi -olm hala oluyo lan bitmiyo -yok be sana öyle geliyodur şeklinde diyaloglara neden olmuştur. bi bitmedi lan sanki yarım saat sallandım dedim heralde açlıktan başım dönüyor,frostorm,08.01.2013 16:22,https://eksisozluk.com/entry/31648851
küçükçekmece'de ruhumun duymadığı depremdir. gerçekten mi lan?,callmevalie,08.01.2013 16:22,https://eksisozluk.com/entry/31648852
altunizadede olmadı.,enes eser,08.01.2013 16:22,https://eksisozluk.com/entry/31648856
kocaeli'nden de hissedilmiş depremdir. gölcük'te bildiğin sallandık.,workingdays,08.01.2013 16:22,https://eksisozluk.com/entry/31648857
karaköy'de altıma sıçırttı,rendell,08.01.2013 16:22,https://eksisozluk.com/entry/31648858
"beylikdüzü de bu sallantıdan nasibini almıştır. fazla sert değil ama kendinden emin bir şekilde, uzun uzun sallamıştır.",yarali sisman,08.01.2013 16:22,https://eksisozluk.com/entry/31648860
şiddeti biraz yüksek olmuştur diye tahmin ediyorum. haberler orta şiddetli diyor zira.,historien,08.01.2013 16:22 ~ 16:23,https://eksisozluk.com/entry/31648863
lüleburgaz'da da hissedildi. kendi nabzımdan sallanıyorum sandım ama 10 saniye sonra etkili sallayıp bıraktı. avizeler 3 dakikadır sallanıyor.,horace wells,08.01.2013 16:22,https://eksisozluk.com/entry/31648867
kırklareli babaeski'yi de sallamıştır.,loucaufield,08.01.2013 16:22,https://eksisozluk.com/entry/31648869
"osmanbey - şişli'de hissedilmiş olmasına rağmen benden başka kimsenin si*lemediği depremdir. kalkın bi panik yapın arkadaş, öldünüz mü ya.",sportexhaust,08.01.2013 16:22,https://eksisozluk.com/entry/31648874
5.8'dir.,tel cambazi,08.01.2013 16:22,https://eksisozluk.com/entry/31648876
5.8 şiddetindedir. merkez üssü saros'tur.,masum keci,08.01.2013 16:22 ~ 16:23,https://eksisozluk.com/entry/31648877
zeytinburnu'nda 12. katta cok daha iyi hissedilen sallantidir.,calemityceyn,08.01.2013 16:22 ~ 16:23,https://eksisozluk.com/entry/31648881
o salladı ama ben çok sallamadım doğrusu.,essthessya,08.01.2013 16:22,https://eksisozluk.com/entry/31648883
türkiyenin çeşitli illerini aynı anda sallayan depremdir. merkezi neresi acaba?,logaritmikfonksiyon,08.01.2013 16:22,https://eksisozluk.com/entry/31648885
merkezi izmir değildir. burası neredeyse kesin. bakalım nerede çıkacak? eskişehir civarı olabilir diyeceğim ama ankara hissetmemiş. ancak 5'in üstünde ve ortalarda bir yerde. balıkesir ya da çanakkale de olabilir çünkü edirne de hissetmiş.,kamajikaciya,08.01.2013 16:22,https://eksisozluk.com/entry/31648887
(bkz: kimler online uygulamasi ),aksi kanitlanmadikca cocuktur,08.01.2013 16:22,https://eksisozluk.com/entry/31648888
mavisehirde 15. katta 1 dakika sallamistir.,lae,08.01.2013 16:23,https://eksisozluk.com/entry/31648895
"atv'den bildiriyorum. saroz, 5.8.",iris bramble,08.01.2013 16:23,https://eksisozluk.com/entry/31648897
masada gidip gelmeme neden olmuştur.,azil,08.01.2013 16:23,https://eksisozluk.com/entry/31648898
zeytinburnu'nu ahenkle sallamıştır. ilk anda koltuğumun ayağı boşa geldi sandım meğer ohooooo sallanıyormuşuz. not: yalnız şu başlığı gördüm de allah korusun olası şiddetli depremde ekşi sözlükte yazar kalmaz. depremle an ve an başlık açılmış arkadaş. biz bilgisayar başından kalkana kadar ohoo.,herhangi bir nick,08.01.2013 16:23 ~ 16:24,https://eksisozluk.com/entry/31648900
bornova'da ben haricinde herkes hissetmiştir,sovere1gn,08.01.2013 16:23,https://eksisozluk.com/entry/31648901
izmit'i de fena sallayan depremdir,bekle bekle nereye kadar ama sonunakadar,08.01.2013 16:23,https://eksisozluk.com/entry/31648903
beykoz taraflarında kar fırtınası eşliğinde oldukça kuvvetli hissedilmiş depremdir.,shirochan,08.01.2013 16:23,https://eksisozluk.com/entry/31648906
5.8 büyüklüğünde gerçekleşmiştir.,seviyorsevmiyorseviyorsevmiyorseviyor,08.01.2013 16:23,https://eksisozluk.com/entry/31648909
"esra erol'la izdivaç'ta hissedilmeyen depremdir, zaten beklenemezdi de.",identity confusion,08.01.2013 16:23,https://eksisozluk.com/entry/31648910
çekmeköyde hissedilmemiş olan deprem.,lhunardaien,08.01.2013 16:23,https://eksisozluk.com/entry/31648914
atina ve pire'den de hissedilmiştir.,freekara,08.01.2013 16:23,https://eksisozluk.com/entry/31648916
çok şiddetli olmamasına rağmen epey sürmüş depremdir. 30 saniye tuttum o da ilk hissettikten sonra.,tahsin sutcuoglu,08.01.2013 16:23,https://eksisozluk.com/entry/31648917
ataşehir merkezde hissedilmemiştir.,loveandpoison,08.01.2013 16:23,https://eksisozluk.com/entry/31648923
tekirdağ çorlu'da da hissedilmiştir.,makarnaci,08.01.2013 16:23,https://eksisozluk.com/entry/31648926
"bu şekilde dile getirmek daha doğru olacak sanırım, her yerden hissedilmiş bildiğin! tırsıyorum oldukça.",carline,08.01.2013 16:23,https://eksisozluk.com/entry/31648931
"an itibariyle turkcell hatları kilitlenmiş gibi...lan oto tamirciyi aramaya çalışıyorum, işimiz gücümüz var bi kapatın, hepimiz hisettik işte !",takipteyim ben,08.01.2013 16:23,https://eksisozluk.com/entry/31648934
"babam yan odadan öyle bir ""kızım"" dedi ki, şiddet derecesinin yüksek olduğunu oradan anladım.",osculus,08.01.2013 16:23,https://eksisozluk.com/entry/31648935
kendisinden çok hakkında bu kadar entry girilmesi şaşırtmış depremdir. -hanım koş deprem oldu hemen hakkında entry girek.,naylonposet,08.01.2013 16:24,https://eksisozluk.com/entry/31648939
"istanbul da değil, izmir de değil; saros depremidir. 5,8 büyüklüğü. izmir'den uğultusuyla birlikte hissettiğim depremdir ayrıca.",asyamaris,08.01.2013 16:24 ~ 16:28,https://eksisozluk.com/entry/31648940
"tatalı tatlı sallamıştır. tek katlı laboratuvarda ilk aklıma gelen ""ulan bina yıkılsa bizi rahat kurtarırlar, sonuçta tek katlı yer!"" (bkz: ölüm anında insanın aklına gelenler )",kiymiktir batar,08.01.2013 16:24,https://eksisozluk.com/entry/31648941
5.8 merkez üssü saros diyolla.. tanım:buyukcekmece'de once hupletip sonra gumleten depremdir. edit:iphone otomatik tamamlama sacmalamasi,ataturkiyeli,08.01.2013 16:24 ~ 16:37,https://eksisozluk.com/entry/31648942
merkez üssü saros körfezidir. 5.8 büyüklüğündeymiş.,ikinci afo donemi,08.01.2013 16:24,https://eksisozluk.com/entry/31648946
"alttan alttan vuran deprem olmuştur. kolum cenemde kitap okurken kolum dengesizlesti de sallanıyor sandım ilk kaldırdım. len bi baktım avize cosmus. ılk defa ciddi ciddi tirstim kalp malp gitti. şimdi gülüyorum hale tabi ama ne garip his arkadaş. 17 ağustosu hissetmemiş biri olarak bi köşeye yazıyorum bu depremi. 6.2, saros körfezi.",dibi dibi da,08.01.2013 16:24 ~ 16:28,https://eksisozluk.com/entry/31648948
bergama'yı da sağlam sallayan depremdir.,rasmussatanasveyeye,08.01.2013 16:24,https://eksisozluk.com/entry/31648955
bornova'da 60 saniye civarı hissedilmiştir.,hytbrbt,08.01.2013 16:24 ~ 01.12.2019 22:09,https://eksisozluk.com/entry/31648956
"oda arkadaşımın içeri gelip ""depremi hissettin mi lan"" demesi ile haberdar olduğum olaydır. allah allah sinirler kompile gitmiş.",1195,08.01.2013 16:24,https://eksisozluk.com/entry/31648961
5.8 ve 6.4 arasında gidip gelmektedir.,birkedikadarmasumbiraslankadarleopar,08.01.2013 16:25,https://eksisozluk.com/entry/31648966
"""deprem oluyor nete giriyok"" modu.",van goghun kulagi,08.01.2013 16:25,https://eksisozluk.com/entry/31648973
atasehirde 9. katta kopegimle uzanirken annemin telefonuyla öğrendiğim depremdir. nasıl hissetmedim anlamadım. avizeler de sallanmadı. 5.8 miş.,the god fadil,08.01.2013 16:25,https://eksisozluk.com/entry/31648976
milletin sözlüğe sığındığı deprem.,ortalama insan dusuncesine sahip insan,08.01.2013 16:25,https://eksisozluk.com/entry/31648977
"ayni anda hem istanbul 'u, hem izmir 'i salladigina gore ciddiye alinmasi gereken bi abimizdir.",zombieg,08.01.2013 16:25,https://eksisozluk.com/entry/31648979
uykumdan uyandıran deprem. iyi salladı valla.,adrianople,08.01.2013 16:25,https://eksisozluk.com/entry/31648980
mayaların bildiği depremdir. karı da bilmişlerdi.,dreamer,08.01.2013 16:25,https://eksisozluk.com/entry/31648981
beni tuvallette yakalayan sıçmama yardımcı olan depremcik. tamam sakinim.,eksi mek,08.01.2013 16:25,https://eksisozluk.com/entry/31648982
deprem tweetlerini okuyunca direkt ekşisözlüğü açmama neden olmuştur. istanbul ünalan mahallesinde hissedilmedi. sendeyiz merkez,aresle lokumun annesi,08.01.2013 16:25,https://eksisozluk.com/entry/31648983
karın verdiği coşku ve vizelerin korkusuyla hiç hissetmediğim deprem olmuştur.,press i dent,08.01.2013 16:25,https://eksisozluk.com/entry/31648984
sakarya'da da hissedilmiştir.,boikot,08.01.2013 16:25,https://eksisozluk.com/entry/31648985
"sandalyede çok  hafif hafif sallanmam sonrası, sözlükte açılan başlığı ve onlarca aynı dakika da yazılan entryi görünce, olduğuna ikna olduğum deprem.",uyumaz,08.01.2013 16:25,https://eksisozluk.com/entry/31648987
deprem olurken entry giren insanları göstermiş olan deprem.,onursensoz,08.01.2013 16:26,https://eksisozluk.com/entry/31648992
hissedemediğim deprem. ne ara oldu bitti anlamadım.,tekelwarriors,08.01.2013 16:26,https://eksisozluk.com/entry/31648995
mecidiyeköy'de gayet hissedilmiş depremdir.,lord angelus,08.01.2013 16:26,https://eksisozluk.com/entry/31648996
şiddetinin 5.8 olduğuna inanamadığım deprem. zira bostancı'da oturduğum yerden hissedilmemiştir.,bansheeberry,08.01.2013 16:26,https://eksisozluk.com/entry/31648998
ege'de de 6.4 olmuştur. 21 aralık bugün mü la?,iris bramble,08.01.2013 16:26,https://eksisozluk.com/entry/31649000
beylikdüzü'ndeki ailemin hiç haberi olmayan depremdir. gereksiz yere korkutmuştur ancak ısparta'dakileri.,laz che,08.01.2013 16:26,https://eksisozluk.com/entry/31649002
yatakta hoplatmıştır inceden.,serrchi,08.01.2013 16:26,https://eksisozluk.com/entry/31649006
"şirket binasının sağlam olmamasının getirisi olarak yine salıncak gibi sallandıran deprem olmuştur, bu gidişle burda ölüp gideceğiz.",final34,08.01.2013 16:26,https://eksisozluk.com/entry/31649007
"herkes tam olarak nereden ve ne kadarlıkmış gibi hissettiğini daha iyi yazarsa, noktaları birleştirip merkez üssünü bulacağım, lütfen biraz daha gayret. mesela; üsküdar'dan az hissettim en fazla 4.3. gibi.",diazepam,08.01.2013 16:26,https://eksisozluk.com/entry/31649008
"mecidiyeköy'de hissedilmemiş, ama levent'te zangır zangır sallamış olandır. nasıl oluyorsa??",manech,08.01.2013 16:26,https://eksisozluk.com/entry/31649009
yalovada'da hissedildi. ofiste herkes telefona sarılmıştır. sağdan sola 10-15 sn arası bir sallama oldu. umarım devamı gelmez.,intruder 75,08.01.2013 16:26 ~ 16:28,https://eksisozluk.com/entry/31649015
o mesafeden iyi sallamıştır. merkez üssü ege denizi gözüküyor. büyüklük 5.8 ilk ölçümlere göre. http://www.emsc-csem.org/…om.php?key=104&typ=euro#2,okurokurdoldur,08.01.2013 16:26,https://eksisozluk.com/entry/31649017
tuzla'da hissedilmemiştir. ilk verilere göre deprem 5.8 şiddetinde.,deltaepsilon,08.01.2013 16:26 ~ 16:32,https://eksisozluk.com/entry/31649020
bostancı'dan feci şekilde hissedilmiş depremdir. ayrıca kediler error veriyor bildiğin..,la belle indifference,08.01.2013 16:27,https://eksisozluk.com/entry/31649027
bayraklı'da 8. kattan aşağıya 3 saniyede inmeme sebep olmuştur.,pilli dede,08.01.2013 16:27,https://eksisozluk.com/entry/31649029
kadıköye uğramamıştır.,jean iago,08.01.2013 16:27,https://eksisozluk.com/entry/31649033
"akçay'dan kardeşim bildiriyor. "" abi bu soğukta hanımla kendimizi sokağa attık""",jupitersubat,08.01.2013 16:27,https://eksisozluk.com/entry/31649038
istanbul etiler'de hissedilmemiştir. zenginlik işte.,applefanboy,08.01.2013 16:27,https://eksisozluk.com/entry/31649039
eğer bu depremde de 5.8 derlerse hayatlarını sikiyim o yetkililerin.  türkiyenin batısı oynadı be yerinden. ne 5.8'i?  izmir en ez 15 saniye sağlam sallandı.,radara selektor yapan ufo,08.01.2013 16:27,https://eksisozluk.com/entry/31649044
richter ölçeği gibi göte sahip olan tarafımdan hissedilmemiştir. çamlıca.,galove,08.01.2013 16:28,https://eksisozluk.com/entry/31649050
çanakkale'de bildiğin öttürmüştür. uzun sürdü lan!,jaaaccckkk,08.01.2013 16:28,https://eksisozluk.com/entry/31649052
"ikitellide fena sallandık, bu karda kışta insan daha kötü oluyor.",azizliktenafarozedilmismutluinek,08.01.2013 16:28,https://eksisozluk.com/entry/31649058
"(bkz: deprem tahmini projesi/#29032222 ) yesilyurt istasyonu'nda degerler son 1 aydir 11000'lerden 2000'lere kadar dusmustu. onemli bir depremin geldigi belliydi. twitter'dan da yazmistim bunu, bu proje mutlaka desteklenmeli. http://yerdurumu.com/?istasyon=2",suda bogulan marjinal balik,08.01.2013 16:28,https://eksisozluk.com/entry/31649063
iki dakika uyumak için yatağa yatmam ile beni beşik gibi sallaması bir olan merkez üssü saros körfezi olan depremdir.,milamber,08.01.2013 16:28,https://eksisozluk.com/entry/31649066
