Entry,User,EntryDates,EntryLinks
alt kattaki basket topunun düşüp sekmesi sonucu uyandığım depremdir,ceyrek kala,20.08.2019 05:10,https://eksisozluk.com/entry/94179492
"5.06'da çankaya'da hissedildi. 5 saniye sürdü. gradrop, lambader falan sallandı, gacır gucur sesler çıktı. 1999 düzce depreminden sonra ankara'da ilk defa böyle bir şey hissettim. 17 ağustos depremi de böyle gece yarısı olmuştu ama uyandırdığı sırada deprem bitmişti, depremi pek hissedemiştik ayılıncaya kadar. tahminim çok şiddetli olmamakla (4 civarı) beraber ankaraya yakın bir noktada olduğu.. edit: direkt ankaranın ortasında mamak'ta yerin 7.4 km altında, 3.4 şiddetinde olmuş http://www.koeri.boun.edu.tr/scripts/lst0.asp 2019.08.20 05:07:34 39.9077 33.0472 7.4 -.- 3.4 3.1 mamak (ankara) ilksel",poturgilinpotur,20.08.2019 05:11 ~ 05:25,https://eksisozluk.com/entry/94179494
apartman sarsıldı. uykudan uyandım oda kapısının duvara çarpmasıyla.,sefilmudur,20.08.2019 05:11 ~ 21.08.2019 11:15,https://eksisozluk.com/entry/94179497
"uykuda hissedip sonuna yetiştiğim deprem. korkuttu. tekrarı olmaz umarım, şimdi kolaysa uyu. edit: 3.4müş şiddeti ama kesinlikle 5ten fazla gibi hissedildi.",blinis,20.08.2019 05:11 ~ 05:26,https://eksisozluk.com/entry/94179499
çok fena salladı yatağın çekildiğini hissettim resmen,hangester,20.08.2019 05:11,https://eksisozluk.com/entry/94179503
ne yalan söyleyeyim beni de uykumdan uyandıran depremdir.,bboston,20.08.2019 05:11,https://eksisozluk.com/entry/94179507
uykudan uyandırdı. korkutan deprem.,dunyaninenkuulkizi,20.08.2019 05:11,https://eksisozluk.com/entry/94179510
cebeci'de hissettiğim deprem. biri yatağa tekme atmış gibi sıçrattı beni uykudan.,kenwakashimazu,20.08.2019 05:11,https://eksisozluk.com/entry/94179512
uykudan uyandım. feciydi,tenis sevdalisi,20.08.2019 05:11,https://eksisozluk.com/entry/94179514
"en üst katta bir sağa bir sola gittik, ancak kısa sürdü bir şey olmaz, korkanınız varsa korkmasın burası beyaz bölge, 10 yılda bir maksimum yapacağı bu.",ceceylicalaculacumburceli,20.08.2019 05:11,https://eksisozluk.com/entry/94179515
çankaya fena sallanmıştır,registaa,20.08.2019 05:11,https://eksisozluk.com/entry/94179516
sadece ankara mı acaba diye merak ettiğim. uykumda yataktan hopladım ki çok derin uyurum. ne olur sadece ankara olsun.,a very composite material,20.08.2019 05:12,https://eksisozluk.com/entry/94179517
"tam başlık açılmış mı diye bakmaya geldim, başlığı göremeyince yok ya ne depremi öylesine sallanmıştır yatak diye düşündüm ancak cidden deprem olmuş. çok kısa sürdü ama iyi salladı.",pompaci mulayim,20.08.2019 05:12 ~ 22:58,https://eksisozluk.com/entry/94179521
"kandilli'nin sitesine girdim, bilgi yoktu. sonra buraya baktım, başlığı açılmış bile. cebeci'den de hissedilmiş olan kısa sarsıntı. edit: kandilli'ye göre ankara-mamak merkezli, 05:07'de gerçekleşmiş deprem.",jderuan,20.08.2019 05:12 ~ 05:20,https://eksisozluk.com/entry/94179524
"film izlerken şoka girdim. tekrarlamaz umarım. ne ara başlık açtınız, nasıl manyaklarsınız? saniyenin onda biriydi ve çok sertti. çankayadan bildiriyorum.",birbenexiktim,20.08.2019 05:12 ~ 21:25,https://eksisozluk.com/entry/94179525
normalde uykusu ağır olan beni bile hiii diye yataktan fırlatmıştır. kalp atışlarım hala düzelmedi,dream of butterfly,20.08.2019 05:12,https://eksisozluk.com/entry/94179526
"sanki biri yatağı tuttu, salladı. tam yatağa girdiğim sırada olunca eşimden sen çok kilo aldın galiba bakışı aldım ama depremdir dedim. gittim tartıldım, aynıyım depremmiş dedim. bir kandilli değiliz ama biz de biliyoruz bir şeyler. edit: 7.4 derinlik, 3.4 (ml) büyüklükte imiş.",birbaskadiyar,20.08.2019 05:12 ~ 05:21,https://eksisozluk.com/entry/94179527
ulan evde yalnızım biri arkadan sandalyeyi itti sandım aklım çıktı. kısa ama şiddetliydi namussuz.,borumu,20.08.2019 05:12,https://eksisozluk.com/entry/94179529
geceleyin noluyo dedirtendir şiddetliydi,mavikelebekk,20.08.2019 05:13,https://eksisozluk.com/entry/94179536
çankaya'da hissetmediğim depremdir. kafam iyi demek ki.,nikita madkin,20.08.2019 05:13,https://eksisozluk.com/entry/94179537
hangi ara uyandınız da başlığı açtınız. tek göz açık haldeyken mi açtınız gerçekten tebrik ediyorum.,ilgisiz garson,20.08.2019 05:13,https://eksisozluk.com/entry/94179540
kısa ama iyi salladı uykudan uyandırdı hepimize geçmiş olsun,quikscreen,20.08.2019 05:13,https://eksisozluk.com/entry/94179544
tahminimce ciddi bir depremdi çünkü kızılay yakınlarında birkaç kez daha deprem yaşamış tarafımı hemen uygun pozisyon bulmaya çalışır hale getirdi. herkese geçmiş olsun. umarım can/mal kaybı olmamıştır.,oyleolurmula,20.08.2019 05:13 ~ 05:15,https://eksisozluk.com/entry/94179550
rüya mı gerçek mi diye sorgularken... sağol sözlük. beni bile uykudan uyandırdı yani nasıl salladıysa artık. bu arada motor çalışma sesi gibi bir ses de geldi değil mi ?,buyurburdanbakbide,20.08.2019 05:14,https://eksisozluk.com/entry/94179558
hafif silkeleyen deprem. tahmin 4.2. edit: merkez üssü mamak ve büyüklüğü 3.4 imiş. yakın olduğumuz için uyandırabildi beni ve eşimi demek ki.,sccjrmk,20.08.2019 05:14 ~ 05:27,https://eksisozluk.com/entry/94179559
geçmiş olsun ankaralı yurttaşlar dediğim deprem. görünen o ki uykudan uyandıran depremmiş allah beterinden korusun.,kurukafakarafaruk,20.08.2019 05:14,https://eksisozluk.com/entry/94179564
altındağ'da beni uykudan uyandırmıştır. sanırım 2 saniyelikti.,limitsizadam,20.08.2019 05:14,https://eksisozluk.com/entry/94179565
iyi salladi uyandim yer esat,emicidivokke,20.08.2019 05:14,https://eksisozluk.com/entry/94179570
yuzeye yakin ve kucucuk bir depremdi bence. tahminim 3.4. hareketi kisa ve keskindi. uyumadigimdan dolayi oncesinde gelen garip sesi de duydum. yillar once ankara bala depreminde de benzer bir ses duymustum. lokasyon atakule civarlari.,ses muhendisi,20.08.2019 05:14,https://eksisozluk.com/entry/94179571
uyumak üzereyken beni sarsan depremdir.,lithu,20.08.2019 05:14,https://eksisozluk.com/entry/94179572
gecenin karanliginda telefonu kapatip sessizce dusunurken sallayan deprem olmustur. duvarlar catirdi lan bu ne? ayrica cam balkon camlarinin tingirtisi da urkutucuydu.,pogaca memet,20.08.2019 05:15 ~ 05:21,https://eksisozluk.com/entry/94179573
sabah sabah uykumdan uyandım ki uykusu ağır bir insanımdır.,levin14,20.08.2019 05:16 ~ 05:16,https://eksisozluk.com/entry/94179581
"masama oturmuş bir şeyler karalarken sandalye üzerinde hissetmediğim deprem. (taşlar yerine oturuyor. depremin olduğu söylenilen dakikalarda durduk yere kuş öttü, hem de öyle böyle değil. ben de ne oluyor diye masamdan kalkıp sonra öylesine ekşi’ye gireyim demiştim. demek hayvancağız hissetmiş.)",1attaya9gidelim3mi8,20.08.2019 05:16 ~ 05:21,https://eksisozluk.com/entry/94179582
binayı resmen sallayıp bırakan deprem. ses dalgasi gibi salondan girdi odadan çıktı. bu kadar kısa deprem de bilmezdim. artçısı mı olur ya da merkezi başka bi yerde mi anlamadım,adrenaliprod,20.08.2019 05:16 ~ 05:34,https://eksisozluk.com/entry/94179583
tahminim 2.8. geçen seferde böyle aynı şekilde uyandım üfürükten bir şiddet açıklandı. yalnız bu iğrenç bişeymiş daha kötüsü olmaz inş. geçen sefer uyandığımda da kalbim güm güm atıyodu yine aynı şekilde uyandım.,taracettin,20.08.2019 05:16,https://eksisozluk.com/entry/94179584
"daha once olan cogu kucuk depremi hissetmedigimiz ankara ayrancidaki evi iyi sallamistir. ayakucumda uyuyan kedi hic huzursuz olmadi yok bisey diye diye kendimi avutarak uykuma geri dondugum depremdir, hakkini helal et sozluk",ikiekmekaldimevegidiyorum,20.08.2019 05:16,https://eksisozluk.com/entry/94179586
emek'te çatırtılar duyduğum şiddetli ama kısa süren deprem.,sh0cklett,20.08.2019 05:16,https://eksisozluk.com/entry/94179588
"uykumdan uyandırdı, aklımı aldı küçük bir deprem. büyük depremi yaşayan insanlara yine yüreğim parçalandı. 3 saniye küçücük versiyonu yüreğimizi hoplatırken o şiddette 45 saniye aklım almıyor. (mamak merkezli 3.4'müş) uyku muyku kalmadı oda havalansın diye camı açtım köpekler kafayı yemiş gibi havlıyor hala.",muhalif tosbaa,20.08.2019 05:16 ~ 05:29,https://eksisozluk.com/entry/94179592
az önce evde dolabın aparkat yemiş gibi sallanmasi ve biranda patlama olmuş gibi güm sesi gelmesiyle yüreğimi ağzıma getiren deprem.yusuf yusuf vol 83629262,amademeoyle,20.08.2019 05:17,https://eksisozluk.com/entry/94179596
şiddet: 3.0 saat:05:07:35 merkez üssü: mamak derinlik:6.96 km kaynak: https://deprem.afad.gov.tr/,whitebird,20.08.2019 05:17 ~ 05:21,https://eksisozluk.com/entry/94179601
ankara'da şiddetli deprem olmaz. şiddetliyse ya erzincandır ya da bolu. oralarda hisseden olmadıysa küçük bir depremdir zaten.,spring rest,20.08.2019 05:17 ~ 05:20,https://eksisozluk.com/entry/94179602
sismik götlüleri uyandırmıştır.,sen de seviliyorsun,20.08.2019 05:17,https://eksisozluk.com/entry/94179603
uykunun en derin yerinden çıkartacak kadar salladı. konum : keçiören,hunat,20.08.2019 05:17,https://eksisozluk.com/entry/94179605
3.4 büyüklüğünde merkez üssü mamaktır. http://www.koeri.boun.edu.tr/scripts/lst7.asp,dumurzade,20.08.2019 05:18,https://eksisozluk.com/entry/94179607
yukarı ayrancı'da aşırı derecede hissedilmiştir. büyük bir gürültü ve aşırı bir sallanmayla yatağımda titreyerek uyandım. elim ayağım hala titriyor.,ajabik,20.08.2019 05:18,https://eksisozluk.com/entry/94179612
"uzun süredir deprem olacağını hissediyordum. resmen dizlerimin bağı çözüldü. büyük bir deprem olsa, kaçarken ölürüm onu farkettim. çok bilinçsiziz çok.",evrenselimsi,20.08.2019 05:18,https://eksisozluk.com/entry/94179613
uykudan uyandırıp fellik fellik haber aratmıştır ama ekşiden başka yerde göremedim. şiddetinin yüksek olduğunu sanmam eğer ankaradaysa. gece gece bana gölcük ve kaynaşlı depremlerini hatırlattı. umarım başka şehirde olan büyük bir deprem değildir. keza 1 saniye kadardı zaten,triptoz,20.08.2019 05:18,https://eksisozluk.com/entry/94179615
mamak bahçelerüstü toki uyandırdı en az 5 şiddeti,uka,20.08.2019 05:19,https://eksisozluk.com/entry/94179618
http://www.koeri.boun.edu.tr/scripts/lst8.asp 2019.08.20 05:07:34 39.9077 33.0472 7.4 -.- 3.4 3.1 mamak (ankara) ilksel geçmiş olsun,lovecraftian,20.08.2019 05:20,https://eksisozluk.com/entry/94179626
dikmen’de de uykudan uyandırmıştır.,umth,20.08.2019 05:20,https://eksisozluk.com/entry/94179628
uykudayken gözümü açıp bir yerler yıkılıyor mu diye kontrol ettiğim gece gece korkutan depremdir.,plasticjesus,20.08.2019 05:20,https://eksisozluk.com/entry/94179632
hazir kalkmisken 4 rekat namaz kilin bari krolar. ama iyi salladi ha.,rahmetlinin eksiledigi entry idi bu,20.08.2019 05:21,https://eksisozluk.com/entry/94179643
çankaya'da uykudan uyandırmıştır. ikarus'ta yolculuk eder gibi salladı yeminle.,sanki oranin komutani,20.08.2019 05:21 ~ 05:23,https://eksisozluk.com/entry/94179644
büyüklük :3.4 derinlik:7.4km 15 km ötemde olmuş,ayaktakisessizadam,20.08.2019 05:22,https://eksisozluk.com/entry/94179645
ankaralılara geçmiş olsun.,mai su,20.08.2019 05:22,https://eksisozluk.com/entry/94179649
"hissettiğim, uykudan uyandıran sarsıntı. (bkz: #94179622 ) hayırdır inşallah...",komparatistyazar,20.08.2019 05:22,https://eksisozluk.com/entry/94179652
ben de mesanenin zorlamasına uyandım zannediyordum meğer deprem olmuş.,azizolric,20.08.2019 05:22,https://eksisozluk.com/entry/94179653
"umarım ziyaret sebebiyle mamak'a gelmemin bir sonucu değildir.seismophobia bir hastalıktır ve bu hastalıkla başa çıkabilirsiniz, geçmişler olsun.",benadamabilezikgibigeciririm,20.08.2019 05:23 ~ 05:31,https://eksisozluk.com/entry/94179660
mamak ankara 3.4 şiddetinde. http://www.koeri.boun.edu.tr/scripts/lst0.asp 2019.08.20 05:07:34 39.9077 33.0472 7.4 -.- 3.4 3.1 mamak (ankara) ilksel,poturgilinpotur,20.08.2019 05:23 ~ 05:24,https://eksisozluk.com/entry/94179661
yalnız olmadığımı görmek güzel.kaç dakika oldu hala son dakika düşmedi.inşallah ülkemiz bir daha aynı acıları yaşamaz. düzeltme:3 şiddetinde olduğu açıklanmış.eğer bu şiddette ve bu sürede bina bu kadar sallandıysa.vah halimize.,the biggest lie,20.08.2019 05:23 ~ 05:35,https://eksisozluk.com/entry/94179662
yatağı salladılar sandım tek bir vuruş şeklinde sallandı garip.,guxex,20.08.2019 05:25,https://eksisozluk.com/entry/94179685
emek'te benim hissetmediğim kardeşimin hissettiği hadisedir. ben ayaktaydım ondan olabilir. hafif sallamış. geçmiş olsun herkese. ek: bu arada fark ettimki çoğu ankaralı'da aynı kaygı var. başka yerdeki depremin sarsıntısı korkusu. şükür ki değilmiş.,zeus faber masumdur,20.08.2019 05:25 ~ 05:31,https://eksisozluk.com/entry/94179686
"mamak’ta uykudan uyandıracak kadar şiddetli, kısa ama öz sallayan depremdir. ilk bir iki dakika şoku atlatınca kalkıp tuvalete gideyim bari dedim ki bütün bina sakinleri uyanınca tuvalete koşmuş galiba. tuvaletlerden gelen su ve bilimum seslerle korkuyla karışık gece gece güldürdü.",boyle iyi bosver,20.08.2019 05:26,https://eksisozluk.com/entry/94179709
kandilli'ye göre 3.4 (ml)büyüklüğünde ve yerin 7.4 km altinda gercekleşmiştir. merkezi ankara mamaktır. uykudan uyandıran sağlam bir depremdi. 2-3 sn kadar sürdü ama korkuttu. 2019.08.20 tarih ve 05:07:34 saatinde ölçülmüştür. ayrıntısı kandilli son depremler sayfasından görülebilir.,lycanwarrior,20.08.2019 05:27,https://eksisozluk.com/entry/94179711
kandili açıkladı 3.4 merkez üssü mamak mış ya la ondan uyandırdı desene!!!,uka,20.08.2019 05:28,https://eksisozluk.com/entry/94179723
"ankara mamak kıbrıs köyü merkezli, 3.4 şiddetinde yaşanmıştır. edit:imla",mamak,20.08.2019 05:28 ~ 05:30,https://eksisozluk.com/entry/94179724
"2019.08.20 05:07:34 mamak, ankara derinlik: 7.4 büyüklük: 3.4",josephdonnelly1982,20.08.2019 05:28,https://eksisozluk.com/entry/94179725
3.4 böyle uyandırıyorsa allah beterini göstermesin kimseye. ailecek uyandıran depremdir. şükür ki başka bir ilde olanın sarsıntısını hissetmemişiz. ilk anda hiç bir haber bulamayınca korkmuştuk.,tutatsuta,20.08.2019 05:29,https://eksisozluk.com/entry/94179726
3.4 bi şey değilmiş. ama şehir olarak hemen depremin üstünde oturunca hissediliyor demek ki..,poturgilinpotur,20.08.2019 05:29,https://eksisozluk.com/entry/94179727
"cebecide korkuttu 3.4 buysa 5 6 felaket korkutur, 10 yıldır ankaradayim ilk kez depremle sarsıldım.",mylawmygame,20.08.2019 05:29,https://eksisozluk.com/entry/94179734
geçmiş olsun herkese.,steinvay,20.08.2019 05:30,https://eksisozluk.com/entry/94179740
anıttepe civarında yaşayan akrabalar da hissetmiştir.,homenumrevelio,20.08.2019 05:31,https://eksisozluk.com/entry/94179747
kopeklerimin uyanmadıgı depremdir. tirrekler.,yopsisipum,20.08.2019 05:32,https://eksisozluk.com/entry/94179752
"şiddeti 3 olan mamak merkezli deprem. yenimahallede yaşan benim yatağım yaklaşık 3 saniye falan şiddetli sallandı.. herkese geçmiş olsun, inşallah daha büyüğü yaşanmaz.",lucygrane,20.08.2019 05:34,https://eksisozluk.com/entry/94179765
"hissedilmeyendir. uyumuyordum da, hayret-i mucip.",no more patates,20.08.2019 05:34 ~ 06:03,https://eksisozluk.com/entry/94179766
kandilliye baktım bir şey yoktu dedim kedi yatağa hopladı herhalde. kedi aradım kedi de yoktu ama * 3.0 büyüklüğündeki deprem bile bu kadar sallıyorsa bizim binalar 5 te çöker sanırım.,nihilisttt,20.08.2019 05:34,https://eksisozluk.com/entry/94179772
"ben de bu yüzden mi uyandım alarmdan yarım saat önce acaba diyeceğim ama merkeziyle pek alakam da yok, elimde yastık varmış onun düşüp lambaya çarpma sesiyle uyandım! yastığın elimde ne işi var? depremden dolayı mı düşürdüm elimden? üstüne bir de bin desibelli ezanı yedim beynime! müthiş bir gün beni bekliyor belli ki!",fake romancer,20.08.2019 05:35,https://eksisozluk.com/entry/94179778
hissetmemle kendimi hemen yatağın yanına yere attıran ve yerde 3 4 saniye keriz gibi yatmama sebep olan deprem. yere yatınca deprem bitti 2 3 saniye sürdü sürmedi. depremden ziyade yerin altından gelen patlama dalgası gibi bir şeydi. imla: edit,slowmotionn,20.08.2019 05:39 ~ 05:44,https://eksisozluk.com/entry/94179800
"kalk yerine yat der gibi sallayıp uyandırmıştır. böyle anlarda uyku sersemi olup bilinçli hareket edebilmek de zormuş onu fark ettim. hemen yer değiştirip güvenli bir yere geçmek kim bilir kaç saniyemi aldı? bilgilendirme amaçlı bir not: ""eğer gece yataktayken deprem olursa, basitçe yuvarlanarak yataktan düşün. yatağın çevresinde güvenli bir boşluk oluşacaktır.""",aclockworkarinc,20.08.2019 05:44,https://eksisozluk.com/entry/94179831
son 3 aydir benzer uzunlukta benzer siddette gerceklesen 3. ya da 4. deprem bu. hep de merkezi ankara. bunun bir anlami var midir merak etmekteyim. buyuk bir depremin oncusu mudur? 20 yilda olmayan deprem 3 ayda oldu resmen. benim 5 ay once ev almamla alakali da olabilir tabii. sanki kader o evi basina yikacagim demek istiyor gibi. hic deprem olmayan bir yerde bu kadar yogun depremlerin olmaya baslamasina baska bir fikir yurutemiyorum.,supurgesini satan cadi,20.08.2019 05:45,https://eksisozluk.com/entry/94179838
"bilkent'den hissedilmedi, keçiören, altındağ ve yenimahalle'de ki arkadaşlarım da hissetmedik bir şey diyor, klasik sözlük yaygarısı, şaşırmadım. edit: klasik sözlük yaygarasının içeriğinde; 2013 yılı gezi parkı olaylarında ''3 gün sokakta kalınca hükümet düşer'' diyen veya inanan 10.000'lerce asosyal sözlük yazarının olması baz alınmıştır. çünkü bu tiplerin tek eğlenceleri yaygaradır. yorumlara bakılınca anlaşılıyor zaten, birisi çıkmış ankara fay hattında demiş, birisi çıkmış yaklaşıyor demiş. bilen de konuşmuş, bilmeyen de konuşmuş, ufacık yazayım yine de, ankara büyük ve net bir fay hattı üzerinde değildir, en büyük depremlerde ankara'nın en çok etkilendiği bölgeler hep taşra bölgelerdir, merkez olarak en çok etkilenen bölge ise deniz kumundan binaları imal edilen batıkent bölgesidir.",bowersolufsen,20.08.2019 05:46 ~ 06:20,https://eksisozluk.com/entry/94179848
dikmenden hissettirememiştir,ssagron,20.08.2019 05:47,https://eksisozluk.com/entry/94179850
"dönem dönem ankara'da yaşayan ve ankara'yı sadece siyasi depremlerin olduğu bir coğrafya olarak bellemiş bir istanbullu olarak beni sabah sabah çok feci ters köşe yapmış sarsıntıdır. oysa ben sürekli, istanbul'da deprem oldugunda buradan oraya nasil ulaşacağımı, deprem sonrasinda ailemi toplayıp, ortalik yatisana kadar, güvenli bölge olan buraya nasil getirecegime dair planlar yapiyordum. oldu mu bu şimdi?",lilacdeath,20.08.2019 05:49,https://eksisozluk.com/entry/94179861
istanbul/maltepe'de depremin olduğu vakitte tam uykuya dalarken mahalledeki tüm köpeklerin hep bir ağızdan ulumaları ile zıplayıverdim. 2 gece evvel 17 ağustos belgeseli izledikten sonra ufaktan yusuflatmadı değil.,infy,20.08.2019 05:49,https://eksisozluk.com/entry/94179863
ayaktayım hissetmedim ama galiba kedim hissetti ki garip garip miyavladı.dakikalardır derdini anlamaya çalışıyordum ben de.,acabaane,20.08.2019 05:49,https://eksisozluk.com/entry/94179864
"3.4'tan 3.5 * attıran doğa olayı, vay arkadaş 5 falan olsa camdan atlayacaksınız demek.",tyrcae,20.08.2019 05:50,https://eksisozluk.com/entry/94179874
biz hissetmedik yaygara yapmayın demiş gavat... tepesinde davul çalsan uyanmayacak beni bile uyandırdı. senin sismik g.tün yetkili karar mercii mi? tanım: doğal afetle sidik yarıştıranları görmemizi sağlayan olay...,buyurburdanbakbide,20.08.2019 05:59,https://eksisozluk.com/entry/94179910
bütün aile (anne baba 1 ve 5 yaş çocuklar) 11. kattan (altı da 2 kat dükkan 1 kat otopark) hiç hissetmediğimiz deprem. hadi ben ruhsuzum da allahallah...,turk kasi,20.08.2019 06:00,https://eksisozluk.com/entry/94179920
"mamağa 70 km uzaklıkta ve dağın başında oturduğumuzdan bizi hiç ""sallamayan"" deprem. sözlüğün mübarek sismikgötlüleri 3.4 için fena heyecanlanmış sanki.",yaren,20.08.2019 06:10,https://eksisozluk.com/entry/94179978
uykudan uyandırdı yok lan değildir dedim geri yattım depremmiş.,obenizimo,20.08.2019 06:23,https://eksisozluk.com/entry/94180049
polatlı’dan hissedilen deprem.,mizikaihumayun,20.08.2019 06:36,https://eksisozluk.com/entry/94180114
uykudan uyandırmayan deprem. (bkz: neler dönmüş serhat ya ),kullanimda olmayan nick lazim,20.08.2019 06:38,https://eksisozluk.com/entry/94180122
3.4lük depremi hisseden sismograf yazarlara şapka çıkartmıştır.,ketender tepetopuzu,20.08.2019 06:42,https://eksisozluk.com/entry/94180145
çok şaşırdım. ankara'da fay hattı mi var ki ?,talihsizhedonist,20.08.2019 06:43,https://eksisozluk.com/entry/94180151
neden uyandığımı anlayamadım bile uyku sersemi tekrar uyuyakaldım. diğer yazar arkadaşlar nasıl uykularından uyandığında buraya bakmayı düşünmüş hayret ettim.,semervurulanessek,20.08.2019 06:50,https://eksisozluk.com/entry/94180202
bala depremi hariç şu ana kadar hiç bir depremi hissetmemiş olan beni bile uykudan uyandırmıştır. çok kısa ama çok hissedilirdi. lokasyon: ayrancı,endoplazmikheidiklum,20.08.2019 07:05,https://eksisozluk.com/entry/94180300
bu sefer uykudan uyandırdı. bir garip rüya sandım. depremmiş.,sansabosa,20.08.2019 07:13,https://eksisozluk.com/entry/94180373
"tunalıda hissedildi, yatak gitti geldi",control58,20.08.2019 07:23,https://eksisozluk.com/entry/94180457
geçmiş olsun ankara.,elmanana,20.08.2019 07:29,https://eksisozluk.com/entry/94180502
"film izlerken fena salladı ama kısa sürdü. ışığı açıp lamba sallanıyor mu diye baktım. baktığımda geçmişti, fazla şiddetli olmadı. merkez üssü mamak taraflarında daha çok hissedilmiş olabilir, bilemiyorum. geçen haftalarda ege'den, bu gece de iç anadolu'dan sallayan yer kabuğu umarım marmara ve doğu anadolu'yu kuzey anadolu fay hattı ile sallamaz.",uc kurusluk marijuana,20.08.2019 07:31 ~ 07:31,https://eksisozluk.com/entry/94180516
"salladı gecti ama dolabin kapaklarının sesini duydum. irkildim, elim telefona gitti mesaj atacak kimse bulamadım. pikeme sarılıp geri uyudum.",onlayn4,20.08.2019 07:37,https://eksisozluk.com/entry/94180568
"izmir depremlerinin başlıklarına gelip ""...'dan hissedilmedi"" diye dalga geçenleri korkutan depremdir.",tebrizmir,20.08.2019 07:40,https://eksisozluk.com/entry/94180605
altındağda hastanedeyiz asla hissetmedim. arkadaşlar siz dün hiç yorulmamışsınız :),uylugunusevdimin,20.08.2019 07:45,https://eksisozluk.com/entry/94180661
hissedene fena girmiştir.,bbkenada,20.08.2019 07:50,https://eksisozluk.com/entry/94180714
geçmiş olsun angara umarım mansur başganı sorumlu tutmazlar.,benorjin,20.08.2019 08:08,https://eksisozluk.com/entry/94180977
uykuda yakalayan depremdir. her gün onlarca 3 ve uzeri deprem var memlekette . el seyini gormeyen kendininkini piyade tüfeği sanırmış hesabi.,tugican2,20.08.2019 08:11,https://eksisozluk.com/entry/94181020
