Entry,User,EntryDates,EntryLinks
fena vurdu. edit: 2 de artçı oldu. edit 2: tekrar vurdu. sonu gelmeyecek bir döngüye girmişiz gibi hissetmeye başladım.,umur samazdi,10.10.2019 19:53 ~ 11.10.2019 10:17,https://eksisozluk.com/entry/96388835
cok buyuk degildi sanki ama hissettirdi.,pustherif,10.10.2019 19:53,https://eksisozluk.com/entry/96388837
yalova’da sağlam salladı. kısa ama etkiliydi. bi 30 saniye sürse yıkar valla. edit: üstüne iki kere daha oldu amk.,juliadreaming,10.10.2019 19:53 ~ 20:16,https://eksisozluk.com/entry/96388839
"maltepe'den baya hissedildi. 4.9 gibi olabilir. son iki silivri depreminin aksine, 17 ağustos gibi sesle birlikte gelmiştir. herhalde fırtına çıktı, balkondaki eşyalar ses çıkarıyor dedim ama sonra anladım.",nickson,10.10.2019 19:54 ~ 20:05,https://eksisozluk.com/entry/96388840
maltepe'den oldukça hissedildi.,tatlimunisbenidecokseviyor,10.10.2019 19:54,https://eksisozluk.com/entry/96388844
salladı gebzede.,kollektif spartacus,10.10.2019 19:54,https://eksisozluk.com/entry/96388845
sallandık yine bu değil ama öncü olma ihtimali korkutmuştur.,sonunbaslangicigeldi,10.10.2019 19:54,https://eksisozluk.com/entry/96388846
maltepe de hafiften sallamıştır,theschuey,10.10.2019 19:54,https://eksisozluk.com/entry/96388847
iyi salladı yalnız. 3.8 diyorum.,tucek,10.10.2019 19:54,https://eksisozluk.com/entry/96388848
"kocaeli'den sert vurdu, ufak ufak sallamaya devam ediyor.",betterdigtwo,10.10.2019 19:54,https://eksisozluk.com/entry/96388849
ne ara başlık açtın amk edit: ciddi salladı. hissettigim ilk deprem,mezarliktangecerkenaslaislikcalma,10.10.2019 19:54 ~ 19:57,https://eksisozluk.com/entry/96388850
uzun sürse baya korkutucu olacaktı.,hirkasi dusuk,10.10.2019 19:54,https://eksisozluk.com/entry/96388851
gebze iyi salladı,903200427022013,10.10.2019 19:54,https://eksisozluk.com/entry/96388853
pendik civarında zıpladık. ne ara başlıl açtınız lan,oles,10.10.2019 19:54,https://eksisozluk.com/entry/96388856
yataktan fırlatmıştır :(,kendiniarayanhatun,10.10.2019 19:54,https://eksisozluk.com/entry/96388863
fena salladı,karbuzkabugu,10.10.2019 19:54,https://eksisozluk.com/entry/96388864
ilk defa yaşadım,katuli,10.10.2019 19:54,https://eksisozluk.com/entry/96388874
kağıthaneden sağlam şekilde hissedilen deprem. 2 saniye sürdüğünü hissettim.,death2flowers,10.10.2019 19:54,https://eksisozluk.com/entry/96388875
koşuyolu hafif titredi. edit: 3.8 yalova,yepisyeniydi,10.10.2019 19:54 ~ 19:59,https://eksisozluk.com/entry/96388876
3.8 olduğuna dair rivayetler var. edit: yalova merkez üssüdür.,antik sozluk,10.10.2019 19:54 ~ 19:56,https://eksisozluk.com/entry/96388879
ne pis birsey bu. devam edicek mi diye resmen olumu bekliyosun.,nemesisdurdem,10.10.2019 19:54,https://eksisozluk.com/entry/96388881
3-5 saniyeliğine 4 büyüklüğü gibi sallanmıştır,arazion,10.10.2019 19:54,https://eksisozluk.com/entry/96388883
tuzla'da sağlam sallamıştır. 3 sn civarı sürdü. ayakta olmama rağmen dolap ve masanın şiddetli şekilde titremesinden hissettim. edit: 20.05 itibariyle 1 sn süren aynı şiddette bir deprem daha hissedildi.,paraustunualmayanadam,10.10.2019 19:54 ~ 20:07,https://eksisozluk.com/entry/96388886
4 üstü,necibu,10.10.2019 19:54,https://eksisozluk.com/entry/96388887
kendini unutturmuyo gevsemeyin diye sallandik,belirsiz belirgi,10.10.2019 19:54,https://eksisozluk.com/entry/96388891
ataşehir de hissedilen depremdir.,scarface89,10.10.2019 19:54,https://eksisozluk.com/entry/96388896
libadiye'de sallandık.,gasmirow,10.10.2019 19:54,https://eksisozluk.com/entry/96388897
dragosta korkutan deprem. bu sefer diger depremin ters yönünde sallandı ev. evde yalnızken ciddi ciddi korkutan bir deprem oldu.,passion or obsession,10.10.2019 19:54,https://eksisozluk.com/entry/96388898
kozyatağı kadıköy’den bildiriyorum 2 saniye kadar koltuğu sallamış ve ayağa fırlatmıştır.,schopenhauer,10.10.2019 19:54,https://eksisozluk.com/entry/96388902
kartal çok fena sallandı. bina 5 üstü depremde hissettirmiyordu. tahminen 5 büyüklüğünde gerçekleşti.,cok mu cok marjinaliz,10.10.2019 19:54,https://eksisozluk.com/entry/96388907
"kartal'dayim,başım neden dönüyor oturduğum yerden dedim,meğer depremmiş..",dreamindream,10.10.2019 19:55,https://eksisozluk.com/entry/96388912
giris katta oturuyorum. gumburtulu bir ses geldi ve arkasindan saglam salladi.,olsadagirsek,10.10.2019 19:55,https://eksisozluk.com/entry/96388915
4'ten büyük değildir. darıca. güm güm vurdu alttan. işin ilginç yanı depremin ilk saniyesinden sonrasını hissetmedim. ama birkaç saniye daha devam etmiş.,surrealkedi,10.10.2019 19:55,https://eksisozluk.com/entry/96388916
hafif hafif salladı uzun süre,elarabasinisatanbilge,10.10.2019 19:55,https://eksisozluk.com/entry/96388918
kısa ama öz oldu. en az 4.0 diye düşünüyorum.,tritonscum,10.10.2019 19:55 ~ 20:03,https://eksisozluk.com/entry/96388923
4.5 siddetinde oldugunu tahmin ettigim deprem,amezinanii,10.10.2019 19:55,https://eksisozluk.com/entry/96388924
avcılardan hissetmedim.,yapmavolkanyaaa,10.10.2019 19:55,https://eksisozluk.com/entry/96388926
maltepe'de yemek sofrasından fırlatmıştır.,gokguru,10.10.2019 19:55,https://eksisozluk.com/entry/96388930
ıdealtepe'yi fena salladi. 4 üzerinde bekliyorum.,velocan,10.10.2019 19:55,https://eksisozluk.com/entry/96388939
inanılmaz korktum. dalga geçen kişileri anlamakta zorlanıyorum koltukta zıplattı hepimizi tamam sürmedi ama gerçekten ürkütücüydü,hopeless1404,10.10.2019 19:55,https://eksisozluk.com/entry/96388948
bursa'yı da büyük bir gürültüyle sallamıştır.,bendebiseydiycem,10.10.2019 19:55 ~ 19:56,https://eksisozluk.com/entry/96388950
4.7 diyerek doğru tahmin ettiğim zelzele. edit: marmara denizinin yalova tarafında 3.3 ve 3.4 imiş.,koftepatatespilavayran,10.10.2019 19:55 ~ 20:48,https://eksisozluk.com/entry/96388962
fena salladı beş büyüklüğünde olduğunu tahmin ediyorum.,look east,10.10.2019 19:55,https://eksisozluk.com/entry/96388963
kocaeliden hissedildi,requiemforasaw,10.10.2019 19:55,https://eksisozluk.com/entry/96388964
üsküdar fena sallandı,hipermen,10.10.2019 19:55,https://eksisozluk.com/entry/96388966
ilk belirlemelere göre 4.1 olan deprem. üzerine 10 dakika sonra 3.3 bi 5 dakika sonra 3.4 büyüklüğünde iki deprem daha oldu. kaynak: https://www.papik.net/10-ekim-2019-yalova-depremi/,west,10.10.2019 19:55 ~ 20:49,https://eksisozluk.com/entry/96388967
maltepe’de bi hoplattı ama kandilli rasathaneden bi kayıt göremedim. tahminim 4.5,sync64,10.10.2019 19:55,https://eksisozluk.com/entry/96388980
unutmuştuk yine panik olduk kısa süreli fena salladı vitrin camları titredi,ayran folyosu,10.10.2019 19:55,https://eksisozluk.com/entry/96388984
şuan herhangi bir hissiyat yok burada ( tekirdağdayım ),gecerkenugrayanaga,10.10.2019 19:55,https://eksisozluk.com/entry/96388985
altıntepe bostancı da kanepeyi iyi salladı. tahmin 4 adalar aciklari,jupitersubat,10.10.2019 19:55,https://eksisozluk.com/entry/96388987
bursa mudanya’dan hissedilmiştir. olum ekşiyi açıp bakayım diyene kadar başlık açılıp 10 entry girilmiş. telefon elimdeydi.,cetcheto,10.10.2019 19:55,https://eksisozluk.com/entry/96388988
leventte çok küçük hissettim hissetmeyedebilirdim o kadar küçüktü,yesildaladam,10.10.2019 19:55,https://eksisozluk.com/entry/96388989
kadıköy'den sağlam hissedilmiştir.,akuyu calip kaputu acik birakan adam,10.10.2019 19:56,https://eksisozluk.com/entry/96388993
"sanırım merkez üssü yalova. fena salladı, cümleten geçmiş olsun. ben aşağı inip goygoy yapayım biraz. edit: demin (20:05) bi daha vurdu, düşük şiddet ve süreyle.",a rainy day in falkreath,10.10.2019 19:56 ~ 20:08,https://eksisozluk.com/entry/96388994
sallamadı titretti 4.2 diyorum,lisbeths,10.10.2019 19:56 ~ 19:57,https://eksisozluk.com/entry/96388997
"kartal’da fena salladı, oturduğumuz yerde baş dönmesi yaptı. edit: sözlükte oldukça çok kartallı yazar arkadaş varmış bunu da buradan görmüş olduk. edit: kartallılar olarak sözlüğü ele geçirmişiz. edit: yine oldu yine. saat 20.10 itibari ile ve ciddi şekilde hissettirdi. dikkatli olmakta yarar var cidden.",doganbey,10.10.2019 19:56 ~ 20:11,https://eksisozluk.com/entry/96388998
3-5sn sallamasina ragmen hissettirdi. 3.5-4 vardir herhalde. ayrica telefonla konusuyordum 20sn sonra depremden telefonum kesildi. opertorler bir kere daha guvenilmez olduklarini kanitladi.,deorro4,10.10.2019 19:56,https://eksisozluk.com/entry/96389001
1sn bile sallamadı ama yetti be,gokhanbsg,10.10.2019 19:56,https://eksisozluk.com/entry/96389003
maltepe’de epey iyi salladı 4.6 ile ihaleye katılıyorum 4.0 yalova,diablosv,10.10.2019 19:56 ~ 20:03,https://eksisozluk.com/entry/96389006
gebzeden fena hissedilen depremdir,berkayticar,10.10.2019 19:56,https://eksisozluk.com/entry/96389008
"mecidiyeköy'den bildiriyorum, hiç hissetmedik. koltukta oturuyorduk.",huzurkacirangeyik,10.10.2019 19:56,https://eksisozluk.com/entry/96389011
5in üstünde gebzedeyim fena salladı ama kısaydı,igaa,10.10.2019 19:56,https://eksisozluk.com/entry/96389019
kimse farketmemesine rağmen hissederek tam bir sismik g*tlü ekşici seviyesine yükseldiğim doğa olayı.,kurabiye kirpisi,10.10.2019 19:56,https://eksisozluk.com/entry/96389032
kocaeli yuvacıktan hissedilmedi.,emrekspres,10.10.2019 19:56,https://eksisozluk.com/entry/96389033
sefaköy'den bildiriyorum. bilgisayar başındaydım bir anda masa ve sandalye ile birlikte gidip geldim. ortalama 3 - 5 saniye süren deprem. edit: herkese geçmiş olsun.,kahve aromasi,10.10.2019 19:56 ~ 20:09,https://eksisozluk.com/entry/96389034
iyi sallamış olan ama çok kısa süren deprem. toplam 1 saniyeden az sürdü. edit: 22.40 civarinda tekrar bir deprem daha oldu. yine iyi salladi fakat 1 saniyeden az surdu.,criticalthinking,10.10.2019 19:56 ~ 22:49,https://eksisozluk.com/entry/96389051
tuzladan bildiriyorum fena salladı.,bolpantolongiyinenmualifmemur,10.10.2019 19:57,https://eksisozluk.com/entry/96389056
istanbul büyükçekmece'de hissettirmemiştir.,usaangel111,10.10.2019 19:57,https://eksisozluk.com/entry/96389059
3.8 yalova-gebze depremidir.,ihanet kac kisilik,10.10.2019 19:57 ~ 20:00,https://eksisozluk.com/entry/96389060
deprem fobisinden uyuyamayan ben 4. levent’te hissetmedim,birgaripogretmen,10.10.2019 19:57,https://eksisozluk.com/entry/96389061
bağcılar’da hissetmediğim deprem. sabit oturuyorum halbuki.,fovalio,10.10.2019 19:57,https://eksisozluk.com/entry/96389063
"aydos sosyal tesislerinde yemekte yakalandığımız deprem. dipten vurdu, tesis hafiften yana yattı ve sonra toparlandı. umarım devamı gelmez. edit: yalova 3.8",sallamakahve,10.10.2019 19:57 ~ 11.10.2019 00:26,https://eksisozluk.com/entry/96389064
okmeydanı'nı fena salladı...,okckilinc,10.10.2019 19:57,https://eksisozluk.com/entry/96389067
"ev bildiğin titredi , pendik .",scream2015,10.10.2019 19:57,https://eksisozluk.com/entry/96389070
ha gayret az kaldı.yakında deprem olmadan 5dk önce entry girebilecek sismograf götlü yazarlarımız olacak işallah.,youngmandead,10.10.2019 19:57,https://eksisozluk.com/entry/96389071
kocaman vitrini salladı resmen..,bsnicksiz,10.10.2019 19:57,https://eksisozluk.com/entry/96389077
arkadan bir gürültüyle beraber fena sallamıştır,one way to die,10.10.2019 19:57,https://eksisozluk.com/entry/96389080
maltepeden fena salladı.,bassaque,10.10.2019 19:57 ~ 19:58,https://eksisozluk.com/entry/96389082
kurtkoyde de fena hissedilmistir,canimhicopmiyim,10.10.2019 19:57,https://eksisozluk.com/entry/96389085
gürültüyle geldi. sağlam salladı. lokasyon darıca,limosi,10.10.2019 19:57 ~ 19:58,https://eksisozluk.com/entry/96389088
tuzla'da çok sağlam hissedilen deprem tahmin 4.1,who is there,10.10.2019 19:57,https://eksisozluk.com/entry/96389097
saniyelik vurdu kaçtı gibi oldu. lokasyon bahçelievler edit: sokağa çıktım yaklaşık 20dkdır haraketsiz bekliyorum. biraz önce tekrar yere gülle düşmüş gibi bir titreme daha geldi.,ecu1a,10.10.2019 19:57 ~ 20:14,https://eksisozluk.com/entry/96389102
kısa sürede depremi unutup goygoya dalan bizleri yeniden uyarmıştır.,bu tamamen fantastik bir hikayedir,10.10.2019 19:57,https://eksisozluk.com/entry/96389103
bir anda küt diye vurdu. edit: 22:33 yine oldu. fena gümletiyor yalnız.,sazcalanmetalci,10.10.2019 19:57 ~ 22:34,https://eksisozluk.com/entry/96389105
"tuzla'da fena yusufladık, oranı artırıyorum, 5.0 civarıydı.",adonis79,10.10.2019 19:57,https://eksisozluk.com/entry/96389109
şişli çok kısa ama sağlam sallandı.,herseyiistiyoruz,10.10.2019 19:57,https://eksisozluk.com/entry/96389110
tuzla'da zıplatmıştır yattığım için ama bir sürü kişi hissetmedi. bu sefer de şanslıydık da hep böyle olmayacak. önlem almak lazım.,have you met me,10.10.2019 19:58,https://eksisozluk.com/entry/96389111
hiç bir şey hissetmedim.,maya190309,10.10.2019 19:58,https://eksisozluk.com/entry/96389114
kocaeli karamürsel küt küt küt yaptı.,ilyadis,10.10.2019 19:58,https://eksisozluk.com/entry/96389117
"maltepe 9. katta hissedip hissetmeme arasında kararsız kaldığım deprem. daha çok komşunun çocuğu tepiniyormuş gibi bir sarsıntı hissettim, yanal değil dikey bir sarsıntı olabilir.",jamsession,10.10.2019 19:58,https://eksisozluk.com/entry/96389119
"izmit'te 2. katta kendini hissettiren deprem. 3,8 yalova...",mr frodo,10.10.2019 19:58,https://eksisozluk.com/entry/96389122
kandillinin henüz haberi olmayan deprem .,kostumkostumyoruldum,10.10.2019 19:58,https://eksisozluk.com/entry/96389128
hiç hissetmedim. lokasyon kartal,cikilops,10.10.2019 19:58,https://eksisozluk.com/entry/96389131
yatak sallanınca önemsemedim fakat ekranın da gittiğini görünce bi kalp krizi hissi gelmedi değil. korkuttu.,agresifprofil,10.10.2019 19:58,https://eksisozluk.com/entry/96389133
biri kandilliye de haber versin,servetus,10.10.2019 19:58,https://eksisozluk.com/entry/96389135
"ben bu depremi hissetmediysem 4 altıdır, 4+ olsaydı bu sismik götüm muhakkak algılardı. gün içinde başım fazlasıyla döndüğü içinde hissetmemiş olabilirim, bekleyelim bakalım. herkese geçmiş olsun edit: 4.1 açıklandı. benim sismik götte problem var, teknik servis aramak lazım demek ki.",rem1903,10.10.2019 19:58 ~ 20:07,https://eksisozluk.com/entry/96389138
kocaeli karamürsel sanki alttan tek ama sağlam vurdu,sleveneleven,10.10.2019 19:58,https://eksisozluk.com/entry/96389139
3.8 yalova açıkları. anadolu yakasınında geniş çaplı hissedilmesini açıklıyor.,mysteriouscircles,10.10.2019 19:58,https://eksisozluk.com/entry/96389142
"ufak bir vurma hissettim, evdeki lambalara baktım. hareket görmeyince yok herhalde bir şey dedim. lokasyon : küçükyalı",evrenozd,10.10.2019 19:58,https://eksisozluk.com/entry/96389144
"sarıyer'de yarım saniye kadar çok hafif hissedilmiştir, emin olmak için baktım avize bile sallanmadı.",bigkahuna,10.10.2019 19:58,https://eksisozluk.com/entry/96389148
izmit'te kısa süreli ama sağlam sallamıştır.,charliegorunumlusawyer,10.10.2019 19:58,https://eksisozluk.com/entry/96389153
tuzla’da fazlasıyla hissedilen deprem. depremden çok gelen çatırdama sesi korkuttu.,keyifli mutsuz,10.10.2019 19:58,https://eksisozluk.com/entry/96389159
kocaeli nde hissedilmiştir. sesle geldi.,asil tendom,10.10.2019 19:58,https://eksisozluk.com/entry/96389160
izmit'te hissettiğim deprem. kısaydı ama sağlam salladı.,red morning,10.10.2019 19:58,https://eksisozluk.com/entry/96389167
kısa ama güçlü bir depremdi. ancak yalova'dan arayan yakınlar bizden daha uzun süre sallanmış. sanırım bu sefer merkez üssü istanbul değil. bekleyip göreceğiz.,ebuomer,10.10.2019 19:59,https://eksisozluk.com/entry/96389170
4.4 vardır,pink ja,10.10.2019 19:59 ~ 11.10.2019 12:17,https://eksisozluk.com/entry/96389174
3.8 gibi salladı. sismografik götüme güveniyorum.,aminogullari,10.10.2019 19:59,https://eksisozluk.com/entry/96389178
fatihte bir bok hissetmediğim depremdir. yemek yerken yeminle nevrim dönüyor.,berk1905,10.10.2019 19:59,https://eksisozluk.com/entry/96389179
istanbuldaki amcamın oğlunun ses tonundaki korku şiddetinden 4.9 diyorum.,mturfanda,10.10.2019 19:59,https://eksisozluk.com/entry/96389187
perşembeyi mesken tuttu yalnız,luva,10.10.2019 19:59,https://eksisozluk.com/entry/96389191
en az 4 olmuştur. bu arada bu kadar hızlı entry girmek gerçekten büyük meziyet,usturlab,10.10.2019 19:59,https://eksisozluk.com/entry/96389195
pendik'te 1 saniye kadar iyi vurmuştur. son 2 sağlam depremi duymamış bünyeme iyi gelmedi açıkçası. kandilli'ye haber gitmiş. yalova açıkları 4.1 şiddetinde şeklinde belirtmişler.,temelius,10.10.2019 19:59 ~ 20:08,https://eksisozluk.com/entry/96389197
tuzla'da hoplatmış ve aşağı indirmiş depremdir.,muhafazakarmarjinal,10.10.2019 19:59,https://eksisozluk.com/entry/96389202
kandilliye bakıp yanıldığımı düşünürken ekşisözlüğün şaşırtmadığı deprem. lokasyon kartal,fare kapanina takilan kedi,10.10.2019 19:59,https://eksisozluk.com/entry/96389207
izmitteyim sallanmadım ama zıpladım,trolltungali,10.10.2019 19:59,https://eksisozluk.com/entry/96389209
"fatih’te hissetmediğim depremdir. bitsin artık şu deprem mevzusu, yoksa anksiyete ve panik ataktan öleceğim depremden ziyade.",klaine,10.10.2019 19:59,https://eksisozluk.com/entry/96389210
yalova'da önce yavaş başlayan sonra hızlanan ve 2-3 saniye süren bir sarsıntıydı. merkez üssü yine silivri açıkları ve yorumlara göre etkilenen illere bakıldığında tahminen 4.6 ve 4.8 civarı bir deprem olarak tahmin etmekteyim.,once vatan 29,10.10.2019 20:00 ~ 20:01,https://eksisozluk.com/entry/96389217
yalova sahilinde geçen haftadan beri devam etmekte olan depremlerden bir diğeri. geçen başlık açınca yemediğim küfür kalmadı ama çok acayip şeyler oluyor. bu kez sallamadı büyük bir gürültüyle evi titretti.,sertori,10.10.2019 20:00,https://eksisozluk.com/entry/96389219
kocaeli-darıca’da güm diye sesle hissedilendir. ödümüz bokumuza karıştı lan yeter off.,theykilledme,10.10.2019 20:00,https://eksisozluk.com/entry/96389220
hissetmediğim depremdir,aramayansormayan,10.10.2019 20:00,https://eksisozluk.com/entry/96389222
gebzede tüm apartmanı sokağa dökmüştür,kaos,10.10.2019 20:00,https://eksisozluk.com/entry/96389232
izmite alttan vurup geçmiştir,nowimasuperlady,10.10.2019 20:00,https://eksisozluk.com/entry/96389233
yalova 4 kesin bilgi yayalım,march 13,10.10.2019 20:00,https://eksisozluk.com/entry/96389236
yalova açıklarında 4 büyüklüğünde meydana geldi.,i am aysberg,10.10.2019 20:00,https://eksisozluk.com/entry/96389241
bağcılarda hissedilmedi oturmama rağmen.,mariscal,10.10.2019 20:00,https://eksisozluk.com/entry/96389246
sözlüğün tuzla ve pendikliler tarafınfan ele geçirildiğini gösteren deprem.,look east,10.10.2019 20:00,https://eksisozluk.com/entry/96389249
ekşi sözlük rasathanesi iş başında.,uykusuzbiri,10.10.2019 20:00,https://eksisozluk.com/entry/96389252
patlama sesi eşliğinde titretmiştir.,tylor,10.10.2019 20:00,https://eksisozluk.com/entry/96389258
gebze 4 diyorum,johnsmith1,10.10.2019 20:01,https://eksisozluk.com/entry/96389262
su an taksimdeyim.ama hissettirmedi pesin edit: kafam kiyak zaten sallaniyor degilim.otelde oturuyorum,agir abi,10.10.2019 20:01,https://eksisozluk.com/entry/96389268
"bu sefer güldürmemiştir edit:üstümde mont altımda şort, ayakta çorapsız kundura ile sokağa dökmüştür",rapstarbg,10.10.2019 20:01 ~ 20:05,https://eksisozluk.com/entry/96389272
hiç hissetmedim. zaten tedirginliği yeni atmıştık üstümüzden. allah beterinden esirgesin.,cokdanickimdekardes,10.10.2019 20:01,https://eksisozluk.com/entry/96389275
bu kadar çok sallanmamızın sebebi 5km kadar derinlikte olması sanırım,ayran folyosu,10.10.2019 20:01,https://eksisozluk.com/entry/96389276
"gram hissetmediğim deprem. bu son olsun, bu son.",makulmedeni,10.10.2019 20:01,https://eksisozluk.com/entry/96389278
"pendikten hissettim, hissedenler de kartal-pendik civarındakiler, yalova'ymış merkez üssü, karşıda oturan tanıdıklar da hissetmedik diyor, önceki gibi değildi, daha az salladı, daha kısa sürdü.",karn evil 9,10.10.2019 20:01 ~ 20:20,https://eksisozluk.com/entry/96389280
"trt haberine göre 3.8 büyüklüğünde. görülen o ki anadolu yakasında daha fazla hissedilmiş, avrupa yakasında hisseden yok gibi...",benefiecence undaunted,10.10.2019 20:01,https://eksisozluk.com/entry/96389286
sallamistir. 4.85 gibi geldi bana,hbaobab,10.10.2019 20:01,https://eksisozluk.com/entry/96389287
3.8 şiddetinde olan deprem. yahu fena sallandık falan demeyin arkadaş lamba bile sallanmadı 99 depremini yaşasanız ne derdiniz acaba.,sinirdencatlayanadam,10.10.2019 20:01,https://eksisozluk.com/entry/96389291
koşuyolu’nda yine çok şükür hissetmediğim depremdir,birminikavokado,10.10.2019 20:01,https://eksisozluk.com/entry/96389297
"ayaktaydım, o sıra ablam sallanıyoruz sanki dedi , son 5.8'lik depremden sonra sürekli sallanıyoruz diye bana söylüyor , ilk hissetmedim gibi oldu ama hemen sonrasında çok net bir şekilde hissettim. edit : bir artçı daha oldu. edit 2 : iki dakika kadar önce yine güm diye alttan vurdu.",krdsmarsbura,10.10.2019 20:01 ~ 22:36,https://eksisozluk.com/entry/96389299
bakırköy'den hissetmediğim deprem,yolcu abbas,10.10.2019 20:01,https://eksisozluk.com/entry/96389300
"4 büyüklüğünde olduğu söylenen deprem. bu nasıl 4 lan, camlar patlayacaktı sarsıntıdan.",sermayeyi kediye yukleyen veteran,10.10.2019 20:01 ~ 20:02,https://eksisozluk.com/entry/96389302
"vay sismograf götler vay, bir su içip sakinleşseydiniz de öyle açsaydınız başlığı *",kalorifer kedisi,10.10.2019 20:02,https://eksisozluk.com/entry/96389319
gebze'de baya hissedildi,mavci06,10.10.2019 20:02,https://eksisozluk.com/entry/96389320
gebze de baya sağlam hissettik,esbgtr,10.10.2019 20:02,https://eksisozluk.com/entry/96389323
gebze-kocaeli den fena hissettirdi.,gbzsft,10.10.2019 20:02,https://eksisozluk.com/entry/96389325
bu yıl içerisinde ilk defa hiç farketmediğim depremdir.,tacho,10.10.2019 20:02,https://eksisozluk.com/entry/96389327
https://m.emsc.eu/…ed=world&min_mag=n/a&max_mag=n/a buradan görüldüğü üzere 3.8 dir. derinlik 5 km. lokasyon pendik,komsununcocugubenim,10.10.2019 20:02,https://eksisozluk.com/entry/96389328
kartal da baya hissettirdi,mossarix,10.10.2019 20:02,https://eksisozluk.com/entry/96389330
kartal'da gelen sesle birlikte sallandırmıştır. hayırdır inşallah bu aralar arttı. yani doğa olayı değilde yapay bir işlem mi yapılıyor diye düşünmeden alamıyorum.,leonidas2019,10.10.2019 20:02,https://eksisozluk.com/entry/96389331
bende hissettim kartal'dan. ancak ilginçtir kandilli'nin sitesinde görünmüyor.,ayortasi,10.10.2019 20:02,https://eksisozluk.com/entry/96389332
gebze'de hissedilen depremdir.,nutella yiyen koala,10.10.2019 20:02,https://eksisozluk.com/entry/96389333
