Entry,User,EntryDates,EntryLinks
fena korkutmuştur. 15-20 saniye sürdü. haber sitelerine henüz girmemiş depremdir. gündemi ekşiden takip eden sitelere yine haberi sunmuş olmanın haklı gururuyla sallandık. yine salladı. bu gece uyuyabilirsek iyi. balıkesir’de olmuş. lokasyon bildirelim (bkz: bornova ),maylo napiyor acaba,10.12.2019 23:16 ~ 23:30,https://eksisozluk.com/entry/98942274
hafif salladi. lokasyon bursa,h mlet,10.12.2019 23:16 ~ 23:23,https://eksisozluk.com/entry/98942275
(bkz: 10.12.2019 bursa depremi ) arkadaş başlığımı dakikada nasıl kaptınız. valla hayret. . tek sismik g.t bende sanıyordum.,acimadiki,10.12.2019 23:16 ~ 23:18,https://eksisozluk.com/entry/98942276
yazamadan yazmışsınız ipneler. *,mystyc,10.12.2019 23:16,https://eksisozluk.com/entry/98942279
"maşallah bu ne hız,deprem bitmeden başlık açılmış. ama hafif salladı çok çok 3,5 civarı. lokasyon:malum vukuatlı yer:) edit:balıkesir 5,0 bize olan uzaklığına bakılırsa az sallanmak normal.",dokuzuncukoydensonkovulanadam,10.12.2019 23:16 ~ 23:22,https://eksisozluk.com/entry/98942281
bornova'da fena hissettirdi.,bundan adam olmaz,10.12.2019 23:16,https://eksisozluk.com/entry/98942284
hiç hissetmedim ama olmuş galiba,inci sozluk ajani,10.12.2019 23:16,https://eksisozluk.com/entry/98942285
hala sallanıyoruz. sonunda ben de bir sismik göt oldum,sex lahmacun rockn roll,10.12.2019 23:16 ~ 23:16,https://eksisozluk.com/entry/98942286
aynı anda istanbul'u da sallamıştır,paleoantropolog,10.12.2019 23:16,https://eksisozluk.com/entry/98942289
"titretti, tırstırdı!",yarasa talag,10.12.2019 23:16,https://eksisozluk.com/entry/98942293
bu nasıl hız mınakoyum.,kraliniz,10.12.2019 23:16,https://eksisozluk.com/entry/98942294
manisa'dan hissedilen,bastirganx,10.12.2019 23:16,https://eksisozluk.com/entry/98942296
yine ilk yazamadım lanet olsun aq,bagyansut,10.12.2019 23:16,https://eksisozluk.com/entry/98942298
yerimden zıplattı. yusuf yusuf attırdı.,trafik kazasinda olen kopekbaligi,10.12.2019 23:16,https://eksisozluk.com/entry/98942305
mavisehir 3.9,duzensiz siki bag dokusu,10.12.2019 23:16,https://eksisozluk.com/entry/98942306
iyi salldı,sbtx,10.12.2019 23:16,https://eksisozluk.com/entry/98942307
yatakta ileri geri gittim. iyi sallayan depremdir.,siyayey,10.12.2019 23:16,https://eksisozluk.com/entry/98942313
"tahminim 4.2, çerkezköy den duyuldu..",eve gec gelen adam,10.12.2019 23:16,https://eksisozluk.com/entry/98942316
aynen çok hızlı oldu bakalım hissetiniz mi diye geldim. hissetmişsiniz :),sairadam,10.12.2019 23:16,https://eksisozluk.com/entry/98942319
bandırma'da fena salladı.,edwardmaya,10.12.2019 23:16,https://eksisozluk.com/entry/98942323
alsancakta iceri dogru sicirmistir.,cok gezen adam,10.12.2019 23:16,https://eksisozluk.com/entry/98942326
tekirdağdan hissedildi.,shadowless,10.12.2019 23:16,https://eksisozluk.com/entry/98942328
bursa'da hissedilen.,tentemuhendisi,10.12.2019 23:16,https://eksisozluk.com/entry/98942331
yavaş ulan hala sallanıyorum ne ara başlık açtınız dedirten başlık edit:izmir gaziemir'den 3.2 diyor sismik göt reseptörlerim edit 2: aynı şiddette ama daha kısa bi tane daha geldi,entel pastrma,10.12.2019 23:16 ~ 23:36,https://eksisozluk.com/entry/98942332
başlık açayım diye geldim ama bazılarının götünde sismograf var sanıyorum.,examplee16,10.12.2019 23:16,https://eksisozluk.com/entry/98942336
izmir’den hissettim,hea,10.12.2019 23:16,https://eksisozluk.com/entry/98942337
bursa'dan hissettim. 3 kere vurdu.,massax,10.12.2019 23:16,https://eksisozluk.com/entry/98942343
"karşıyaka, sallandık. orta ölçekli deprem. merkez üssü izmir değil galiba.",ay dios mio,10.12.2019 23:16,https://eksisozluk.com/entry/98942346
izmir gaziemir'de hissettirmiştir...,iste bunu bilmiyorum,10.12.2019 23:16,https://eksisozluk.com/entry/98942350
uyku yok yine bize bu gece,sona2kala,10.12.2019 23:16,https://eksisozluk.com/entry/98942360
amk başlığı aramaya gelmiyor,karincayiyenzombie,10.12.2019 23:16,https://eksisozluk.com/entry/98942362
"yanımdaki arkadaş hissetmiştir, ama twitter a göre izmir de daha fazla hissedilmiştir. 10 aralık 2019 izmir depremi",edebiyat surgunu,10.12.2019 23:16,https://eksisozluk.com/entry/98942363
ulan hazırda mı bekliyordunuz aq. lamba hala sallanıyor.,murco3434,10.12.2019 23:16,https://eksisozluk.com/entry/98942364
yatakta yatarken ileri geri beşik gibi sallamıştır.,ethill alcoll,10.12.2019 23:16,https://eksisozluk.com/entry/98942369
arkadaşlar neresi sallandı,oygur,10.12.2019 23:16,https://eksisozluk.com/entry/98942370
çok kötü salladı izmirde bayraklı,karbonluicecekikfiltre,10.12.2019 23:16,https://eksisozluk.com/entry/98942372
istanbul arnavutköyden bile hissedilendir.,tetsujin,10.12.2019 23:16,https://eksisozluk.com/entry/98942373
bursa da fena sallandik,radiqal,10.12.2019 23:16 ~ 23:17,https://eksisozluk.com/entry/98942375
aydın dan hissedilen deprem. of ya evet korkuyorum. gelde uyu şimdi.,ben seni yasaklarda sevdim,10.12.2019 23:16,https://eksisozluk.com/entry/98942376
salihli'de 8-9 sn sürmüştür.,enessusmaz,10.12.2019 23:16,https://eksisozluk.com/entry/98942381
biga'da fena hissedildi.,fatandfurious,10.12.2019 23:16,https://eksisozluk.com/entry/98942382
depren anında nasıl başlık açabiliyorsunuz şaşıyorum valla. tanım: güzel salladı.,jokey bayiltan,10.12.2019 23:16,https://eksisozluk.com/entry/98942385
"kolesterol falan yükseldi başım döndü derken hakikaten olmuş, kısa ama salladı...",the azrael,10.12.2019 23:16,https://eksisozluk.com/entry/98942386
yer izmir bayraklı. az bir salladı,dreamer,10.12.2019 23:16 ~ 23:40,https://eksisozluk.com/entry/98942388
loblama yöntemiyle 3.8 veya 4 ölçtüğüm deprem edit: balıkesirde 4.9 imiş izmirde hissedilenin 3.9 olduğuna sol lobum üstüne yemin edebilirim.,p4c,10.12.2019 23:16 ~ 23:24,https://eksisozluk.com/entry/98942389
kandilleye haber verelim. başlık sayesinde haberimiz oldu bizim.,siyahkotlu,10.12.2019 23:16 ~ 23:17,https://eksisozluk.com/entry/98942390
hissettim,tubuti,10.12.2019 23:17,https://eksisozluk.com/entry/98942392
manisadan hissedilmiştir.,lemonhaze,10.12.2019 23:17,https://eksisozluk.com/entry/98942393
en kısa deprem olarak tarihe geçmiştir.,sagdan yuruyen solcu,10.12.2019 23:17,https://eksisozluk.com/entry/98942399
manisa merkezde hissedilmiştir.,bilememben,10.12.2019 23:17,https://eksisozluk.com/entry/98942400
yalova'dan hissedilmiştir.,stevierayvaughan,10.12.2019 23:17,https://eksisozluk.com/entry/98942402
akhisar'dan hissedilen deprem. bina catirdadi. yahu sizin 81 il için hazır şablon deprem entryleriniz mi var. daha biz dep demeden başlık hazır. kandilli rasathanesi merkez üssü balıkesir 5.0 diyor edit: akhisar'da hala artcilari hissediliyor 2 tane daha hissettim. edit 2: kandilli 2. deprem 4.5,sana noluyo len,10.12.2019 23:17 ~ 23:35,https://eksisozluk.com/entry/98942403
"nasıl bir depremse istanbul, bursa ve izmir'de hissedilmiştir.",paleoantropolog,10.12.2019 23:17 ~ 23:17,https://eksisozluk.com/entry/98942407
"az önce deli salladı, inşallah istanbul depremi değidlir diye düşündüm. -balıkesir hancı otel.",windowsun penceresi,10.12.2019 23:17 ~ 23:18,https://eksisozluk.com/entry/98942410
yaşandı bitti saygısızca.,crys3,10.12.2019 23:17,https://eksisozluk.com/entry/98942411
istanbulluların her zamanki gibi sahiplendiği depremdir. aç gözlü köpekler. *,kedi yiyen tuylu bi yaratik,10.12.2019 23:17,https://eksisozluk.com/entry/98942415
bornova'da sandalyemi şöyle bir ileri geri savurdu. tahminim 4.1 civarı,baffi,10.12.2019 23:17 ~ 23:18,https://eksisozluk.com/entry/98942417
bursa'da da hissedildi.,demin yedin ya abi sonunu,10.12.2019 23:17,https://eksisozluk.com/entry/98942419
"iyi vurdu, bursa olduğuna emin değilim ama istanbul'u baya salladi çünkü.",erken kaybeden adam,10.12.2019 23:17,https://eksisozluk.com/entry/98942421
üzmüştür ama hatırlatması iyi oldu..,shadowfex,10.12.2019 23:17,https://eksisozluk.com/entry/98942427
izmir sallandı. hanımı ikna edemiyorum. 4.9 balıkesir merkezmiş,shed,10.12.2019 23:17 ~ 23:23,https://eksisozluk.com/entry/98942432
boşuna avizeye bakıyorum sözlüğe bakmak kâfi..,120cvs,10.12.2019 23:17,https://eksisozluk.com/entry/98942439
tüm şehirlerden başlık açılmış neredeyse noluyor lan,matizim1234,10.12.2019 23:17,https://eksisozluk.com/entry/98942441
sağlam sallamıştır.,etsiz cig kofte olmaz,10.12.2019 23:17,https://eksisozluk.com/entry/98942442
karşıyaka’da hissettirmiştir.,metume13,10.12.2019 23:17,https://eksisozluk.com/entry/98942443
bi an vurdu gitti. umarım sıkıntı yoktur. bursada hissedilen.,zahomen,10.12.2019 23:17,https://eksisozluk.com/entry/98942446
karşıyaka’da fena sallandı.,kimenicki,10.12.2019 23:17,https://eksisozluk.com/entry/98942447
"4 şiddetinde rahat vardır edit balıkesir merkezli 5km derinlikte ki bu ciddi bir durum zira hissiyatını arttırıyor 5,1 şiddetindedir",logikal,10.12.2019 23:17 ~ 23:24,https://eksisozluk.com/entry/98942448
şiddetli değil ama uzun gibiydi sanki. istanbul avrupa yakası.,nenikiki,10.12.2019 23:17,https://eksisozluk.com/entry/98942451
balıkesir merkezde yataktan zıplattı epeydir gördüğüm en büyük deprem.,johnrobinson,10.12.2019 23:17,https://eksisozluk.com/entry/98942458
esim koltugu salladi sandim valla umraniyede hissettim ben beyler.,trapperbk,10.12.2019 23:17,https://eksisozluk.com/entry/98942459
karşıyaka hafif bir salladı. merkez üssü izmir olamaz,sarimsakli bitter cikolata,10.12.2019 23:17,https://eksisozluk.com/entry/98942460
"az önce oldu, yine korkuttu. bunlar hep istanbul depremine hazırlık mı. nedir. hep daha kötüsünü bekliyoruz. editto: çanakkale için yazdığım depremi balıkesir'e taşıdılar. sileyim mi ne yapayım bilemedim şimdi.",tero,10.12.2019 23:17 ~ 23:38,https://eksisozluk.com/entry/98942461
olduğumuz yerde sağ sol yaptırdı.,golden once kalkan bayrak,10.12.2019 23:17,https://eksisozluk.com/entry/98942464
"izmir’i fena sallayan, beni uykumdan uyandıran deprem",nesquiklisut,10.12.2019 23:17,https://eksisozluk.com/entry/98942467
bu kadar geniş alanda hissedildiyse izmir de olmayandır.,kamajikaciya,10.12.2019 23:17,https://eksisozluk.com/entry/98942469
inceden sallandık... detayları bekliyoruz.,kodunda 6 rakami olan illeri gezen adam,10.12.2019 23:17,https://eksisozluk.com/entry/98942470
hissedildi...,backtash,10.12.2019 23:17,https://eksisozluk.com/entry/98942481
çok ince bir biçimde hissedildi. 4.1 diyorum,banabibirinci,10.12.2019 23:17,https://eksisozluk.com/entry/98942482
bi hayli uzun süren deprem.,imanli imansiz,10.12.2019 23:17,https://eksisozluk.com/entry/98942487
"net şekilde bursa'dan hissettirdi kendisini, bu sefer kısa da sürmedi.",effectzone,10.12.2019 23:17,https://eksisozluk.com/entry/98942491
"marmara bölgesinin çoğundan ciddi şekilde hissedilmiş depremdir. ilk başlık açma yarışına girip de ""oldu"" ""oluyor"" ""sallıyor"" yazanların tamamını uçursalar da az gülsek. az sonra hepsi edit yapar gerçi.",yoga yapan mistiq kedi,10.12.2019 23:17,https://eksisozluk.com/entry/98942494
sallanırken aklıma gelen tek şey başlığının ne zaman açıldığı oldu. sallantı bitseydi hiç olmazsa sismik ipneler usul usul sallayan depremdir. böylesini hissetmemiştim.,silayor,10.12.2019 23:17,https://eksisozluk.com/entry/98942501
bursa'da da hissedildi demek ki marmara denizi açıklarında olmuştur,chaghrie,10.12.2019 23:17 ~ 23:18,https://eksisozluk.com/entry/98942503
izmirde hissedilen sarsıntı. burada etkisi çok ama çok azdı. 2-3 arası olmuştur demiştim ege denizindeyse. meğer farklı yerde olmuş.,3kedibeni7,10.12.2019 23:17,https://eksisozluk.com/entry/98942512
hissedildi...,backtash,10.12.2019 23:17,https://eksisozluk.com/entry/98942514
istanbuldayım. evim 20. katta uzanıyorum. zerre hissetmedim. bana olmayandır.,kamerarkasi,10.12.2019 23:18,https://eksisozluk.com/entry/98942518
kaç büyüklükte oldu,bysokrates1,10.12.2019 23:18,https://eksisozluk.com/entry/98942527
uyandirdi,fiki,10.12.2019 23:18,https://eksisozluk.com/entry/98942535
çok fena salladı. konum izmir. edit: vay arkadaş kepsut nere izmir nere bir de büyüklüğü 5.0 ardından olanın da 4.5. geçmiş olsun herkese.,hayatin olagan akisi,10.12.2019 23:18 ~ 23:33,https://eksisozluk.com/entry/98942539
bursa ve izmir ince ince sallandı...,birdyfirdy,10.12.2019 23:18,https://eksisozluk.com/entry/98942540
"yatağımda kitap okuyordum. çatırt etti. neyse ki kısa sürdü, dilerim herkes iyidir.",gleam,10.12.2019 23:18,https://eksisozluk.com/entry/98942546
6. katta ne kadar tatlı sallıyordu beşik gibi,msdursun,10.12.2019 23:18,https://eksisozluk.com/entry/98942548
lan dedim kesin oldu olmuş.,selamtanisabilirmiyiz,10.12.2019 23:18,https://eksisozluk.com/entry/98942553
başlığı açıp eliniz enter tuşunda mı bekliyosunuz ahali bu ne hız. bursa/nilüferde hissedilmiştir.,casxxx,10.12.2019 23:18,https://eksisozluk.com/entry/98942554
alıştık artık. bornova'dan hissettirdi.,tabakta kalan son fistik,10.12.2019 23:18,https://eksisozluk.com/entry/98942562
manisa’da hissettirendir,gemi var gemicik var,10.12.2019 23:18,https://eksisozluk.com/entry/98942563
guzel salladı tam da ıddaa oynarken ısaret mı bu,diverjans rotasyonel,10.12.2019 23:18,https://eksisozluk.com/entry/98942566
23.13 itibarı ile en az 5.5 şiddetinde çanakkalede hissedilen depremdir.,hikaye emanetcisi,10.12.2019 23:18,https://eksisozluk.com/entry/98942569
tir tir titretti.,forever the best,10.12.2019 23:18,https://eksisozluk.com/entry/98942572
çok fena ve ne kadar bilinçsiz yakalandım dışarı çıkmak için anahtarı bulamadım.,we want it now,10.12.2019 23:18,https://eksisozluk.com/entry/98942575
"edremit'ten bildiriyorum vurdu, gitti.",kamasullah,10.12.2019 23:18,https://eksisozluk.com/entry/98942576
"silivri’de hissedip lambalara baltım hafif bir sallanma gördüm. buraya baktım, izmir diyorsunuz.",mllm,10.12.2019 23:18,https://eksisozluk.com/entry/98942577
daha ‘lan deprem mi oldu’ derken ekşiye girdim ama maşallah 2 sayfa olmuş bile. helal size sismik spor.,ihtiyarheyeti,10.12.2019 23:18,https://eksisozluk.com/entry/98942599
çanakkaleden de hissettik.,aineias,10.12.2019 23:18,https://eksisozluk.com/entry/98942603
"beylikdüzü istanbul'dan izmir güney'e kadar duyulan deprem, çok ilginç.",rg7321,10.12.2019 23:18,https://eksisozluk.com/entry/98942606
daha deprem bitmeden başlığı açılmış yuh amk,otto hahn,10.12.2019 23:18,https://eksisozluk.com/entry/98942608
"izmir, bursa ve istanbul'da nasıl hissedildiğini anlamadığım deprem",sistemdestekuzmani,10.12.2019 23:18,https://eksisozluk.com/entry/98942612
iyi sallamıştır,chaghrie,10.12.2019 23:18,https://eksisozluk.com/entry/98942615
"iyi salladı , yataktan düşecektim az kalsın",kostumkostumyoruldum,10.12.2019 23:18,https://eksisozluk.com/entry/98942616
"beylikdüzü istanbul'dan izmir güney'e kadar duyulan deprem, çok ilginç.",rg7321,10.12.2019 23:18,https://eksisozluk.com/entry/98942622
içimi titretti.,merkz,10.12.2019 23:18,https://eksisozluk.com/entry/98942626
"beylikdüzü istanbul'dan izmir güney'e kadar duyulan deprem, çok ilginç.",rg7321,10.12.2019 23:18,https://eksisozluk.com/entry/98942627
çorlu fena sallandı,snnayn,10.12.2019 23:18,https://eksisozluk.com/entry/98942629
geldi gitti... millet sokağa koştu,kupaasi,10.12.2019 23:18,https://eksisozluk.com/entry/98942630
kısa sürdü ama baya iyi salladı. 4.2 diyor neticem. ek: kandilli rasathanesi balıkesir 5.0 diyor.,mana heal pot,10.12.2019 23:18 ~ 23:26,https://eksisozluk.com/entry/98942632
"izmir, bursa, çanakkale, istanbul.. çok geniş bir bölgeden hissedilmiş anlaşılan. ufak ufak salladı.",ahmet beyin ceketi,10.12.2019 23:19,https://eksisozluk.com/entry/98942638
saatlerdir uykusuzum ve durmadan çalışıyorum. bir den gittim geldim. başım döndü sandım. sonra başlığı ışık hızında açan arkadaşları görünce ulan deprem olmuş dedim.,call,10.12.2019 23:19,https://eksisozluk.com/entry/98942643
yer göztepe: tık yok.,muz orta yapan topcu,10.12.2019 23:19,https://eksisozluk.com/entry/98942644
bursada çok fena hissedilmiş olan deprem.,albertoknoks,10.12.2019 23:19,https://eksisozluk.com/entry/98942646
"10 aralıkta olan depremin, izmir’de 11 aralıkta olması ile izmirli olmanın farkını bir kez daha ortaya koymuştur. * yalnız fahrettin altay çok şık sallandı.",mcmlxxix,10.12.2019 23:19 ~ 23:23,https://eksisozluk.com/entry/98942647
çok hafif sallamıştır. anlamak için etrafımda sallanan bir şey arayıp çiçek yaprağı görebildim sadece . düşük bir deprem bence,moonay,10.12.2019 23:19,https://eksisozluk.com/entry/98942648
zaman yolcusu sen misin ?,ziplayankaplan,10.12.2019 23:19,https://eksisozluk.com/entry/98942649
çok uzun sürmedi ama güzel salladı.,not et anonim olmasin,10.12.2019 23:19,https://eksisozluk.com/entry/98942651
manisa'da da hissedilen depremdir.,kismet bu isler,10.12.2019 23:19,https://eksisozluk.com/entry/98942654
tekirdağdan hissedilen depremdir.,edding,10.12.2019 23:19,https://eksisozluk.com/entry/98942659
"uzun suren, saglam sallayan deprem.",maiathelostandneverfound,10.12.2019 23:19,https://eksisozluk.com/entry/98942660
bursa’da hissettik.,bakta biraz feyz al,10.12.2019 23:19,https://eksisozluk.com/entry/98942662
ilginç bir şekilde aydın'da hissedilmemiştir,violadavis,10.12.2019 23:19,https://eksisozluk.com/entry/98942666
yatakta dötüm keşkül misali sallandı.iyi korktuk çok da iyi güzel korktuk.,gin tamaaa,10.12.2019 23:19,https://eksisozluk.com/entry/98942669
çiğli egekentte hissetmediğimiz deprem.,bilocan goklerde bebegim,10.12.2019 23:19,https://eksisozluk.com/entry/98942670
tekirdağ'da da baya salladı ama kısa sürdü,koldasanil,10.12.2019 23:19,https://eksisozluk.com/entry/98942671
1 saniyelik dürtme...,rafael52,10.12.2019 23:19 ~ 23:20,https://eksisozluk.com/entry/98942673
"zekeriyaköy tarafında benim 3.katta hissettiğim, eşimin giriş katta hissetmediği deprem. hani buralar sağlamdı.",erisaa,10.12.2019 23:19,https://eksisozluk.com/entry/98942674
bostanlı’dan hissedilmemiş depremdir.,damarlarinizdaki asil kan,10.12.2019 23:19,https://eksisozluk.com/entry/98942676
başlık yaklaşık 30 saniye sonra açıldı . eskisi kadar hızlı değilsiniz .,colonel hans landa,10.12.2019 23:19,https://eksisozluk.com/entry/98942677
"şu sıralar sık sık sallanıyoruz bursada, titrettirdi.",onur340,10.12.2019 23:19,https://eksisozluk.com/entry/98942678
"balikesir de olmustur. ilk tahmin 5,1 dir sonrasinda muhtemelen duzeltme gelecektir. edit: tahmin ekleme",x1k,10.12.2019 23:19 ~ 23:21,https://eksisozluk.com/entry/98942680
çok zayıf hissettim bursa-nilüfer,bertrandrussell,10.12.2019 23:19,https://eksisozluk.com/entry/98942684
bursa'da hissedilmiştir.,kertenkelekral,10.12.2019 23:19,https://eksisozluk.com/entry/98942693
15 saniye falan sürdü son 4-5 saniyesi korkuttu. bostanlı (bkz: gode cengiz ),gutihernandez,10.12.2019 23:19 ~ 23:34,https://eksisozluk.com/entry/98942694
aliağa da parça parça kendini hissettirdi.,lightningwar,10.12.2019 23:19,https://eksisozluk.com/entry/98942698
hissedilmedi. yer: kurtköy. balikesir'de olmuş. muhtemelen istanbulda sahil kesimi hissetti.,spain,10.12.2019 23:19 ~ 23:34,https://eksisozluk.com/entry/98942699
balıkesirde de epey hissedildi edit: izmir depremi başlığından taşındı.,lakrimalis,10.12.2019 23:19 ~ 23:40,https://eksisozluk.com/entry/98942705
evde bir tek ben hissedince ve sözlükte de başlığı göremeyince delirdim zannettiren depremdir.,kanin,10.12.2019 23:19,https://eksisozluk.com/entry/98942707
olum bi karar verin hangi şehirde oldu. tüm türkiye mi sallandı?? fakat iyi salladı.,38atp,10.12.2019 23:19,https://eksisozluk.com/entry/98942711
son saniyelerinde alttan alttan istanbula da vurmuş olan,egga,10.12.2019 23:19 ~ 23:29,https://eksisozluk.com/entry/98942712
yeşilyurt tarafında hissedilmiştir.,msqncthi,10.12.2019 23:19,https://eksisozluk.com/entry/98942715
buca iyi sallandı.,celse,10.12.2019 23:19,https://eksisozluk.com/entry/98942726
temiz 10 saniye süren depremdir. çok şiddetli değildi ama içe doğru sıçtırdı...,onuncu doktorun tornavidasi,10.12.2019 23:19,https://eksisozluk.com/entry/98942727
