Entry,User,EntryDates,EntryLinks
"yeşilköyde iyi salladı. 4 - 4,5 civarı tahmini.",adsiz bmp,16.11.2015 17:49 ~ 17:50,https://eksisozluk.com/entry/56291444
sallandık diyorum merkezini bilmiyorum sokaga fırlamadım duruyorum. (bkz: malt ) kardeşim deprem oldu dedi inanmadım meğer gerçekmiş.,hipo,16.11.2015 17:49,https://eksisozluk.com/entry/56291447
"3-4 saniye hafif sallandık. yer, ortaköy",mea maxima culpa,16.11.2015 17:49,https://eksisozluk.com/entry/56291450
"ataşehir'de her nasılsa hissetmediğim, dudullu'da çalışan babamın ""deprem oldu biz çok kötü sallandık sen hissettin mi"" diye aramasıyla kendisinden haberdar olduğum deprem. işin komik tarafı evde üç kedi var, üçü de zerre tepki vermedi valla burada hakikaten hissedilmedi sanırım ya.",tziras dream,16.11.2015 17:49 ~ 17:54,https://eksisozluk.com/entry/56291457
fındıkzade'de de mobilya çatırdatan cinsten hissedilmiştir.,dream machine,16.11.2015 17:49,https://eksisozluk.com/entry/56291458
büyük depremin habercisidir.,birgulsenaglayacagim,16.11.2015 17:50,https://eksisozluk.com/entry/56291464
"ya adam diyo ki ""salladı gibi denileceğine konum ve tahmini şiddet belirtilsin"" lan amık richter ölçeği misin sen? sallantıdan beynin yandı heralde git bi su filan iç.",pheno,16.11.2015 17:50,https://eksisozluk.com/entry/56291468
hafif sallayandir,yemekten anlarim,16.11.2015 17:50,https://eksisozluk.com/entry/56291469
çok kısa sürdü ama korkuttu yine. şu depremin en kötü yanı devamı gelecek mi diye beklemek.,lahzen,16.11.2015 17:50,https://eksisozluk.com/entry/56291474
"mecidiyeköy'de fena sallamış, ofiste kısa süreli de olsa panik ortamı yaratmıştır.",aritmetik iyi kuslar pekiyi,16.11.2015 17:50 ~ 17:51,https://eksisozluk.com/entry/56291475
halüsinasyon görüyorum zannettim ders çalışmaktan bi an,camploo,16.11.2015 17:50,https://eksisozluk.com/entry/56291489
2 saniye sürdü lakin etkili şekilde keşkül titremesi hissi gibi vuku buldu. ilginç çok ilginç.,einsoph,16.11.2015 17:50 ~ 17:54,https://eksisozluk.com/entry/56291492
silivri'de hissetmediğimdir.,mukan,16.11.2015 17:50,https://eksisozluk.com/entry/56291499
fena oldum her zamanki gibi. asagi kattaki kari koca kavgaya tam gaz devam ediyor yalniz. ben boyle cift gormedim ev yikilsa bagirmaya devam edecekler yuh. 7/24. insan anlik duraklar be refleksiniz de mi yok.,ta leukippos,16.11.2015 17:50 ~ 17:59,https://eksisozluk.com/entry/56291511
salladı diyenler sallıyor olmasın? ben sallanmadım hiç?,plane crash survivor,16.11.2015 17:50,https://eksisozluk.com/entry/56291519
buradayım unutmayın der gibi bir bakış attı.,designic,16.11.2015 17:50,https://eksisozluk.com/entry/56291527
(bkz: o neydi gız ),horlayan balik,16.11.2015 17:51,https://eksisozluk.com/entry/56291529
hiç hoşlanmasam da bu başlığı birinin hemen açacağını bilerek depremi hissettiğimde ilk buraya bakıyorum. doğrusunu yapıyormuşum; zira afad 'ın web sitesi çalışmıyor. şaşırtmıyor.,mjaullime,16.11.2015 17:51 ~ 17:54,https://eksisozluk.com/entry/56291532
"alttan dürttü, zıpladım yerimden. osculus, bahçelievler'den bildirdi.",osculus,16.11.2015 17:51 ~ 17:51,https://eksisozluk.com/entry/56291533
"güngörende salladı. dedim "" kalbim bu kadar hızlı atamaz"".",huzunbaz sevisgen,16.11.2015 17:51,https://eksisozluk.com/entry/56291538
"kadıköy'deki evimin salonundan hissedilen ama tuvaletten hissedilmeyen deprem. salondan ""deprem oluyoeeaa"" nidaları yükselirken tuvalette üfleyince bile yarım saat sallanan ayna kıpırdamamıştır.",massayidonatello,16.11.2015 17:51,https://eksisozluk.com/entry/56291556
uykumdan uyandıran depremdir.,cabbarcevval,16.11.2015 17:51,https://eksisozluk.com/entry/56291558
salladı demeyini sikiyorlarmış öyle bir depremdir. olm deprem amk tabii ki sallayacak.,internazionale,16.11.2015 17:51,https://eksisozluk.com/entry/56291559
bakırköyde harbi sağlam salladı.,placebo z,16.11.2015 17:51,https://eksisozluk.com/entry/56291563
evde 3 adet yavru 1 adet anne kedi olmasına karşın yine de öncesinde uyarılmadığım deprem aynı zamanda. hakikatten bi boka yaramıyor bu kediler,eyyorlamam,16.11.2015 17:52,https://eksisozluk.com/entry/56291566
daha oldu mu olmadı mı derken ne ara yaziyorsunuz ne günlere kaldık ya rabbim herkes muhabir olmuş. işte bunun gibi bir gezmeye gidince fotoğraf çekip orda burda paylasmaktan gezdiginiz yerin adını unutacak kadar oldunuz yani...,bilkilmil,16.11.2015 17:52,https://eksisozluk.com/entry/56291577
acep gercek deprem mi geliyor dedirtti su an:/,spedy gonzales,16.11.2015 17:52,https://eksisozluk.com/entry/56291586
büyük hissediyorum hocam,byprison,16.11.2015 17:52,https://eksisozluk.com/entry/56291590
havalimanı : salladı gitti. sıkıntı olmadı fazla.,the raven,16.11.2015 17:52,https://eksisozluk.com/entry/56291595
marmara denizi 4 buyuklugunde.,yazdiklarimin hepsi hayal urunudur,16.11.2015 17:53,https://eksisozluk.com/entry/56291607
4. leventi sallamayan deprem sanırım.,sanquis,16.11.2015 17:53,https://eksisozluk.com/entry/56291610
"rasathane websitesine bilgisi hala düşmeyen deprem. ben de anlık bilgiler giriliyor sanıyordum, en son 17.20'deki deprem görülüyor...",gehry,16.11.2015 17:53,https://eksisozluk.com/entry/56291615
"depremde dakika ve skor adresinden takip edebileceğiniz, öncü olmadığını umduğumuz sarsıntı.",hava su,16.11.2015 17:53,https://eksisozluk.com/entry/56291619
bakırköy ebuziya'da bulunduğumuz binaya kamyon çarptı sanki. bir-iki saniye sürdü ama bina çatır-çutur etti. feci.,etomcuk,16.11.2015 17:53,https://eksisozluk.com/entry/56291626
dün gece bütün sokak köpekleri havlayıp durdu.. ev köpeklerinizde hiç iş yok hiçbirinizin..,caylak sokak,16.11.2015 17:53,https://eksisozluk.com/entry/56291629
salladığı an bismillah dedirtmiştir. bina tabiri caizse önce sağa sonra sola savrulup durmuştur. korkutmuştur. #direnkağıthane edit: 4.0 mış. eder..,aglarsakablosuzaglargerisiyerelaglar,16.11.2015 17:54 ~ 17:57,https://eksisozluk.com/entry/56291632
biran büyük istanbul depremi başlıyor dedim,istanbulunsokaklari,16.11.2015 17:54,https://eksisozluk.com/entry/56291634
yattığım yerden bile hissetmediğim deprem. yer: kadıköy,zinzinzibidi,16.11.2015 17:54,https://eksisozluk.com/entry/56291635
"magnitude : m 4.0 region : western turkey date time : 2015-11-16 15:45:44.0 utc location : 40.83 n ; 28.78 e depth : 12 km distances : 25 km sw of istanbul, turkey / pop: 11,174,257 / local time: 17:45:44.0 2015-11-16 20 km se of yakuplu, turkey / pop: 28,811 / local time: 17:45:44.0 2015-11-16",cereztabagindasonakalanleblebi,16.11.2015 17:54,https://eksisozluk.com/entry/56291638
"ne şiddetli ne hafifti, ayaktayken hissettim. şimdi bekle gör depremcilerin yorumlarını.",nutella yiyen ayi,16.11.2015 17:54,https://eksisozluk.com/entry/56291641
pendik'te de hissedilmiştir. çok şiddetli olduğunu düşünmemiştim tabi elektrikli soba devrilene kadar. sonra her sözlükçünün yapması gerektiği gibi sözlüğe koştum.,anesyu,16.11.2015 17:54,https://eksisozluk.com/entry/56291648
"50 kisi falan sallandı yazidigina gore bu sefer cidden sallamistir. gecen islatmisti çünkü, şaşırdım doğrusu, bir depremden beklenmeyecekler seyler.",cek denimen,16.11.2015 17:54,https://eksisozluk.com/entry/56291651
merkez üssü kandilli websitesidir...,tolginho,16.11.2015 17:54,https://eksisozluk.com/entry/56291653
afad a göre merkez üssü marmara denizi ve büyüklüğü 4 dür.,huzunbaz sevisgen,16.11.2015 17:54,https://eksisozluk.com/entry/56291654
aklima devletin topladigi deprem sigortasi primlerinin tam olarak ne oldugunu getiren deprem.,gurduman,16.11.2015 17:54,https://eksisozluk.com/entry/56291655
"sarıyer'de hissedilmedi. olay anında bilgisayar koltuğunda idim. anında whatsapp'tan yazdılar. anında lambaya, bardaktaki suya falan baktım ama hiç hareket yoktu. ilginç. ama olay öncesi 2 kere elektrik gitti geldi 2-3 dk'lık kesintilerle.",matrix,16.11.2015 17:54,https://eksisozluk.com/entry/56291656
yazılanlara bakılırsa marmara'ya bakan tarafta daha çok sallamış deprem edit; marmara'ymış lan ben yazana kadar yazmış adam,oci,16.11.2015 17:55 ~ 17:56,https://eksisozluk.com/entry/56291660
"istanbul'un 25 kilometre güney batısında, yerin 12 km altında 4 şiddetiyle meydana gelen depremdir.",3uncu kuzeyde kacak kalan adam,16.11.2015 17:55,https://eksisozluk.com/entry/56291666
tuzladan hissedilmiştir.,bipolar junction transistor,16.11.2015 17:55,https://eksisozluk.com/entry/56291670
koltuğu sağa sola sallamasıyla altıma sıçıttırmıştır. pin pon topu gibi gittim geldim lan. aklım çıktı.,darkest hour,16.11.2015 17:55,https://eksisozluk.com/entry/56291687
istanbulun batısında esamesi okunmamıştır. batısı diyoram beylikdüzünden bile ötesi öyle düşün.,exodussian,16.11.2015 17:55,https://eksisozluk.com/entry/56291692
bodrum'dan döndüm sel oldu... gölcük'ten döndüm rehineli banka soygunu... tahmin edin şu anda nereden dönüyorum...,angry engineer,16.11.2015 17:56,https://eksisozluk.com/entry/56291695
akp döneminde gerçekleşmiştir.,oduncu ilyas,16.11.2015 17:56,https://eksisozluk.com/entry/56291699
mecidiyeköy'de hissedilmeyen deprem. çalıştığımız yerde kimse hissetmemiş. ben de dahil.,aytacsaka,16.11.2015 17:56,https://eksisozluk.com/entry/56291703
sağlam vurmuştur,sherosky,16.11.2015 17:56,https://eksisozluk.com/entry/56291706
"marmara denizinde meydana gelmiştir. ilk belirlemelere göre 4,0 şiddetindedir.",atelyekumpas,16.11.2015 17:56,https://eksisozluk.com/entry/56291708
oturduğum sandalyenin sallanmasıyla deprem mi bu noluyoruz dedim cnn'e baktım haber için ama sadece altyazı olarak geçti deprem haberi. depremin merkez üssü marmara denizi imiş. büyüklüğü ise 4.,love you like a love song,16.11.2015 17:56,https://eksisozluk.com/entry/56291711
bedenleri otoyollarda sensör olarak kullanılan yazarlardan aldığımız kesin bilgi. yayalım.,labebebigel,16.11.2015 17:57 ~ 18:06,https://eksisozluk.com/entry/56291729
marmara denizinde olan 4 siddetinde ki depremi ben armut gibi hissetiysem bu evden tasinma vakti geldi demektir :)) not: yer mecidiyekoy,ordan burdan,16.11.2015 17:57 ~ 17:59,https://eksisozluk.com/entry/56291730
(bkz: deprem şiddeti ölçme aleti olarak götü kullanmak ),esc,16.11.2015 17:57,https://eksisozluk.com/entry/56291732
büyük depremden sonra ilk defa bu kadar hissettiğim deprem ayrıca bu stat yapılmadan ölmek yok.,highwaytohell,16.11.2015 17:57 ~ 17:59,https://eksisozluk.com/entry/56291739
kelime-i şehadet ile katıldığım depremdir.,semtimizherseyimiz,16.11.2015 17:57,https://eksisozluk.com/entry/56291748
merter'de 5. kattan hissetmeyip herkesin depremi duydun mu diye aradığı depremdir.,bluesbass,16.11.2015 17:57,https://eksisozluk.com/entry/56291754
"kutupahede calisirken yanimdaki arkadasa, masayi sallama pic deprem oluyor sandim demem ile arada gecisen deprem. o da tamam pardon dedi. simdi depremmis burdan gordum. not: itu maslak",mantiksalolarak,16.11.2015 17:57,https://eksisozluk.com/entry/56291755
ulan bende şarabı fazla kaçırdık herhalde diyorum. iyi bari devam edeyim.,getirinbencozerim,16.11.2015 17:57,https://eksisozluk.com/entry/56291760
gümüşsuyu'nda devamı gelir mi miye bekleştik. öyle salladı yani.,atol,16.11.2015 17:58,https://eksisozluk.com/entry/56291764
moda'da 1964 bitişli döküntü apartmanımda özellikle depremde devrilsin diye koyduğum cisimleri bile sallamamış depremdir. kısa bina yaşam kurtarır. (bkz: yığma ) (bkz: şener üşümezsoy ),statukocu,16.11.2015 17:58,https://eksisozluk.com/entry/56291771
"sanırım mal kaybı olmayan deprem, tanıdığım bütün mallar hala buralarda.",tayfalarsaisyanlarda,16.11.2015 17:58,https://eksisozluk.com/entry/56291772
henüz gerçekleşmeden başlığını okuduğum deprem. viral reklam gibi deprem. * https://www.youtube.com/watch?v=0ufsjhybxzy,adsiz bmp,16.11.2015 17:58,https://eksisozluk.com/entry/56291773
"her olayda olduğu gibi 99 felaketinde yaşadığı korkuyu unutup ev alırken, kiralarken hala sağlamlığından ziyade kaç oda kaç salon soranları korkutan depremdir.",daphne aria,16.11.2015 17:58,https://eksisozluk.com/entry/56291779
nişantaşında hisedilmiştir. çok kısa sürse de sağlam sallamıştır. tam o sırada binanın tepesinden uçak geçtiğinden önce uçak kafamıza düşüyor herhalde diye düşündürmüştür.,runthistown,16.11.2015 17:58,https://eksisozluk.com/entry/56291782
ümraniye'den hissetmediğim depremdir. kıyamet bile kopsa sözlüğe bakmadan öğrenemeyeceğiz demek ki. baksana semte deprem bile uğramıyor.,il pompiere,16.11.2015 17:59,https://eksisozluk.com/entry/56291797
etiyopya'dan hissedilmemiştir. *,imasimpleman,16.11.2015 17:59,https://eksisozluk.com/entry/56291802
herkes salladi yazdiysa dagilalim.,aida,16.11.2015 17:59,https://eksisozluk.com/entry/56291803
heybeliada'da hissedilmiş depremdir.,gaiptengelensesekulakver,16.11.2015 17:59,https://eksisozluk.com/entry/56291810
sözlükteki hassas götlüleri gösterip hayretler içinde bırakmıştır. ulan sabah 10:00'da uyandım ve bu saatten beri neredeyse hiç yerimden kımıldamadım odamdan dışarı adımımı bile atmadım ama herkesin günlük yaşantısında duyduğu depremi gene hissetmedim. ulan uyanık bir şekilde yatakta yatarken nasıl hissetmem kesin bende problem var. gerçi ışık açık oturuyorum avize de sallanmadı. avize bile hissetmemiş millet depremin şiddetini ölçüyor amk.,captain my captain,16.11.2015 18:00,https://eksisozluk.com/entry/56291816
nişantaşı'nda hissedilmemiştir. umarım öncü deprem değildir.,seker portakali posasi,16.11.2015 18:00,https://eksisozluk.com/entry/56291821
balmumcu'dan hissetmediğim deprem,gaccashiro,16.11.2015 18:00 ~ 18:05,https://eksisozluk.com/entry/56291826
beşiktaştan hissedilmemiş deprem.,argon,16.11.2015 18:00,https://eksisozluk.com/entry/56291828
"sarıyer merkezde nasıl hissedildiğini merak ettiğim depremdir. malum, aileye ulaşma çabası içerisindeyim.",clarizmev,16.11.2015 18:00,https://eksisozluk.com/entry/56291829
şişliyi de beşik misali salladı. deprem demeselerdi başım dönüyor sanacağım kadarcık.,incir receli,16.11.2015 18:00,https://eksisozluk.com/entry/56291838
tek zararın kandilli rasathanesi web sitesine geldiği depremdir. yine her zamanki gibi hata veriyor.,okuyomusun kaca gidiyosun,16.11.2015 18:01,https://eksisozluk.com/entry/56291859
büyük istanbul depremi bitmiştir. sülalemiz rahat artık.,kanattan yardiramayan kanat oyucusu,16.11.2015 18:01,https://eksisozluk.com/entry/56291878
geçmiş olsunlar istanbul arada zararsızca sallaması iyidir ben buradayım unutmayın der gibi. bir musibet bin nasihatten iyidir. büyük depremden önce hazırlıkları hızlandırın talimatı gibi.,namusaitbirmahiyet,16.11.2015 18:01,https://eksisozluk.com/entry/56291881
bir çatı katında ikamet etmekteyim. 2 saniye falan hissedildi ama iyi salladı.,ekrem beyi at kacirdi,16.11.2015 18:02 ~ 18:03,https://eksisozluk.com/entry/56291901
konum bildirimi ve hissiyatlar bittiğine göre merkez üssü ve şiddeti hakkında bilgilere geçelim. marmara denizinin 12 km derininde şiddeti 4 olarak gözüküyor. http://www.emsc-csem.org/…ake.php?id=470259#summary http://www.emsc-csem.org/…earthquake.php?id=470259#,bagcivan,16.11.2015 18:02,https://eksisozluk.com/entry/56291903
4.2 büyüklüğünde çekmece açıklarında olmuştur. http://depremizle.com/…----------------------?lksel,tolginho,16.11.2015 18:03 ~ 18:04,https://eksisozluk.com/entry/56291919
kandilli'den bildiriyorum. 4.2,orijinal nick bulamadim,16.11.2015 18:03,https://eksisozluk.com/entry/56291924
"hafifçe hissedilmiş deprem. ben hissetmedim müzik dinliyordum. * ev arkadaşı söyledi olm deprem oldu dedi, baktım ekşi'ye cidden olmuş gibi. umarım öncü falan degildir. not: esenler edit: hissetmesek de kafayı bulandırmış sanırsam, öncü artçı ayrımını yapamamışız.",suicidal ronin,16.11.2015 18:03 ~ 18:53,https://eksisozluk.com/entry/56291948
2015.11.16 17:45:43 40.8258 28.7590 7.7 -.- 4.2 -.- marmara denızı ilksel,azsxb,16.11.2015 18:04,https://eksisozluk.com/entry/56291961
"bağcılarda hissedildi. deprem oldu galiba dedim ama masa sallanması dediler, sallamadılar.",evy mudamo,16.11.2015 18:05,https://eksisozluk.com/entry/56291978
balıkesir de hissedilmeyen depremdir. merkez üssü deniz olduğundan 4 şiddetinde hissedilmemiştir. rahat olun derim ben.,sertbest dusunur,16.11.2015 18:05,https://eksisozluk.com/entry/56291979
kandilli'ye göre 4.2 şiddetinde sallandık. mecidiyeköy'de hissettik. odadaki sepetatörler gürültülü bir şekilde sallandı. 2015.11.16 17:45:43 40.8258 28.7590 7.7 -.- 4.2 -.- marmara denızı ilksel,azsxb,16.11.2015 18:05,https://eksisozluk.com/entry/56291983
izmit'te hissedilmeyen deprem. normalde istanbul'da biri osursa kokusu buraya gelir.,yinyangyo,16.11.2015 18:05,https://eksisozluk.com/entry/56291988
(bkz: depremden ışınlanarak kaçmak ),tolginho,16.11.2015 18:05,https://eksisozluk.com/entry/56291991
"şu sitede yer alan bilgilere göre gün içerisinde at 13.13 itibariyle başlayan deprem silsilesinin 4.0 şiddetli son ayağıdır. listeye göre bugün ""western turkey"" saatlerdir titremektedir.",reihino,16.11.2015 18:06,https://eksisozluk.com/entry/56292001
sultanbeyli 10. kattan da hissedilmiş fakat 3 - 5 sn sürmüştür.,more space,16.11.2015 18:06,https://eksisozluk.com/entry/56292011
çapa'da uyuyan insanı uykudan kaldıran anne şefkatinde sallamış depremdir. geri uyuyamıyorum ya büyüğü gelirse diye.,the amazing turkishman,16.11.2015 18:06,https://eksisozluk.com/entry/56292013
"kadıköy' de oturuyorum, depremi sizden öğrendim. kocaeli'de 7.4 yaşamış, görmüş biri olarak sallamamış olabilirim. neticede bir gün, bir yerde, bir şekilde hepimizi bekleyen bir son (!) var.",fenike,16.11.2015 18:07,https://eksisozluk.com/entry/56292032
salladığını sözlükten öğrendiğim deprem,taylocuk,16.11.2015 18:07,https://eksisozluk.com/entry/56292033
füniküleri es geçmiştir.,atrofi,16.11.2015 18:07,https://eksisozluk.com/entry/56292038
"avcılar ve esenyurt ta alttan vurarak, kendini şiddetle hissetirmiş depremdir.",2 kahve icmeden ayilamayan insan,16.11.2015 18:08,https://eksisozluk.com/entry/56292042
(bkz: bir zaman yolculuğu aracı olarak göt korkusu ),hasortman,16.11.2015 18:08,https://eksisozluk.com/entry/56292051
garip bir sekilde kimsenin avizesi sallanmamis benimki de dahil olmak uzere.,yazdiklarimin hepsi hayal urunudur,16.11.2015 18:08,https://eksisozluk.com/entry/56292056
"o değilde büyük yıkıcı bir deprem olduğunda veya şiddetli bir sarsıntı olduğuna nereye kaçacağız nan?? her yer beton her yer bina.. sorusunu bir anda akla getirdi. veya sadece ben böyle düşündüm. geçmiş olsun, böyle ara ara enerji boşalmaları iyidir.",orionelf,16.11.2015 18:08,https://eksisozluk.com/entry/56292066
(bkz: soyle bir gittik geldik ),iskenderkebap ii,16.11.2015 18:09,https://eksisozluk.com/entry/56292083
bakırköy açıklarında 4.0 şiddetinde olduğu söyleniyor. bilgisayar sandalyesinden fırlattı beni. salona kadar koştum. yer: güngören,85b,16.11.2015 18:10,https://eksisozluk.com/entry/56292093
hafif savurdu.,nikohell,16.11.2015 18:10,https://eksisozluk.com/entry/56292102
deprem saati asansörde olduğumdan hissetmediğim depremdir.,brfrt,16.11.2015 18:11,https://eksisozluk.com/entry/56292120
resmen öncesinde tekme atmış ve peşi sırada sallamış depremdir. yenibosna'da gayet iyi hissettik.,sabun,16.11.2015 18:11,https://eksisozluk.com/entry/56292121
sağ kalırsak eğer; (bkz: reserved ),fckthesyst,16.11.2015 18:12,https://eksisozluk.com/entry/56292146
"çok büyük bir depremin öncüsüdür. edit: düzeltme yapayım aceleye geldi. istanbul yakınındaki fay ve depremler tarihsel olarak incelendiğinde belli bir frekansta tekrarlandığı görülüyor. bu frekansa göre içinde bulunduğumuz tarihlerde her an deprem olabilir. bugün de olabilir, yarın da, yıllar sonra da. büyük istanbul depremi olacak, kesin olan bu. bugün olan deprem de, büyük depremden önce yaşanabilecek diğer daha küçük depremler de birer öncüdür. bugünkü depremin kısa bir süre sonra büyük istanbul depreminin yaşanacağını gösterdiğini değil, bunun bir öncü olduğunu söylüyorum. celal şengör'den konuyla ilgili biraz bilgi için buraya bakabilirsiniz.",qtx,16.11.2015 18:12 ~ 18:35,https://eksisozluk.com/entry/56292152
