Entry,User,EntryDates,EntryLinks
bursa kestelden hissedemedik,mecnunkaldik,06.02.2017 06:58,https://eksisozluk.com/entry/66113452
tekirdag'da uykudan uyandirmistir.,partsch,06.02.2017 06:59,https://eksisozluk.com/entry/66113454
"ulan ne zaman yatarken deprem olsa ""yok lan kalbimin atışı o"" diyorum. sözlükten de teyidi aldığımıza göre o 10 saniye iyi gidip gelmişiz.",eksibok,06.02.2017 06:59 ~ 07:03,https://eksisozluk.com/entry/66113456
canakkale'de ilk 2-3 saniyesinde saglam vurup sonra 7-8 saniye hafif hafif devam etmistir. evde uyandirabildigi kisi sayisi 4te 1.,kumru,06.02.2017 07:00,https://eksisozluk.com/entry/66113465
foça'dan şiddetli şekilde hissedilmiştir. uykudan uyandirip yataktan zıplatmiştir. edit1: artcilar devam ediyor kandilli rasathanesi edit2: 14:00 da yeniden 5.0 şiddetinde sallamıştır. deniz iskelesinde beşik gibi sallanmamıza sebep olmuştur.,ismail hakki,06.02.2017 07:00 ~ 14:22,https://eksisozluk.com/entry/66113466
merkez üstü çanakkale ayvacık olan deprem. istanbul ve çevre illerde hissedilmesi normal. büyüklük olarak da 5.3 hasar yaratacak kapasiteye sahip değil. geçmiş olsun. bu arada; geceden mi uyumadınız yoksa yeni mi uyandınız diye sorasım geldi nedense.,dusunenbiyik,06.02.2017 07:00,https://eksisozluk.com/entry/66113467
istanbul - yeşilköyde de kendini başarılı bir şekilde hissettirmeyi başarmış depremdir.,mardinkapisenolur,06.02.2017 07:00,https://eksisozluk.com/entry/66113468
istanbul büyükçekmece'de hissedilen. ekşisözlük rasathanesi bildirdi.,sensizdogangunesinaq,06.02.2017 07:01,https://eksisozluk.com/entry/66113469
bursa'da uykudan uyandıran deprem. bu deprem izmir'den istanbul'a kadar büyük bir alanda hissedildiyse epeyce derinde gerçekleşmiş demektir. genelde yeryüzüne yakın depremler küçük bir alanda hissedilir.,gok yeleli bozkurtun avukati,06.02.2017 07:01,https://eksisozluk.com/entry/66113470
uykumdan uyandırdı resmen. saydım 12 saniye sürdü ve korkunçtu. sanırım tüm kıyı ege ve marmarada hissedilmiş.,percykaan,06.02.2017 07:03 ~ 07:06,https://eksisozluk.com/entry/66113481
5.3 çokmuş.resmen uyandırdı. tekrar nasıl uyunacak acaba..,singerintherain,06.02.2017 07:04,https://eksisozluk.com/entry/66113485
soma'da da hissedilmiştir. hem de epey sağlam.,treeoflife,06.02.2017 07:04,https://eksisozluk.com/entry/66113486
öldürmeyip uyandıran depremdir.,dingir,06.02.2017 07:04,https://eksisozluk.com/entry/66113487
"biri sallasa da uyusam diye dusunurken olan deprem. yalnız lokasyonu iskalamis. antalya'da olacaktin kardesim uyuyamiyorum sabah 7 oldu uyuyamiyorum! saat 5te ucagim var, anasinin amina kadar gidip uyumadan saatlerce calisicam ama hala uyku yok. biraz da burayi hafiften salla lan.",salazar,06.02.2017 07:04,https://eksisozluk.com/entry/66113488
ıstanbul beykozda uykudan uyandiran depremdir. yakinlarinda daha cok etkilenen insanlara sabir..,lucidrea,06.02.2017 07:04,https://eksisozluk.com/entry/66113492
"http://www.koeri.boun.edu.tr/scripts/lst5.asp edit: kandilli, gülpınar açıkları - çanakkale olarak güncellemiş. merkez üssü çanakkale ayvacık ve büyüklüğü kandilliye göre 5.3 olan depremdir. yer altından güm güm vuran tarzda değildi, daha çok beşik gibi salladı. derinliği bunda etkilidir diye düşünüyorum. hiç bitmeyecek gibiydi. körfez bölgesi, çanakkale merkez, balıkesir ve izmir'de şiddetli hissedilmiştir. ayrıca hemen güncelleme almaz diye kandilli'den önce sözlüğe girdim, ""bilmem nerede hissedilen deprem"" hadi bir yere kadar anlaşılabilir anlaşılmaz da alıştık ama adam ""uyku problemim var, keşke şu şehirde olsa da rahat uyansak."" yazmış. insaf.",pasteltrud,06.02.2017 07:06 ~ 19:27,https://eksisozluk.com/entry/66113500
"bergama'da da sağlam hissedilen, şiddetli kalp çarpıntılarıyla birlikte gözüne far tutulmuş tavşan gibi yatakta kaskatı kesilmemi sağlayan 5.3 şiddetindeki depremdir. 5'e kadar cs atmıştık kafa testis gibi olmuştu. gel de tekrar uyu şimdi.",jamfux,06.02.2017 07:07,https://eksisozluk.com/entry/66113501
06:54'te taaa tekirdağdan hissettiğim deprem.,koseli cember,06.02.2017 07:07,https://eksisozluk.com/entry/66113502
(bkz: #66113404 ),call me greyhound,06.02.2017 07:07,https://eksisozluk.com/entry/66113505
istanbul'da hissedenlerin öncelikle tansiyonlarını kontrol etmesi gerektiğini ortaya çıkaran depremdir. sarıyer'den hisseden var. yahu böyle bir şey mümkün olabilir mi o anda tansiyonunuz çıkmıştır.,birahalasoguk,06.02.2017 07:08,https://eksisozluk.com/entry/66113510
"deprem bilgileri revize edildi. gülpınar açıkları, çanakkale de 5.5 şiddetinde deprem. bkz",lcnktrp,06.02.2017 07:09,https://eksisozluk.com/entry/66113515
aydından hissedilmeyen depremdir. saat 7'de alarmla birlikte paşa paşa uyandim. ya da uykum cidden çok ağır...,kedisevenuzayli,06.02.2017 07:11,https://eksisozluk.com/entry/66113525
"bursa'dan hissedemediğim deprem, umarım hasar meydana gelmemiştir.",hiterix,06.02.2017 07:11,https://eksisozluk.com/entry/66113528
bazı bünyelere allahı hatırlatmıştır.,banabakma benbuyum,06.02.2017 07:13,https://eksisozluk.com/entry/66113542
"istanbul yeşilköyden çok hafif hissedilmiş depremdir, gülpınar açıklarında benzer derinliklerde epey kıpırdanmalar olmuş.",lax,06.02.2017 07:15,https://eksisozluk.com/entry/66113557
"şiddeti 5,5 olan deprem başta izmir, çanakkale, tekirdağ, edirne, istanbul, balıkesir ve bursa'da hissedilmiştir. ilk 3 saniyesi şiddetli olmak kaydıyla yaklaşık 12 saniye sallamıştır. herkese geçmiş olsun",sonsuzluk ve bir gun kadar,06.02.2017 07:16,https://eksisozluk.com/entry/66113567
beklenen büyük istanbul depreminin habercisidir.,atheist engineer,06.02.2017 07:17,https://eksisozluk.com/entry/66113573
kendisi çanakkale açıkları (ayvacık gülpınar) civarında olmakla birlikte akçay'dan şahsım tarafından da hissedilmiş depremdir. geçmiş olsun babakale.,iptidai zat,06.02.2017 07:20,https://eksisozluk.com/entry/66113593
canakkale gulpinar aciklarinda saat 06.51 de 5.5 büyüklüğünde olan depremdir ve istanbuldan da cok hafif hissedilmistir.. not: 6 şubat 2017 izmir depremi olarak açılan bu başlığın duzeltilmesi gerekir..,niqo,06.02.2017 07:23,https://eksisozluk.com/entry/66113602
"urla'nın yüksekçe bir yerinde ikamet eden şahsım, kedilerim, köpeğim ve dahi tavuklarım tarafından hissedilmeyen sarsıntı. not: efe (kaz) de hissetmemiş.",r2d2r2d3,06.02.2017 07:41,https://eksisozluk.com/entry/66113691
bahçelievler / şirinevler'de uyanık olmamıza rağmen eşimle beraber hissetmediğimiz depremdir. geçmiş olsun.,mamut bonfilesi,06.02.2017 07:45,https://eksisozluk.com/entry/66113714
"sözlük sayesinde haberdar olduğum, zerre kadar hissetmediğim deprem. uyanıktım da. yer: karabağlar / izmir. herkese geçmiş olsun. edit: güncel veriler",metaformik asit,06.02.2017 07:48 ~ 07:58,https://eksisozluk.com/entry/66113742
"istanbul küçükçekmece'de tatlı tatlı sallamıştır. telefon kapalı olduğu için teyit edemeyip yok lan, deprem değildir bana öyle gelmiştir deyip uyudum yine. depremmiş.",d e j i n,06.02.2017 07:48,https://eksisozluk.com/entry/66113743
herkes yerini bildirmiş oldu. buda ayrı bi deprem,meteor76,06.02.2017 07:51,https://eksisozluk.com/entry/66113759
sağlam sallamıştır uykudan uyanıp koşarak çocuğu yanımıza aldığım deprem.,medusaaa,06.02.2017 07:57,https://eksisozluk.com/entry/66113782
burada metro çalışması var. her dakika titriyoruz. istanbul yıkılsa belki haberimiz olur amk ne depremi.,carthagewillfall,06.02.2017 08:01,https://eksisozluk.com/entry/66113801
alarmın çalmasına 5 dakika kala uyandıran depremdir. fobi olunca haftaya dipçik gibi başlamamı sağlayandır. not: izmir,osibisa,06.02.2017 08:17,https://eksisozluk.com/entry/66113882
beyler apartmanlarınızın altında zemin diye muhallebi mi var nasıl beşik gibi sallanıyorsunuz şu depreme?,birkolaicermiyiz,06.02.2017 08:20,https://eksisozluk.com/entry/66113908
karadenizde hissedilmemiştir,useniyo,06.02.2017 08:20,https://eksisozluk.com/entry/66113917
(bkz: poseidon ),postmodern gulyabani,06.02.2017 08:21,https://eksisozluk.com/entry/66113919
başlığı görür görmez saatine baktigim depremdir. tam depremin olduğu saatte muhabbet kuşum kendini kafeste ordan oraya vurmaya başladı bir anda. kalkıp ışığı açtım da hayvanin gözleri korkudan patlayacak gibiydi sanki... fiziksel olarak mi içgüdüsel olarak mi hissetti bilmiyorum ama hissettiği kesin.,tucek,06.02.2017 08:21,https://eksisozluk.com/entry/66113921
benim de hissettiğim deprem. başım dönüyor sanmıştım değilmiş.,ciftlavas,06.02.2017 08:21,https://eksisozluk.com/entry/66113923
"istanbul avrupa yakasında, çalar saatim çalmasından hemen sonra yatağımın sallanması ile hissettiğim deprem. ayağa kalktım deprem mi oluyor diye baktım kedim osurarak uyuyor geri yattım. deprem olmuş.",gayim ama para bende,06.02.2017 08:32,https://eksisozluk.com/entry/66113992
bir iki çıtırdatıp biten depremdir.,mockba,06.02.2017 08:41,https://eksisozluk.com/entry/66114068
yer: bayraklı şiddet: hafifçe hissettirrcek kadar.,muhabbet 35,06.02.2017 08:42,https://eksisozluk.com/entry/66114081
"izmir göztepede evden çıkmak için geç kaldığımı fark edip hızla merdivene yaklaşırken hissettiğim depremdir. tabi koşar adım olunca sadece ""bana öyle geldi heralde"" diyip geçmiştim. burda okuyunca taşlar oturdu.",karamanin koyunu,06.02.2017 08:49,https://eksisozluk.com/entry/66114145
madencilerin ellerini sıvazlamalarını sağlayacak olan durumdur.,sehirdenkoyekacanbeyazyakalimuhendis,06.02.2017 08:55,https://eksisozluk.com/entry/66114198
"tekirdağ'da da çok hafif hissedilmiştir,saat 7'de sigara içmeye kalktım hafif salladı pek korkutmadı.",spectrumx,06.02.2017 08:58,https://eksisozluk.com/entry/66114222
uluslararası deprem ön sinyalleri kurumu başkanı (bkz: ronald karel ) adlı bilim adamının saatler öncesinden haberini verdiği deprem. https://twitter.com/…arel/status/828318208872562692 ronald karel kimdir? http://www.teknolojioku.com/…netici-oldu-24536.html http://www.hurriyet.com.tr/…sada-konusacak-27680959,enola gay,06.02.2017 10:00 ~ 10:02,https://eksisozluk.com/entry/66114946
muhtemelen 6-7 civarı şiddette deprem. kandilli rasathanesi verileri deprem büyüklüğü olmakla beraber yeryüzüne yakın bir deprem anca yıkıcı sayılabilecek etki yapar. tüm vatandaşlarımıza geçmiş olsun. (bkz: deprem büyüklüğü ile şiddeti arasındaki fark ),bibucuketliekmek,06.02.2017 10:08,https://eksisozluk.com/entry/66115069
müthiş bir çatırdama ile uykumuzdan uyandırmış olan depremdir. (bkz: izmir ) umarım can ya da mal kaybı yoktur. herkese geçmiş olsun.,annunakiyim,06.02.2017 10:09,https://eksisozluk.com/entry/66115078
şakir'in yeri 'nde emekli amcaların sabah muhabbetlerine müthiş bir heyecan getirmiş birkaç masaya kulak kabarttığım kadarı ile.,dersaadet vapurlari kadrolu isportacisi,06.02.2017 11:53,https://eksisozluk.com/entry/66116865
5.3'lük depremden sonra ise 10'a yakın sarsıntı daha hissedilmiştir.,koftelikcivi,06.02.2017 13:55,https://eksisozluk.com/entry/66118933
güzel sallamaktadır. edit : entry sallanırken girilmiştir.,whitesinek,06.02.2017 13:59 ~ 14:01,https://eksisozluk.com/entry/66119001
"pis sallamıştır. umarım "" çok beğenilince devamını çekmişler"" e dönüşmez.",sa de,06.02.2017 14:00 ~ 14:19,https://eksisozluk.com/entry/66119009
an itibariyle çanakkalede bi kere daha oldu bu da siddetliydi.,issazissininissazsiz,06.02.2017 14:01,https://eksisozluk.com/entry/66119025
"yine salladı, 14:00 karşıyaka-izmir",call me greyhound,06.02.2017 14:01,https://eksisozluk.com/entry/66119031
az önce yine yavaş yavaş salladı,birkisimsorular,06.02.2017 14:01,https://eksisozluk.com/entry/66119034
istanbul bahçelievler'de hissedilmeyendir.,mamut bonfilesi,06.02.2017 14:01,https://eksisozluk.com/entry/66119035
artçıları ile devam ediyor. çanakkale - izmir çevresi bugün sallanacak belli ki. kandilliye göre bu kez yine ayvacık - ege denizi. 5.0 şiddetinde,saclarimdaki papatyalar,06.02.2017 14:01 ~ 14:06,https://eksisozluk.com/entry/66119037
6 şubat 2017 çanakkale depremi nin aksine bakırköy 'de hissedilmiştir.,larry,06.02.2017 14:01,https://eksisozluk.com/entry/66119044
bergama dan hissedilmiştir. ürkütmüştür.,deoksirius,06.02.2017 14:01,https://eksisozluk.com/entry/66119048
güzelyalı bölgesinde çok ciddi şekilde hissedilmiş olan depremdir.,housemdninbastonu,06.02.2017 14:01,https://eksisozluk.com/entry/66119049
yine oldu sanırım bu daha şiddetliydi.,pinokyo burnu,06.02.2017 14:02,https://eksisozluk.com/entry/66119053
bağcılardan tek saniye hissedilmiş ayrıca avizelerin dahi sallanmadığı depremdir,changeyourdestiny,06.02.2017 14:02,https://eksisozluk.com/entry/66119054
merter 'de hissedildi...,avrasya,06.02.2017 14:02,https://eksisozluk.com/entry/66119067
istanbul maslak'ta hissetmeyeni dövüyorlar.,underdose,06.02.2017 14:02,https://eksisozluk.com/entry/66119075
sabahkinden daha kısa süreliydi galiba bu yine bayaa salladı tedirgin etti.,evcimendemlik,06.02.2017 14:03,https://eksisozluk.com/entry/66119081
az evvel ofiste hissettiğim. ancak merkez üssü izmir mi bilemiyorum.,beersheva,06.02.2017 14:03,https://eksisozluk.com/entry/66119083
bi 20 saniye salladı. esenyurtta hissedilmiştir.,yooooo,06.02.2017 14:03,https://eksisozluk.com/entry/66119090
izmir'de depremlere alışkın olan beni bile tırstırmış deprem. 5.5 veya daha yüksek sanırım.,green2005,06.02.2017 14:03,https://eksisozluk.com/entry/66119093
lüleburgaz'da saat tam 14:00'te tekrar titretmiştir. hem izmir'de hem trakya'da hissedilmiş olduğuna göre merkez üssü ege civarı ya da marmara bölgesinin güney kısımları olmalı.,xylvr,06.02.2017 14:03,https://eksisozluk.com/entry/66119094
artçilar devam ediyor.,veysel117,06.02.2017 14:03,https://eksisozluk.com/entry/66119095
soma'da da çok sağlam sallandık. haberiniz olsun,treeoflife,06.02.2017 14:03,https://eksisozluk.com/entry/66119096
edirne hissettirdi,songuleniyiguler,06.02.2017 14:03,https://eksisozluk.com/entry/66119098
istanbul'dan hissedilmiş depremdir.,canercop,06.02.2017 14:04,https://eksisozluk.com/entry/66119102
izmir depremimiymiş vallahi istanbul depremi sandım. güzel salladı. edit: izmir depremi de değilmiş. çanakkale ayvacık açıklarındaki yeni bir depremmiş.,iyyildirim,06.02.2017 14:04 ~ 14:10,https://eksisozluk.com/entry/66119107
bornovadan sağlam hissettik. ofisçe indik aşağıya.,thepianoplayer,06.02.2017 14:04,https://eksisozluk.com/entry/66119108
deprem bey ne yapıyorsunuz? 14.00'da gerçekleşen deprem daha kısa sürdü ama bir kere fena vurdu. şimdi yine birazcık oldu. 14.04 ne oluyor ya?,percykaan,06.02.2017 14:04,https://eksisozluk.com/entry/66119119
tekirdağ malkarada hissettiğimize göre merkez üssü izmir değil yine çanakkale civarı olandır.,tungnafellsjokull,06.02.2017 14:04,https://eksisozluk.com/entry/66119120
ben ve depremi hissetmemekle bilinen kuçum bile hissetmiştir not: qth valikonağı edit: imla,nitrious,06.02.2017 14:04 ~ 14:07,https://eksisozluk.com/entry/66119121
istanbul - anadolu yakası hafif hissetmiştir. monitorum3-5 saniye sallandı.,opunce prens olan kurbaga,06.02.2017 14:04,https://eksisozluk.com/entry/66119123
"gürültüsüz ama binayı beşik gibi sallandıran deprem. uzun surdu. 5,0 şiddetinde ayvacık- ege denizi tırstırdı. son güncelleme 5,3 - çanakkale ayvacık",ntr,06.02.2017 14:04 ~ 14:15,https://eksisozluk.com/entry/66119127
13.57 itibariyle yeniden sallamıştır. yer: keşan,karincakararinca,06.02.2017 14:05,https://eksisozluk.com/entry/66119129
tuvalette yakalamıştır.,huguker,06.02.2017 14:05,https://eksisozluk.com/entry/66119144
istanbul beşiktaş'ta hissetmediğim depremdir.,ayridunyalarininsani,06.02.2017 14:05,https://eksisozluk.com/entry/66119153
saat 13.58 de olan için 5.0 demiş kandilli.,tungnafellsjokull,06.02.2017 14:06 ~ 14:09,https://eksisozluk.com/entry/66119155
5.7 şiddetinde gibi geldi,sizbucehapezihniyetinibilmezsiniz,06.02.2017 14:06,https://eksisozluk.com/entry/66119160
istanbul beylikdüzünde korkutmuştur,immaturedi,06.02.2017 14:06,https://eksisozluk.com/entry/66119163
alsancakta fena hissedildi halada devam ediyor,cloudflare ddos atan hacker,06.02.2017 14:06,https://eksisozluk.com/entry/66119165
"urla'da hissetmedik, hayır.",hero1905,06.02.2017 14:06,https://eksisozluk.com/entry/66119166
istanbul mecidiyeköy'de hissedilmemiştir.,moneytalkss,06.02.2017 14:06,https://eksisozluk.com/entry/66119167
ayvacık ege denizi merkezli 5.0 şiddetinde gerçekleşmiş depremdir. edit: kandilli rasathanesi bilgiyi revize etti 5.3 olarak kaydetti.,yuksek muhendisim ben,06.02.2017 14:06 ~ 14:15,https://eksisozluk.com/entry/66119168
istanbul fatih te de baya ciddi hissedilmiş depremdir. sabah çanakkale de olmuştu ilgisi var mı acep dedirtmiştir.,size ne lazimdi,06.02.2017 14:06,https://eksisozluk.com/entry/66119176
merkez üssü ege denizi ayvacık açıkları olan deprem. şiddeti 5.3 imiş.,turatmaz,06.02.2017 14:06 ~ 14:27,https://eksisozluk.com/entry/66119177
buyukcekmece'den hissedilmistir.,italian spiderman,06.02.2017 14:07,https://eksisozluk.com/entry/66119183
sabahki gibi güzelyalı'dan yine hissedilmiştir ve bence özünde yine izmir depremi değildir.,asyamaris,06.02.2017 14:07,https://eksisozluk.com/entry/66119189
edirne'de hissedilmiştir.,nukleer enerji,06.02.2017 14:07,https://eksisozluk.com/entry/66119196
bağcılardan hissetiğim depremdir. hatta acaba ben mi yanılıyorum dedim. kalbimim beni salladığını düşündüm. avizede cm civarında oynamaları gördüm.,arpadam kaymakpuruzu,06.02.2017 14:07,https://eksisozluk.com/entry/66119200
olm bu nasil ızmir depremi diye sordurur adama trakya'nin ortasi luleburgaz'da bile hissedilmistir... edit: merkez ussu canakkale-ayvacik olarak duzeltildi,jack24,06.02.2017 14:07 ~ 14:22,https://eksisozluk.com/entry/66119204
"beni uyandıran bi sarsıntı daha oldu, sabahki haberlerden etkilendim heralde dedim ama gerçekten olmuş yine",imtihanlamucadeledenkiz,06.02.2017 14:08,https://eksisozluk.com/entry/66119207
ayvalık güzel hissetti. dışarı çıktım.,art bastard,06.02.2017 14:08,https://eksisozluk.com/entry/66119218
ege bölgesi irili ufaklı depremlerle devamlı sallanan bir bölgedir. orada yaşayanlar 1 sene içinde irili ufaklı en az 5-6 kere hissedilecek şekilde sallanır. bunun haber değeri olması için 2 şey gerekir; depremin istanbul'dan hissedilmesi veya bölgede hasar vs olması.,gilbertus albans,06.02.2017 14:09,https://eksisozluk.com/entry/66119225
"karşıyaka'dayım, bir şey hissettiysem kandilli olayım.",corpus collosumsun,06.02.2017 14:09,https://eksisozluk.com/entry/66119233
5.3 şiddetinde olduğunu açıklıyor yurt dışı kaynaklar.,tantunisultansuleyman,06.02.2017 14:11,https://eksisozluk.com/entry/66119265
istanbul maslak'ta da hissedilen depremdir. masalar sandalyeler falan baya sallandı. öncü değildir umarım.,iasomie,06.02.2017 14:11,https://eksisozluk.com/entry/66119277
ne izmiri ayvacık arkadaşım ayvacık!,fenasi kerim,06.02.2017 14:12,https://eksisozluk.com/entry/66119300
"izmir depremi değildir. usgs verilerine göre sabah olan behram depremi gibi ege denizinin kuzey bölümünde gerçekleşmiştir. yaklaşık 10km gibi sığ derinlikte oluştuğu için güneyde izmire kadar, kuzeyde ise edirneye kadar kendisini hissettirmiştir. bir depremin haber niteliği taşıması için istanbulda hissedilmesine veya hasar bırakmasına gerek yoktur. haber olabilmesi için 4 büyüklüğünün üstünde sarsması yeterlidir.",bugraok,06.02.2017 14:13,https://eksisozluk.com/entry/66119306
kandilli 5.3 olarak revize etmiştir. herkese geçmiş olsun.,haciz mahallinde tango,06.02.2017 14:13,https://eksisozluk.com/entry/66119314
izmir değil çanakkale depremidir o. izmir olsa duramazsın,vankomisin,06.02.2017 14:17,https://eksisozluk.com/entry/66119375
sabah olan deprem uykudan uyandırırken bu seferki depremde hareketsiz oturmama rağmen hissetmedim .,shortest straw,06.02.2017 14:17,https://eksisozluk.com/entry/66119380
"çanakkale'de olduğum halde ne sabahkini ne de az öncekini hissetmediğim depremlerdir. sabah arabada olduğum için, öğlen ise gezinmekte olduğum için hissetmedim.",bayuldum,06.02.2017 14:18,https://eksisozluk.com/entry/66119411
"büyük deprem olacak diye bir his doğuran deprem demin arkadaşlara watsap da yazıştık, o da hissediyomuş. kesin olur heralde",kcbpch,06.02.2017 14:19,https://eksisozluk.com/entry/66119423
gokceada'da da hissedilen depremler silsilesi. korkuyoruz miko naapiyosun?,kabak cekirdegi,06.02.2017 14:19,https://eksisozluk.com/entry/66119425
"ayvacık civarı köylerde 200 ev yıkan depremdir. ölen bilgisi yok, 4 kişi yaralıymış. çadırkent kurulmaya başlanmış.",benbiravareyim,06.02.2017 14:19 ~ 14:20,https://eksisozluk.com/entry/66119430
turgutluda hissedilmeyen depremdir. tüm ege sallanıyor bu mubarek ilçe sabit duruyor.,muharrem89,06.02.2017 14:20,https://eksisozluk.com/entry/66119452
sabahtan beri bir sürü deprem olmuş. her zaman ki gibi hiçbirini hissetmedim. * konum:tekirdağ,targaryen8,06.02.2017 14:22,https://eksisozluk.com/entry/66119493
kuzey anadolu fay hattı'nın batı ayağının kırılmasıyla iyice korkumu arttıran depremler serisidir. malesef büyük marmara depremi geliyor...,konusdamat,06.02.2017 14:23,https://eksisozluk.com/entry/66119518
